feature,rho,p,loso_acc,majority
epv_target,-0.16250921171021065,1.8473471146120073e-08,0.5586497890295359,0.6025316455696202
n_target,nan,nan,0.6025316455696202,0.6025316455696202
n_min,nan,nan,0.6025316455696202,0.6025316455696202
n_partner_total,0.0184001418863485,0.5268718102210888,0.6025316455696202,0.6025316455696202
ratio_partner_to_target,0.0184001418863485,0.5268718102210888,0.6025316455696202,0.6025316455696202
n_partners,0.0184001418863485,0.5268718102210888,0.6025316455696202,0.6025316455696202
schema_jaccard,nan,nan,0.6025316455696202,0.6025316455696202
q_median,0.063564337642863,0.028667306096309048,0.5831223628691983,0.6025316455696202
i2_median,0.0891764391659754,0.0021214711292364963,0.5881856540084388,0.6025316455696202
