dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
mimic-11site,4.142857142857143,0.012356086598936888,0.2466239589709312,0.10180465998752797,0.037805760373906094,0.01908054016317451,0.26576455473012284,0.05444720222878319,0.0600319246369902,4,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.0027738477983483834,0.302944208420369,0.11582975217101349,0.02077074843864163,0.015361944861450205,0.3138845145424077,0.019755232041642534,0.02633166234820533,4,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.03069055036667734,0.2466239589709312,0.12422153495780153,0.04642802992284972,0.013602892067521133,0.26576455473012284,0.031292430295544016,0.05344411724409909,3,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.006858682629494517,0.302944208420369,0.1048103281315294,0.04112693794507433,0.012128847697987832,0.3138845145424077,0.059653178151816255,0.03151577650651266,3,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.014312813357639786,0.2466239589709312,0.14096539260292623,0.03571409238038692,0.006845949645677918,0.26576455473012284,0.02396845916061008,0.049466453824125234,2,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.012412300255974673,0.302944208420369,0.1022080162390902,0.03367680194144268,0.015954030103755124,0.3138845145424077,0.0635250341442215,0.029554622372876094,2,3483,1,CSRU-care
mimic-11site,4.142857142857143,-0.0026044005463047304,0.2466239589709312,0.12142237686822754,0.05712385893152616,0.03689204374449723,0.26576455473012284,0.06915108809497167,0.05363919178805199,4,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.017680058562457746,0.302944208420369,0.1732831206512656,0.01829445913216393,0.027212729136617875,0.3138845145424077,0.027037143807792874,0.04413119978785124,4,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.06364188856954311,0.2466239589709312,0.17336816745380568,0.06166577347513691,0.02100374123423171,0.26576455473012284,0.048995301310500006,0.03417899385171008,3,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.010061190877472925,0.302944208420369,0.13777901202524845,0.01617590923335005,0.01738327674753487,0.3138845145424077,0.033841032207792554,0.024527415081935233,3,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.04084874788392562,0.2466239589709312,0.1047454561374686,0.05016286309725537,0.019154983871440656,0.26576455473012284,0.0762910604038105,0.05192109812993401,2,3483,0,CSRU-care
