dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_span_traveltime,1,3,2805,7242,68.9375,0.0,0.125,0.4920490465625485,0.47640187572824866,0.4920490465625485,0.4920490465625485,0.4920490465625485,0.49249770714769026,0.4916809108072322,0.4887693290073431,0.4920490465625485,0.4927639982380395,0.4920490465625485,6.375,0.4920490465625485
acs_span_traveltime,1,3,2805,7242,68.9375,0.125,0.0,0.5174488412643259,0.4947877221262264,0.5174488412643259,0.5174488412643259,0.5171669198428254,0.5169623046449193,0.515024331529085,0.5080490584404753,0.5174488412643259,0.5174488412643259,0.5174488412643259,6.375,0.5174488412643259
acs_span_traveltime,1,3,2805,7242,68.9375,0.0,0.25,0.49803228855667053,0.48486263160470694,0.49803228855667053,0.49803228855667053,0.49803228855667053,0.49859162105680455,0.4975895433915112,0.4924968081808123,0.49803228855667053,0.49859162105680455,0.49803228855667053,6.375,0.49803228855667053
acs_span_traveltime,1,4,2805,3250,68.9375,0.0,0.125,0.4920490465625485,0.46825507092431634,0.4920490465625485,0.4920490465625485,0.4920490465625485,0.4919157272671475,0.48910526361842277,0.48293916022473027,0.4920490465625485,0.49220202397547497,0.4920490465625485,6.375,0.4920490465625485
acs_span_traveltime,1,4,2805,3250,68.9375,0.25,0.0,0.5174488412643259,0.4914224482596697,0.5174488412643259,0.5174488412643259,0.5160029857185697,0.5160029857185697,0.5124544058823788,0.5042857199855189,0.5174488412643259,0.5174488412643259,0.5174488412643259,6.375,0.5174488412643259
acs_span_traveltime,1,4,2805,3250,68.9375,0.0,0.75,0.49803228855667053,0.5058546653767357,0.49803228855667053,0.49803228855667053,0.49803228855667053,0.5044044302066693,0.5075726340061415,0.5095645555551822,0.5058546653767357,0.5095645555551822,0.49803228855667053,6.375,0.49803228855667053
acs_span_traveltime,1,1,2805,697,68.9375,0.25,0.125,0.4920490465625485,0.4826625311218404,0.4920490465625485,0.4920490465625485,0.4919780150075647,0.4919780150075647,0.4899863834345803,0.4879190630729564,0.4920490465625485,0.4922473107527918,0.4920490465625485,6.375,0.4920490465625485
acs_span_traveltime,1,1,2805,697,68.9375,0.0,0.375,0.5174488412643259,0.5142382862005935,0.5174488412643259,0.5174488412643259,0.5174488412643259,0.5187937510115439,0.5194971512457421,0.5172412627583043,0.5174488412643259,0.5203310340806822,0.5174488412643259,6.375,0.5174488412643259
acs_span_traveltime,1,1,2805,697,68.9375,0.0,0.25,0.49803228855667053,0.4934920776847881,0.49803228855667053,0.49803228855667053,0.49803228855667053,0.4984638476849458,0.497192301229713,0.49618456919567977,0.49803228855667053,0.4984638476849458,0.49803228855667053,6.375,0.49803228855667053
acs_span_traveltime,1,3,2805,72987,68.9375,0.0,0.0,0.4920490465625485,0.4231943371556748,0.4920490465625485,0.4920490465625485,0.4920490465625485,0.48256244553013566,0.4579560186772848,0.4400485180402442,0.4920490465625485,0.4920490465625485,0.4920490465625485,6.375,0.4920490465625485
acs_span_traveltime,1,3,2805,72987,68.9375,0.0,0.0,0.5174488412643259,0.4210164299028135,0.5174488412643259,0.5174488412643259,0.5174488412643259,0.49016112610379126,0.4578506553257809,0.4357329880774822,0.5174488412643259,0.5174488412643259,0.5174488412643259,6.375,0.5174488412643259
acs_span_traveltime,1,3,2805,72987,68.9375,0.0,0.0,0.49803228855667053,0.42794859341922087,0.49803228855667053,0.49803228855667053,0.49803228855667053,0.48954714265410654,0.461400824182579,0.4377667762246983,0.49803228855667053,0.49803228855667053,0.49803228855667053,6.375,0.49803228855667053
acs_span_traveltime,1,4,2805,16499,68.9375,1.0,0.75,0.4920490465625485,0.4952416233182133,0.4920490465625485,0.4952416233182133,0.4952416233182133,0.4938131582974965,0.4954203464671578,0.496107066620616,0.4952416233182133,0.496107066620616,0.4920490465625485,6.375,0.4920490465625485
acs_span_traveltime,1,4,2805,16499,68.9375,0.375,0.0,0.5174488412643259,0.5086354567042317,0.5174488412643259,0.5086354567042317,0.5161994562260739,0.5169207712673731,0.5147974697634817,0.5112483525017804,0.5174488412643259,0.5174488412643259,0.5174488412643259,6.375,0.5174488412643259
acs_span_traveltime,1,4,2805,16499,68.9375,0.625,0.5,0.49803228855667053,0.5040785688471343,0.49803228855667053,0.49803228855667053,0.505431520588052,0.5026487937898395,0.5055269806632194,0.5050621679839369,0.5040785688471343,0.5055269806632194,0.49803228855667053,6.375,0.49803228855667053
