dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic4_sites,Coronary Care Unit (CCU),3,5371,23508,21.903225806451612,0.5,0.25,0.44869674357960976,0.42864011839460103,0.44869674357960976,0.42864011839460103,0.4444635073156765,0.4487971389288749,0.4444635073156765,0.436789742530628,0.44869674357960976,0.4487971389288749
mimic4_sites,Coronary Care Unit (CCU),4,5371,23428,19.970588235294116,0.5,0.375,0.4292439102388943,0.4258482722915526,0.4292439102388943,0.4258482722915526,0.43684665346544005,0.43664715234303686,0.43684665346544005,0.43337527342583926,0.4292439102388943,0.4383530782631265
mimic4_sites,Coronary Care Unit (CCU),4,5371,23428,19.970588235294116,0.625,0.375,0.4261148460872595,0.43111403369138535,0.4261148460872595,0.43111403369138535,0.4397912564893526,0.4378691323341987,0.4400637012366069,0.4377165770794401,0.43111403369138535,0.4401551524537182
mimic4_sites,Coronary Care Unit (CCU),4,5371,23428,21.903225806451612,0.375,0.0,0.44869674357960976,0.4267162913025383,0.44869674357960976,0.4267162913025383,0.445920806609606,0.4475446922496014,0.44358870418809015,0.4354804039342617,0.44869674357960976,0.44869674357960976
mimic4_sites,Coronary Care Unit (CCU),3,5371,33457,19.970588235294116,0.25,0.0,0.4292439102388943,0.36050745225648917,0.4292439102388943,0.4292439102388943,0.42395053606138255,0.42395053606138255,0.41327392647620886,0.3937377256316155,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),3,5371,33457,19.970588235294116,0.0,0.0,0.4261148460872595,0.3520123561321249,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.4195468107595214,0.40691391517838715,0.3845713918809168,0.4261148460872595,0.4261148460872595
mimic4_sites,Coronary Care Unit (CCU),3,5371,33457,21.903225806451612,0.0,0.125,0.44869674357960976,0.39149611314192767,0.44869674357960976,0.44869674357960976,0.44869674357960976,0.4473991483504752,0.4391415530387349,0.4216797988328176,0.44869674357960976,0.44889852297165345
mimic4_sites,Coronary Care Unit (CCU),4,5371,22982,19.970588235294116,0.0,0.0,0.4292439102388943,0.3512535390953656,0.4292439102388943,0.4292439102388943,0.4292439102388943,0.41981493310579404,0.4015835389594031,0.3786170389804729,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),4,5371,22982,19.970588235294116,0.0,0.0,0.4261148460872595,0.36217486351108336,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.42105323584880106,0.4066403209015802,0.3846419068119501,0.4261148460872595,0.4261148460872595
mimic4_sites,Coronary Care Unit (CCU),4,5371,22982,21.903225806451612,0.25,0.25,0.44869674357960976,0.41728628034162935,0.44869674357960976,0.44869674357960976,0.4501064830480005,0.4501064830480005,0.44635284822181753,0.4335563063200799,0.44869674357960976,0.4501064830480005
mimic4_sites,Coronary Care Unit (CCU),4,5371,25390,19.970588235294116,0.0,0.0,0.4292439102388943,0.3688889991286884,0.4292439102388943,0.4292439102388943,0.4292439102388943,0.42420779449390034,0.4103194842693134,0.3926035192921213,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),4,5371,25390,19.970588235294116,0.0,0.125,0.4261148460872595,0.3703863531333648,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.4222121504346705,0.40917933114521854,0.38999008720272843,0.4261148460872595,0.4262375061072023
mimic4_sites,Coronary Care Unit (CCU),4,5371,25390,21.903225806451612,0.125,0.25,0.44869674357960976,0.41703173337244925,0.44869674357960976,0.44869674357960976,0.44992756709149917,0.44994508807572525,0.4458551872271917,0.43368562130762994,0.44869674357960976,0.44994508807572525
mimic4_sites,Coronary Care Unit (CCU),3,5371,24038,19.970588235294116,0.0,0.0,0.4292439102388943,0.34240194708814253,0.4292439102388943,0.4292439102388943,0.4292439102388943,0.4177735249550327,0.396530468993346,0.3703557292808975,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),3,5371,24038,19.970588235294116,0.0,0.0,0.4261148460872595,0.3511417963013489,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.41852790181780714,0.400323778976223,0.37523312812989684,0.4261148460872595,0.4261148460872595
mimic4_sites,Coronary Care Unit (CCU),3,5371,24038,21.903225806451612,0.25,0.25,0.44869674357960976,0.41275542487970157,0.44869674357960976,0.44869674357960976,0.4502315675118141,0.4502315675118141,0.44538955541151076,0.4321225904393952,0.44869674357960976,0.4502315675118141
mimic4_sites,Coronary Care Unit (CCU),3,5371,18498,19.970588235294116,0.0,0.125,0.4292439102388943,0.3642021451957807,0.4292439102388943,0.4292439102388943,0.4292439102388943,0.4259169462238637,0.41107684085562546,0.3866462905232273,0.4292439102388943,0.4296118520005005
mimic4_sites,Coronary Care Unit (CCU),3,5371,18498,19.970588235294116,0.0,0.125,0.4261148460872595,0.3787576938896992,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.4285196548072733,0.4175927370980954,0.3988906289096128,0.4261148460872595,0.4300036551697879
mimic4_sites,Coronary Care Unit (CCU),3,5371,18498,21.903225806451612,0.25,0.0,0.44869674357960976,0.40321862061311653,0.44869674357960976,0.44869674357960976,0.4460369780445659,0.4460369780445659,0.4367512605977568,0.42308686999249867,0.44869674357960976,0.44869674357960976
mimic4_sites,Coronary Care Unit (CCU),2,5371,11857,19.970588235294116,0.5,0.375,0.4292439102388943,0.4131525650668741,0.4292439102388943,0.4292439102388943,0.43093463357543765,0.4324391643299095,0.43093463357543765,0.424321579193773,0.4292439102388943,0.43309037659557403
mimic4_sites,Coronary Care Unit (CCU),2,5371,11857,19.970588235294116,0.625,0.25,0.4261148460872595,0.4003173059076721,0.4261148460872595,0.4261148460872595,0.4199300142303928,0.42891242373634697,0.42400884016331675,0.41488881360131763,0.4261148460872595,0.42891242373634697
mimic4_sites,Coronary Care Unit (CCU),2,5371,11857,21.903225806451612,0.125,0.25,0.44869674357960976,0.4272940448997066,0.44869674357960976,0.44869674357960976,0.449195292736973,0.44936432082456,0.4460065224506807,0.44022494253235595,0.44869674357960976,0.44936432082456
mimic4_sites,Coronary Care Unit (CCU),4,5371,27901,19.970588235294116,0.5,0.25,0.4292439102388943,0.39709104427013336,0.4292439102388943,0.4292439102388943,0.4287849983908988,0.43300432505588804,0.4287849983908988,0.4163893745649933,0.4292439102388943,0.43300432505588804
mimic4_sites,Coronary Care Unit (CCU),4,5371,27901,19.970588235294116,0.5,0.125,0.4261148460872595,0.3863105699047465,0.4261148460872595,0.3863105699047465,0.42101082448604527,0.42747778637789935,0.42101082448604527,0.4075663587475689,0.4261148460872595,0.428733559293858
mimic4_sites,Coronary Care Unit (CCU),4,5371,27901,21.903225806451612,0.125,0.25,0.44869674357960976,0.4225232759292548,0.44869674357960976,0.44869674357960976,0.44891693791958776,0.44907411778160156,0.444337785877317,0.43500199925011307,0.44869674357960976,0.44907411778160156
mimic4_sites,Coronary Care Unit (CCU),2,5371,19554,19.970588235294116,0.0,0.0,0.4292439102388943,0.3920135675121198,0.4292439102388943,0.4292439102388943,0.4292439102388943,0.4270755400832933,0.42003458186972004,0.40994550299491844,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),2,5371,19554,19.970588235294116,0.25,0.0,0.4261148460872595,0.39687138212992407,0.4261148460872595,0.4261148460872595,0.4249742489769464,0.4249742489769464,0.41920956897434225,0.41060769525754404,0.4261148460872595,0.4261148460872595
mimic4_sites,Coronary Care Unit (CCU),2,5371,19554,21.903225806451612,0.0,0.25,0.44869674357960976,0.4281674396853313,0.44869674357960976,0.44869674357960976,0.44869674357960976,0.4506242999875266,0.44853971469948195,0.4398981441874933,0.44869674357960976,0.4506242999875266
mimic4_sites,Coronary Care Unit (CCU),2,5371,7993,19.970588235294116,0.25,0.125,0.4292439102388943,0.3799701012685715,0.4292439102388943,0.4292439102388943,0.4281812305471428,0.4281812305471428,0.4204112325134268,0.4002066230992719,0.4292439102388943,0.4312448828826291
mimic4_sites,Coronary Care Unit (CCU),2,5371,7993,19.970588235294116,0.0,0.125,0.4261148460872595,0.39382506558095565,0.4261148460872595,0.4261148460872595,0.4261148460872595,0.42816280957089603,0.42234840657385886,0.4085059731323416,0.4261148460872595,0.4290072410893789
mimic4_sites,Coronary Care Unit (CCU),2,5371,7993,21.903225806451612,0.125,0.0,0.44869674357960976,0.41088903383476055,0.44869674357960976,0.44869674357960976,0.44803274417873834,0.4473509949397863,0.43942146636968793,0.42634766182209294,0.44869674357960976,0.44869674357960976
mimic4_sites,Coronary Care Unit (CCU),1,5371,6995,19.970588235294116,0.5,0.0,0.4292439102388943,0.4120803478217364,0.4292439102388943,0.4292439102388943,0.42629910338237226,0.428371312106942,0.42629910338237226,0.4208346477508385,0.4292439102388943,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),1,5371,6995,19.970588235294116,0.375,0.125,0.4261148460872595,0.4098911762783881,0.4261148460872595,0.4261148460872595,0.4241228232763362,0.4260879675211021,0.4218388865941899,0.4150741971568838,0.4261148460872595,0.42613698633420855
mimic4_sites,Coronary Care Unit (CCU),1,5371,6995,21.903225806451612,0.0,0.375,0.44869674357960976,0.4416192628130687,0.44869674357960976,0.44869674357960976,0.44869674357960976,0.4506482053508289,0.4503328904803817,0.44726028718319577,0.44869674357960976,0.451326929597976
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,27696,46.14705882352941,0.125,0.0,0.43399058185599676,0.37656506898239134,0.43399058185599676,0.43399058185599676,0.4324608397666776,0.4215050431918453,0.40331414568373125,0.3886036998477954,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,27696,46.14705882352941,0.125,0.0,0.4578986171442668,0.4101311653995292,0.4578986171442668,0.4578986171442668,0.45696012585044754,0.4490703265438723,0.43377825954361726,0.4207736767008971,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,27696,46.14705882352941,0.125,0.125,0.4207558964844214,0.3828892683622953,0.4207558964844214,0.4207558964844214,0.4214145685750048,0.4163937341848376,0.4053075866223293,0.3932995409026849,0.4207558964844214,0.4214145685750048
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,29071,46.14705882352941,0.125,0.0,0.43399058185599676,0.379004426830719,0.43399058185599676,0.43399058185599676,0.43271626625173715,0.422974704053386,0.4048056694179157,0.3904924192208077,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,29071,46.14705882352941,0.125,0.0,0.4578986171442668,0.4103513053788296,0.4578986171442668,0.4578986171442668,0.4573610531125554,0.4499519281164138,0.43452300924069287,0.42152413992245286,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,29071,46.14705882352941,0.125,0.0,0.4207558964844214,0.38216217083758575,0.4207558964844214,0.4207558964844214,0.4207317540073172,0.4154777785700163,0.4046226677224472,0.39310989330172447,0.4207558964844214,0.4207558964844214
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,22430,46.14705882352941,0.125,0.125,0.43399058185599676,0.3962622441891268,0.43399058185599676,0.43399058185599676,0.4351178151123064,0.42872964488304427,0.41727781265664377,0.4059138829259428,0.43399058185599676,0.4351178151123064
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,22430,46.14705882352941,0.125,0.0,0.4578986171442668,0.42139491556834824,0.4578986171442668,0.4578986171442668,0.4573186142417154,0.45358696049462316,0.44199189273694023,0.4308551495784796,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,22430,46.14705882352941,0.25,0.125,0.4207558964844214,0.39276812597428246,0.4207558964844214,0.4207558964844214,0.41711280264942174,0.41711280264942174,0.40937008675692366,0.4011426215939449,0.4207558964844214,0.4209963496482082
mimic4_sites,Medical Intensive Care Unit (MICU),2,9732,16723,46.14705882352941,0.5,0.25,0.43399058185599676,0.427285563100555,0.43399058185599676,0.427285563100555,0.4337446526019556,0.4346881971024241,0.4337446526019556,0.43134110518431173,0.43399058185599676,0.4346881971024241
mimic4_sites,Medical Intensive Care Unit (MICU),2,9732,16723,46.14705882352941,0.125,0.5,0.4578986171442668,0.4569208238813517,0.4578986171442668,0.4578986171442668,0.4595630938890064,0.4600621798410654,0.46070689775378126,0.4590772073124104,0.4578986171442668,0.46070689775378126
mimic4_sites,Medical Intensive Care Unit (MICU),2,9732,16723,46.14705882352941,0.5,0.125,0.4207558964844214,0.4090141965879267,0.4207558964844214,0.4207558964844214,0.4186081376680595,0.4207149484213801,0.4186081376680595,0.41487600289117804,0.4207558964844214,0.42115538487252996
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,25036,46.14705882352941,0.125,0.0,0.43399058185599676,0.3717747156403267,0.43399058185599676,0.43399058185599676,0.432724427089371,0.42391499289495144,0.4041147487247171,0.3869638773380209,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,25036,46.14705882352941,0.125,0.0,0.4578986171442668,0.3902260872276171,0.4578986171442668,0.4578986171442668,0.4547156626180948,0.4458812259418741,0.4243049494067657,0.4054305224545157,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,25036,46.14705882352941,0.125,0.0,0.4207558964844214,0.3639645449325904,0.4207558964844214,0.4207558964844214,0.41980310243961955,0.414204789586971,0.396171436360564,0.3782951247884608,0.4207558964844214,0.4207558964844214
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,24038,46.14705882352941,0.125,0.0,0.43399058185599676,0.3724808639296451,0.43399058185599676,0.43399058185599676,0.43266118292446465,0.4243449439476793,0.40435752718538864,0.38720569268344235,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,24038,46.14705882352941,0.125,0.0,0.4578986171442668,0.3891442143126208,0.4578986171442668,0.4578986171442668,0.454062026375623,0.4459110248265613,0.4248642008399202,0.40462597481234175,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),3,9732,24038,46.14705882352941,0.125,0.0,0.4207558964844214,0.36433699645751233,0.4207558964844214,0.4207558964844214,0.4199058183775556,0.41421847635273124,0.3968795065676218,0.37909087640582023,0.4207558964844214,0.4207558964844214
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,31033,46.14705882352941,0.125,0.0,0.43399058185599676,0.3714247374532246,0.43399058185599676,0.43399058185599676,0.4327887745396314,0.4244264351867656,0.4039710811372227,0.3869768274411276,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,31033,46.14705882352941,0.125,0.0,0.4578986171442668,0.39371818709515094,0.4578986171442668,0.4578986171442668,0.4546870351817378,0.44714568125774373,0.4274314952115358,0.4085748684113559,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),4,9732,31033,46.14705882352941,0.125,0.0,0.4207558964844214,0.3630184611365355,0.4207558964844214,0.4207558964844214,0.4199756046797923,0.41466026801409916,0.39595381446178624,0.3784399357226542,0.4207558964844214,0.4207558964844214
mimic4_sites,Medical Intensive Care Unit (MICU),1,9732,4484,46.14705882352941,0.0,0.0,0.43399058185599676,0.3767898162451791,0.43399058185599676,0.43399058185599676,0.43399058185599676,0.4260369381190829,0.4078651770757874,0.3910909785024179,0.43399058185599676,0.43399058185599676
mimic4_sites,Medical Intensive Care Unit (MICU),1,9732,4484,46.14705882352941,0.125,0.0,0.4578986171442668,0.3840752684859518,0.4578986171442668,0.4578986171442668,0.4534427118332731,0.4443776089591049,0.4213414187779059,0.40138628554757605,0.4578986171442668,0.4578986171442668
mimic4_sites,Medical Intensive Care Unit (MICU),1,9732,4484,46.14705882352941,0.125,0.0,0.4207558964844214,0.36609420487997835,0.4207558964844214,0.4207558964844214,0.41974538639729786,0.4140369912495063,0.3972171315613195,0.3798107669308953,0.4207558964844214,0.4207558964844214
