target,seed,n_partners,epv,A_merge_rules_dAUPRC,A_merge_rules_dslope,A_merge_rules_dintercept,B_merge_dp_dAUPRC,B_merge_dp_dslope,B_merge_dp_dintercept
73,0,3,7.884615384615385,0.021442955836174282,-0.015091962161776107,0.00747783343461024,0.01750357517026796,0.08384513165580953,0.0032220011537943682
73,1,1,7.884615384615385,0.0454077885362173,-0.15254364850692315,-0.02384547994426045,0.02099992940632392,-0.1617993075756745,-0.005472111453057094
73,2,1,7.884615384615385,0.023557315940411105,-0.2664434031611741,-0.01622891486078075,0.02328999043931229,-0.12384362432822993,-0.0016205093463871056
73,3,2,7.884615384615385,0.05767900301340462,-0.04613893487966758,-0.03449801673185156,0.09852058271749742,-0.07826462475954044,-0.019507235245482216
73,4,3,7.884615384615385,0.0011316125286940093,-0.04847383395969784,-0.004101012133742796,0.006711290440155199,-0.31952484202836273,0.0005899566407235185
73,5,1,7.884615384615385,-0.011067274361247659,-0.25077422462009724,-0.018782108087977797,0.048802733653192765,-0.02893222799548445,-0.0016379621560017876
73,6,3,7.884615384615385,-0.030192687013114727,-0.3494006738314329,-0.07261151407285828,0.022970099295192586,-0.015879402859223735,-0.012037114396322338
73,7,3,7.884615384615385,-0.06451728545167568,-0.410718011000483,-0.03162580723363946,-0.004438970110229146,-0.259239933713447,-0.007005889118614703
73,8,1,7.884615384615385,0.00746871900661375,-0.11459986988511384,-0.017469882006988485,0.011225899849125531,0.08638921009570977,-0.0017515737873141785
73,9,1,7.884615384615385,-0.026464356945509415,-0.21786629908410604,-0.011614149966116871,0.027852295020093815,-0.006727402206032185,-0.008081440156450778
110,0,2,5.153846153846154,0.05466124959846977,-0.018271590165061524,-0.03169423032202941,0.0788329180848869,0.31058882140689015,-0.021247528822031056
110,1,1,5.153846153846154,-0.10713191279896464,-0.28661423114997475,-0.008931910530632595,-0.05520738391769481,0.11895032728725141,-0.015026548919997454
110,2,1,5.153846153846154,0.12472629823413783,0.20424121227948766,-0.01705584644805337,0.05186685693335924,0.6844180684893293,-0.0003502103462583589
110,3,2,5.153846153846154,0.010188999731972292,-0.049630334427887,0.015854021347007932,0.00820906277890826,0.27015537451761373,0.015732190467332624
110,4,3,5.153846153846154,0.014582971350104779,0.11136398916256685,-0.03711113071039315,0.05002227023103589,0.3789625972573276,-0.029796655030508254
110,5,2,5.153846153846154,-0.024030259340737825,-0.1286986470144661,-0.009803511846609145,-0.014062127428742188,0.5552845253360326,-0.006196132600222309
110,6,3,5.153846153846154,0.012631347982255237,-0.02861013584767924,0.020215638129521277,-0.01478125761325233,0.482677336249997,0.01331755472333214
110,7,2,5.153846153846154,0.16140806036372696,0.5272690125825108,-0.005193919355286694,0.12752330826871217,0.9464500869935626,-0.018276550577373138
110,8,2,5.153846153846154,-0.005161501573341332,-0.058936613071452704,-0.031467913507275236,0.06352317719125056,0.4757919420618335,-0.03265368736793173
110,9,3,5.153846153846154,0.10160316386347734,-0.16033120522783073,-0.019350906505979065,0.11893141216567196,0.6920245240009373,-0.011029132386190146
122,0,3,6.9523809523809526,0.012254958444174568,0.05785316446387068,0.002821688102508657,0.0028689702266312955,-0.07873464954377596,0.006713474038317138
122,1,2,5.84,0.009464101973353345,0.08626667704225777,0.0017271003493406628,-0.011131282198348469,0.11076846051976519,0.0019220977664242689
122,2,1,6.9523809523809526,0.07200145660564627,0.06490070163382666,-0.033001305885387286,0.05304121038449655,0.09320145145882197,-0.017088272217556544
122,3,1,6.083333333333333,0.04720127583168482,0.07312369822492348,-0.002460357851554268,-0.020423401259355323,0.062208848018701524,0.007711905786754902
122,4,3,5.84,-0.08307299439424964,-0.19520403220287108,0.0065036187637347725,-0.017357258629924266,-0.005748690294724579,0.02076036339424403
122,5,2,6.9523809523809526,-0.017233174486544267,0.03828733442337251,0.0017370915934502296,-0.012100454571669639,0.18030162791125193,0.0017367435621745558
122,6,3,6.9523809523809526,-0.034090977219406016,-0.3069329431438985,-0.0067388351248970635,-0.011649106734363035,0.02571477272581779,0.018163685699265145
122,7,2,5.84,0.00846209542398263,0.025296130900839264,0.008154587010374692,0.027065328127132804,0.30489464432678526,0.012778713023709753
122,8,3,5.84,-0.0975982867948923,-0.18908460055806653,0.005882127345870486,0.003733162294606629,-0.07569145229332142,0.011833614272580978
122,9,2,5.84,-0.017980066537658046,-0.12447844903003435,-0.03954877891706714,-0.0064820653714265375,0.04897822249842898,-0.0021236978613126123
148,0,3,1.9090909090909092,0.07638468508672108,-0.28448619956938426,-0.0036477475514102575,0.02802220809965028,0.08072362861727855,0.008153700990363347
148,1,3,1.9090909090909092,0.11249729907475192,-0.0024742969369105916,-0.02264074338086665,0.016758028876996123,0.18717026113098756,0.005068316232780548
148,2,1,1.9090909090909092,0.088079580435005,-0.011197353490859707,-0.03047749632759783,0.05237287556482867,0.04618731984474511,-0.010468136027637923
148,3,2,1.9090909090909092,0.05251904365396709,-0.17432491717563903,-0.028438544827620774,0.030915512088345365,0.25927819424137644,0.0012016811277493211
148,4,3,1.9090909090909092,0.10287769397123686,-0.09405449391548071,-0.04566478647722037,0.07434085025865311,-0.06281958701401935,-0.0337305290318812
148,5,1,1.9090909090909092,0.05533925692519431,0.04434046554617954,-0.0037876279544459684,0.032669927106590446,0.12600843590174904,0.015712517428223632
148,6,1,1.9090909090909092,0.018021833379841534,-0.002861416514669979,-0.02602988321326613,-0.05293155007247757,-0.34770345669180447,-0.025962545410706764
148,7,3,1.9090909090909092,0.002468679295330678,0.013346160924235018,-0.05077813077083375,-0.024339567352389513,-0.2428410467591129,-0.02646368883120867
148,8,1,1.9090909090909092,-0.02504827836274881,-0.008758970740516236,0.031855247426226675,0.03764117100059522,0.024215392512980216,0.003446034865200606
148,9,3,1.9090909090909092,0.027837747083330644,0.07801287973256543,0.0033223869575550735,0.028077054726019263,0.13651870381041786,0.007836762137777356
167,0,1,3.9714285714285715,-0.02034101522078896,0.05294306205021382,0.028337012370735853,0.0038798006564830234,0.194364035962725,0.016744397184035142
167,1,1,3.9714285714285715,0.030971835268547132,0.06620236821690739,-0.01699464648009763,0.009990023059747444,0.12979951895831654,-0.0119628048090991
167,2,1,3.9714285714285715,-0.010230925375353583,-0.002637679043333785,0.017336162809179628,-0.0020481394773616546,-0.04824223197981903,0.010499079132655409
167,3,3,3.9714285714285715,0.014724686887580996,-0.1505818998893358,-0.03497375292108329,0.054244265350845866,0.1496594524679682,-0.011444711897612314
167,4,1,3.9714285714285715,0.0030328370064868215,-0.038362024472374245,0.020259742998884542,0.001074010162997796,0.0005876983186379192,0.011207280379636253
167,5,3,3.9714285714285715,0.05636913195314397,-0.006273643330926837,-0.01805001997400349,0.12284858862943893,0.7071409743816757,-0.0059975657894080076
167,6,1,3.9714285714285715,0.05882342505607541,-0.04772636317387058,-0.041073386502894535,0.07887560034568342,0.0854650020035681,-0.021724562409014048
167,7,1,3.9714285714285715,-0.002022180190240974,0.014148225349625454,-0.010677210938014242,-0.0054857457312534885,0.20265691296258037,-0.01078540989093206
167,8,3,3.9714285714285715,0.04926927822086144,-0.07529597276583966,-0.03127678762033324,0.08348113441117516,0.2631376305224067,-0.006431410285403741
167,9,2,3.9714285714285715,0.0031662343340578825,0.02116034496802749,0.0029957699963223117,0.005692467317518435,0.19250665420750646,0.012427610849755535
176,0,1,2.5925925925925926,0.007302406511965592,0.024421013529150826,0.010526264683022583,0.02685551568213629,0.006330492244845054,-0.0036319254650524074
176,1,1,2.5925925925925926,-0.07382042026351049,-0.04170242022697401,-0.01286162565432137,-0.029122363076388103,-0.49343672866991195,-0.006628321345702987
176,2,3,2.5925925925925926,-0.05096046374811192,-0.027745597855677873,-0.01430662791950757,-0.036246155626946025,-0.20790135006023092,-0.016092219169453664
176,3,2,2.5925925925925926,0.03445830269662731,0.06420884331932886,0.001888247989391835,0.06313511766589702,0.04692901332703192,-0.0004988810608943517
176,4,1,2.5925925925925926,0.017916877195282455,0.08313785635521875,-0.02591887418035927,-0.07180590707810353,-0.1943037283177662,-0.023626970612940598
176,5,3,2.5925925925925926,0.01751356746716859,-0.0477744200518887,-0.018853378962441436,-0.004882151118218991,-0.09637459341290855,-0.005457472748043868
176,6,2,2.5925925925925926,0.04603032628421855,0.1451752872799006,-0.006287844283038052,-0.019143494202093714,0.008796554012132862,-0.008197458647603406
176,7,1,2.5925925925925926,-0.002613232504982521,0.033073806288714924,-0.006263950883148434,-0.016093346195732883,0.14042862860236927,0.00244171518408233
176,8,1,2.5925925925925926,0.02829562621775944,0.09879350684798549,0.005625238714618133,-0.014836875326052823,-0.1664425189012957,-0.0038129917254985657
176,9,1,2.5925925925925926,0.048006859252159084,-0.007245496843849342,-0.016284398937813777,0.046399602347829305,0.47848517175375904,0.0056206701888562305
183,0,3,2.65625,0.06640479263186044,0.07023530920742793,-0.04133363582801815,0.043257359837839876,0.30788126747726574,-0.003043570230108039
183,1,2,2.65625,0.07562904076310356,0.24543502014055563,0.0018015341608881713,0.042194005520826944,0.6435094636976098,0.03562300526941299
183,2,1,2.65625,0.04749888154956344,0.40284401478362775,-0.010095593757697321,0.0828147886590046,0.6424081871818526,-0.007995586258249657
183,3,3,2.65625,-0.022077698724663697,-0.06556525521292489,-0.000623963801639843,0.045229180816254266,0.12845799331819352,0.017941569650675032
183,4,1,2.7419354838709675,-0.01613666816387016,-0.11546344524947949,0.027976273323342418,-0.005462172732134923,0.2263349724082866,0.025478075750979476
183,5,1,2.65625,0.0319222294851399,0.13666332686531601,-0.03916242951551187,0.058436424079959914,0.31574916467562053,-0.021869346501224643
183,6,1,2.65625,-0.006942127865607883,-0.0763130814988543,0.0019684673677543285,-0.010554208678390437,-0.02464576415200659,0.015587610847797431
183,7,1,2.65625,-0.007976344464466156,0.0010900404031595201,0.017854746846403244,0.04723715850066834,0.30257581460940375,0.017617218762666226
183,8,3,2.65625,-0.01596616785613114,0.030341002842192544,0.04899933816759483,-0.005598522554651819,0.18225818953685113,0.03709038464149536
183,9,3,2.65625,0.02337711797602199,0.03701789155014912,0.0006633834733753841,0.040244816877692796,0.32619045898321963,0.02478278704562295
188,0,2,3.8181818181818183,0.06051284816679192,0.046107210214838545,-0.0019054910580182244,0.028146308117202867,0.3503848187138212,0.013316906634099512
