feature,rho,p,loso_acc,majority
epv_target,0.24933989227067352,2.465340091316251e-27,0.6032786885245902,0.6131147540983606
n_target,0.16446035168910145,1.4539669781540576e-12,0.5650273224043716,0.6131147540983606
n_min,0.003926627047379715,0.866692564443018,0.6131147540983607,0.6131147540983606
n_partner_total,-0.050355910209196414,0.03123664484831716,0.6306010928961748,0.6131147540983606
ratio_partner_to_target,-0.14707638014888846,2.5850846023417213e-10,0.6136612021857923,0.6131147540983606
n_partners,-0.0007664393936509813,0.9738622050940645,0.6131147540983607,0.6131147540983606
schema_jaccard,nan,nan,0.6131147540983607,0.6131147540983606
q_median,-0.0836106290614532,0.00034285318073769803,0.6098360655737705,0.6131147540983606
i2_median,-0.10103098621479352,1.490524442881404e-05,0.6076502732240437,0.6131147540983606
