feature,rho,p,loso_acc,majority
epv_target,-0.33847139002901605,2.7651267472807997e-50,0.6207650273224044,0.5524590163934426
n_target,-0.296223177822821,2.19641910047555e-38,0.6076502732240437,0.5524590163934426
n_min,-0.16254733242884586,2.6459706032578066e-12,0.5459016393442623,0.5524590163934426
n_partner_total,0.027363764104688593,0.2420009651620128,0.5557377049180328,0.5524590163934426
ratio_partner_to_target,0.21579395240537164,1.0077081830198468e-20,0.5469945355191257,0.5524590163934426
n_partners,-0.0009076669668956539,0.9690481641223827,0.5524590163934426,0.5524590163934426
schema_jaccard,nan,nan,0.5524590163934426,0.5524590163934426
q_median,-0.09654801148956624,3.5183838158628194e-05,0.5885245901639344,0.5524590163934426
i2_median,-0.1388938437702271,2.42320638672796e-09,0.5628415300546448,0.5524590163934426
