dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_pfedme_personal,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.5,0.625,0.125,0.375,nan,27,-1,0.33920629283910225,0.3410584419825703,0.33920629283910225,0.33920629283910225,0.344509007943481,0.34326005516492314,0.344509007943481,0.35164207570679934,0.3410584419825703,0.35180807041091683,nan,0.3418109157074842,0.3426794670061917,0.35180807041091683,0.35180807041091683,0.34771535943721177,0.36372081116445204,0.34002256030431066,0.3546046262432848,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.375,0.75,0.375,0.375,nan,27,-1,0.37122406614840175,0.3907319358498485,0.37122406614840175,0.37122406614840175,0.38092683513533876,0.37808116227473604,0.38605525908378224,0.397392112542176,0.3907319358498485,0.397392112542176,nan,0.38092683513533876,0.38092683513533876,0.397392112542176,0.397392112542176,0.393463905228321,0.4008455347400455,0.3964812608456866,0.3850112692580695,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.0,0.375,0.0,0.625,nan,27,-1,0.385947497421666,0.3676415535632759,0.385947497421666,0.385947497421666,0.385947497421666,0.3890889479731425,0.3884873489652533,0.38194406940231107,0.385947497421666,0.3900662353140741,nan,0.385947497421666,0.3859703756927981,0.3900662353140741,0.3900662353140741,0.37317332956401045,0.4032902341770388,0.40088096421328134,0.3986044278109707,nan,nan,nan,0.385947497421666,5.962962962962963,0.385947497421666
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.625,0.5,0.375,0.625,nan,27,-1,0.3691527082720559,0.3633233327697944,0.3691527082720559,0.3691527082720559,0.3721949542495607,0.37106693016044434,0.3737214660477164,0.37196758624502463,0.3691527082720559,0.3737214660477164,nan,0.37360074534016285,0.3721949542495607,0.3737214660477164,0.3737214660477164,0.3705229703867292,0.385951031003155,0.36714270756625955,0.3763962675271755,nan,nan,nan,0.3691527082720559,5.962962962962963,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,1.0,0.75,1.0,0.625,nan,27,-1,0.3712891493331875,0.3757094720113788,0.3712891493331875,0.3757094720113788,0.3757094720113788,0.37444338952935263,0.3797229885039617,0.3828944615674745,0.3757094720113788,0.3828944615674745,nan,0.3757094720113788,0.3821908036453147,0.3828944615674745,0.3828944615674745,0.38052110515096393,0.3934560964422177,0.3883633388776998,0.3889717783994373,nan,nan,nan,0.3712891493331875,5.962962962962963,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.5,0.875,0.125,0.625,nan,27,-1,0.33920629283910225,0.35161916570574475,0.33920629283910225,0.33920629283910225,0.34256087167463756,0.342888350991512,0.34256087167463756,0.3517672689552389,0.35161916570574475,0.3542188471375422,nan,0.3411051597650343,0.3486354014419054,0.3542188471375422,0.3542188471375422,0.3522572558681377,0.3629579148267199,0.35084216135578333,0.3522687391873699,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.5,0.875,0.5,0.375,nan,27,-1,0.37122406614840175,0.3912620706047146,0.37122406614840175,0.3912620706047146,0.3822311115848354,0.3760348540517256,0.3822311115848354,0.39220013686950533,0.3912620706047146,0.3944828410394329,nan,0.3822311115848354,0.37807810582356705,0.3944828410394329,0.3944828410394329,0.38882566407247077,0.39978660114317127,0.39978660114317127,0.3871644841842544,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.0,0.25,0.0,0.875,nan,27,-1,0.385947497421666,0.37895804804480926,0.385947497421666,0.385947497421666,0.385947497421666,0.3899327372771372,0.3886556405871789,0.3875324261372518,0.385947497421666,0.3899327372771372,nan,0.385947497421666,0.3850634657943135,0.3899327372771372,0.3899327372771372,0.38038649565138827,0.40162671766602054,0.3985523760610097,0.3986044278109707,nan,nan,nan,0.385947497421666,5.962962962962963,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.625,0.5,0.5,0.75,nan,27,-1,0.3691527082720559,0.37097415151937885,0.3691527082720559,0.3691527082720559,0.3741512939065609,0.37060741710230444,0.37416923513445516,0.373934594415537,0.37097415151937885,0.37416923513445516,nan,0.37416923513445516,0.373934594415537,0.37416923513445516,0.37416923513445516,0.37089421062555367,0.3866759009142198,0.36273035765686246,0.3791934946439437,nan,nan,nan,0.3691527082720559,5.962962962962963,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,1.0,0.75,1.0,0.75,nan,27,-1,0.3712891493331875,0.38868383954479035,0.3712891493331875,0.38868383954479035,0.38868383954479035,0.37591813631518967,0.38196264113943207,0.38934804793431543,0.38868383954479035,0.38934804793431543,nan,0.38868383954479035,0.38934804793431543,0.38934804793431543,0.38934804793431543,0.39035380172325784,0.40072138955905834,0.39355969241109523,0.39663248258496037,nan,nan,nan,0.3712891493331875,5.962962962962963,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.625,0.875,0.375,0.5,nan,27,-1,0.33920629283910225,0.34441834916943187,0.33920629283910225,0.33920629283910225,0.3520098501618413,0.3433736964204586,0.3486583993496506,0.35361725629237756,0.34441834916943187,0.3537532295667221,nan,0.3424687861962493,0.3486583993496506,0.3537532295667221,0.3537532295667221,0.3501160427343773,0.3656679471386747,0.3541971865975788,0.3568534012035904,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.75,0.75,0.625,0.375,nan,27,-1,0.37122406614840175,0.3958229889346773,0.37122406614840175,0.3958229889346773,0.40365525882251563,0.3800269773225462,0.3912207202461939,0.40365525882251563,0.3958229889346773,0.40365525882251563,nan,0.39891682107174753,0.38405103548483976,0.40365525882251563,0.40365525882251563,0.3968089350542108,0.4050780075034396,0.4050780075034396,0.4050780075034396,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.0,0.25,0.0,0.625,nan,27,-1,0.385947497421666,0.3655575824495699,0.385947497421666,0.385947497421666,0.385947497421666,0.39014762304767925,0.3849262803581173,0.381264406686976,0.385947497421666,0.39014762304767925,nan,0.385947497421666,0.38443415447150353,0.39014762304767925,0.39014762304767925,0.37142964185766886,0.4014235656393469,0.39827542897822743,0.3986044278109707,nan,nan,nan,0.385947497421666,5.962962962962963,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.625,0.375,0.625,0.625,nan,27,-1,0.3691527082720559,0.360891787170747,0.3691527082720559,0.3691527082720559,0.3748133442627854,0.37248516997096653,0.37390694038763583,0.3734965694210045,0.3691527082720559,0.37485727064458607,nan,0.3748133442627854,0.3748133442627854,0.37485727064458607,0.37485727064458607,0.3715450523930112,0.38766283377643207,0.37055137113812114,0.3793155812677531,nan,nan,nan,0.3691527082720559,5.962962962962963,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,1.0,0.75,1.0,0.625,nan,27,-1,0.3712891493331875,0.37191339862189804,0.3712891493331875,0.37191339862189804,0.37191339862189804,0.37551470069614445,0.3830388088755118,0.3843875422929838,0.37191339862189804,0.3843875422929838,nan,0.37191339862189804,0.38280282945409594,0.3843875422929838,0.3843875422929838,0.3797919001994832,0.3951512599125516,0.39063583688845527,0.3828991561425823,nan,nan,nan,0.3712891493331875,5.962962962962963,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.625,0.875,0.375,0.5,nan,27,-1,0.33920629283910225,0.34052903719198047,0.33920629283910225,0.33920629283910225,0.3522591159991011,0.3438551295367276,0.3490067302825704,0.35359865359809467,0.34052903719198047,0.3569281541699344,nan,0.3434459132201338,0.3490067302825704,0.3569281541699344,0.3569281541699344,0.3502710456668209,0.3689451331243071,0.35107712534119584,0.358682391561007,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.75,0.75,0.5,0.375,nan,27,-1,0.37122406614840175,0.3929373020807367,0.37122406614840175,0.37122406614840175,0.4016257464350491,0.38012648912337815,0.3929302072468301,0.4016257464350491,0.3929373020807367,0.4016257464350491,nan,0.3929302072468301,0.38544914830842353,0.4016257464350491,0.4016257464350491,0.39714670797742235,0.4031210458342579,0.3974788639115824,0.4019643019125494,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.0,0.375,0.0,0.625,nan,27,-1,0.385947497421666,0.36399299053942885,0.385947497421666,0.385947497421666,0.385947497421666,0.3875129595176885,0.3862021290406392,0.37913743795284544,0.385947497421666,0.3876300950632417,nan,0.385947497421666,0.385036587368773,0.3876300950632417,0.3876300950632417,0.37188293348112816,0.4009938789285067,0.3983577740412574,0.3986044278109707,nan,nan,nan,0.385947497421666,5.962962962962963,0.385947497421666
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.5,0.375,0.125,0.625,nan,27,-1,0.3691527082720559,0.3600531114948659,0.3691527082720559,0.3691527082720559,0.37375082882444666,0.3725868695579636,0.37375082882444666,0.3730281630035949,0.3691527082720559,0.37405258685588033,nan,0.37087292147256834,0.3735446284814083,0.37405258685588033,0.37405258685588033,0.3728909696033389,0.3854543043934301,0.371450143883572,0.3772675271268718,nan,nan,nan,0.3691527082720559,5.962962962962963,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,1.0,0.5,1.0,0.5,nan,27,-1,0.3712891493331875,0.3737208441010169,0.3712891493331875,0.3737208441010169,0.3737208441010169,0.37513520358593105,0.3815884745990489,0.38104833059052484,0.3737208441010169,0.3815884745990489,nan,0.3737208441010169,0.3815884745990489,0.3815884745990489,0.3815884745990489,0.382935623926163,0.3937832391371559,0.3882936223295751,0.3844111095267646,nan,nan,nan,0.3712891493331875,5.962962962962963,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.125,0.75,0.0,0.625,nan,27,-1,0.33920629283910225,0.3401581241156796,0.33920629283910225,0.33920629283910225,0.34051787585570237,0.3420837909834681,0.34171235346276563,0.34937609724762736,0.3401581241156796,0.34937609724762736,nan,0.33920629283910225,0.3437022591622088,0.34937609724762736,0.34937609724762736,0.3456258076021336,0.3584823255916179,0.35198336425014093,0.3475974397410281,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.75,0.875,0.75,0.75,nan,27,-1,0.37122406614840175,0.3922624833039138,0.37122406614840175,0.3922624833039138,0.3909551153564984,0.37550526266856593,0.38044547352506997,0.3909551153564984,0.3922624833039138,0.39428233652821054,nan,0.3909551153564984,0.3909551153564984,0.39428233652821054,0.39428233652821054,0.38891826946651636,0.39568013319234413,0.39473558792934327,0.39423979740823856,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.375,0.25,0.25,0.75,nan,27,-1,0.385947497421666,0.3803407316096066,0.385947497421666,0.385947497421666,0.3919149732107284,0.39198544099511123,0.38981816507829836,0.3868394809226335,0.385947497421666,0.39198544099511123,nan,0.39198544099511123,0.3868394809226335,0.39198544099511123,0.39198544099511123,0.38008725126426407,0.4030077680500218,0.3996490794160127,0.4019712726365422,nan,nan,nan,0.385947497421666,5.962962962962963,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.75,0.5,0.625,0.75,nan,27,-1,0.3691527082720559,0.36588311949468033,0.3691527082720559,0.36588311949468033,0.37038457014015835,0.3704218369322365,0.37266599567550596,0.37038457014015835,0.3691527082720559,0.37266599567550596,nan,0.37069063419667636,0.37038457014015835,0.37266599567550596,0.37266599567550596,0.36944465126475845,0.38780504271354843,0.3570406467231584,0.3746798420220009,nan,nan,nan,0.3691527082720559,5.962962962962963,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,1.0,1.0,1.0,0.625,nan,27,-1,0.3712891493331875,0.3867898444713437,0.3712891493331875,0.3867898444713437,0.3867898444713437,0.3753920772756557,0.3796312950988697,0.3839898223885783,0.3867898444713437,0.3867898444713437,nan,0.3867898444713437,0.3833794231066919,0.3867898444713437,0.3867898444713437,0.38718370673776537,0.39600915706639045,0.39600915706639045,0.3939048367435877,nan,nan,nan,0.3712891493331875,5.962962962962963,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.125,0.375,0.0,0.375,nan,27,-1,0.33920629283910225,0.32942330207985987,0.33920629283910225,0.33920629283910225,0.3397402606988169,0.34041198130570327,0.3404388875943486,0.33941358980432873,0.33920629283910225,0.3408527053395974,nan,0.33920629283910225,0.3408527053395974,0.3408527053395974,0.3408527053395974,0.33303178967917085,0.35540837925588686,0.3414007456080076,0.34820304369845606,nan,nan,nan,0.33920629283910225,5.962962962962963,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.75,0.25,0.25,0.375,nan,27,-1,0.37122406614840175,0.36304669936150746,0.37122406614840175,0.37122406614840175,0.36877667447054635,0.3722046150892777,0.3711428987898991,0.36877667447054635,0.37122406614840175,0.3722046150892777,nan,0.3722046150892777,0.3713534862133342,0.3722046150892777,0.3722046150892777,0.36451082523201056,0.38716811435340315,0.3613761441164229,0.3739464140678258,nan,nan,nan,0.37122406614840175,5.962962962962963,0.37122406614840175
