dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_pfedme_personal,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.0,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.33995027175621273,0.33995027175621273,0.3173539991193024,0.3173539991193024,0.3248876636536233,0.33596190398711084,0.34395501000503664,0.33995027175621273,0.34395501000503664,nan,0.3173539991193024,0.34087830597318136,0.34395501000503664,0.34395501000503664,0.3395234785120171,0.3463418452930729,0.34421947393285757,0.3224838404232613,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.375,0.75,0.25,0.75,nan,36,-1,0.336894008870085,0.35240646247527835,0.35240646247527835,0.336894008870085,0.3483007715405389,0.34442500710379337,0.3520368564912312,0.3579011165979821,0.35240646247527835,0.3579011165979821,nan,0.34442500710379337,0.3579011165979821,0.3579011165979821,0.3579011165979821,0.35165298615302765,0.36312754176695905,0.3583032927993044,0.3534665673986571,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.75,0.875,0.625,0.5,nan,36,-1,0.29803286006994156,0.31884198964627286,0.31884198964627286,0.31884198964627286,0.3183688332957227,0.30782601411549343,0.31493507330718973,0.3183688332957227,0.31884198964627286,0.3203929098391523,nan,0.3160514502022665,0.31493507330718973,0.3203929098391523,0.3203929098391523,0.3184614662600707,0.3314965971105005,0.31841328862689466,0.32688211822662255,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,1.0,0.75,0.875,0.625,nan,36,-1,0.32187521962290294,0.31569214871360884,0.31569214871360884,0.31569214871360884,0.31569214871360884,0.32229283571382183,0.3258158298220641,0.32713069448395915,0.32187521962290294,0.32713069448395915,nan,0.322484085938111,0.326715870137026,0.32713069448395915,0.32713069448395915,0.3160335609465736,0.3416964990805534,0.338986171335339,0.3302756718425798,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.875,0.25,0.875,0.625,nan,36,-1,0.35158335467847635,0.32688748813578355,0.32688748813578355,0.32688748813578355,0.34013911359017934,0.3525128144677945,0.3507051025789924,0.3464755794757782,0.35158335467847635,0.3525128144677945,nan,0.34013911359017934,0.34875858599025944,0.3525128144677945,0.3525128144677945,0.3272708971816434,0.3596302390802132,0.35664288843046366,0.344879580350738,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.25,0.875,0.0,0.5,nan,36,-1,0.3173539991193024,0.3356256369809186,0.3356256369809186,0.3173539991193024,0.3284637359283158,0.3284637359283158,0.3366210668618007,0.3425920104046437,0.3356256369809186,0.34273304952117983,nan,0.3173539991193024,0.3366210668618007,0.34273304952117983,0.34273304952117983,0.33546688306234385,0.35019323345768066,0.3401936413118209,0.3328544890942327,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.25,0.75,0.0,0.75,nan,36,-1,0.336894008870085,0.34138842423573135,0.34138842423573135,0.336894008870085,0.3448607758592983,0.3448607758592983,0.35164703717919454,0.3548492594829394,0.34138842423573135,0.3548492594829394,nan,0.336894008870085,0.3548492594829394,0.3548492594829394,0.3548492594829394,0.34212870649350535,0.35930909984165804,0.3559888682802952,0.3495504438660201,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.75,0.625,0.5,0.25,nan,36,-1,0.29803286006994156,0.30404347758899036,0.30404347758899036,0.29803286006994156,0.312471588203595,0.3075599095603916,0.31243241650365133,0.312471588203595,0.30404347758899036,0.3135733283010185,nan,0.31243241650365133,0.3075599095603916,0.3135733283010185,0.3135733283010185,0.3053059670056474,0.3241668051599495,0.31816343219572946,0.32382557728735806,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.875,0.625,0.75,0.5,nan,36,-1,0.32187521962290294,0.31327761331648973,0.31327761331648973,0.31327761331648973,0.3237595874954654,0.3239428932227941,0.3259441066249593,0.325007974236516,0.32187521962290294,0.3276213908798677,nan,0.325007974236516,0.3259441066249593,0.3276213908798677,0.3276213908798677,0.3136858360059275,0.34067817740063483,0.33558571466510007,0.3374947905414708,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.5,0.25,0.25,0.375,nan,36,-1,0.35158335467847635,0.30421133209163415,0.30421133209163415,0.35158335467847635,0.35156859011349423,0.35293745130896975,0.35156859011349423,0.3401796344751857,0.35158335467847635,0.35293745130896975,nan,0.35293745130896975,0.3527427799716348,0.35432230079661575,0.35432230079661575,0.3046866167687596,0.36029294692781505,0.35522639627793057,0.35678372622348303,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.25,0.875,0.0,0.75,nan,36,-1,0.3173539991193024,0.344240403942761,0.344240403942761,0.3173539991193024,0.32899440666264557,0.32899440666264557,0.33890106494125427,0.346561855810322,0.344240403942761,0.34772526325468406,nan,0.3173539991193024,0.346561855810322,0.34772526325468406,0.34772526325468406,0.34468331032743954,0.3521268125743897,0.3461681154500844,0.3323107596425605,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.5,0.875,0.375,0.75,nan,36,-1,0.336894008870085,0.3604081976227244,0.3604081976227244,0.336894008870085,0.353691568470874,0.34458616124117125,0.353691568470874,0.359697612661798,0.3604081976227244,0.3613003407789208,nan,0.3483887772566656,0.359697612661798,0.3613003407789208,0.3613003407789208,0.36062997313959544,0.36619547132075825,0.36619547132075825,0.3572312910416392,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.75,0.875,0.5,0.5,nan,36,-1,0.29803286006994156,0.3163194741725285,0.3163194741725285,0.3163194741725285,0.31854850235134813,0.30665551972785254,0.31491828334425426,0.31854850235134813,0.3163194741725285,0.31965897920022146,nan,0.31491828334425426,0.31491828334425426,0.31965897920022146,0.31965897920022146,0.31612915249673534,0.32597921782011163,0.32435828435084046,0.3244982296678936,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.875,0.75,0.75,0.5,nan,36,-1,0.32187521962290294,0.3185619076646241,0.3185619076646241,0.3185619076646241,0.3237051791410556,0.3230911287219484,0.32500976053595754,0.3266710132267217,0.32187521962290294,0.3266710132267217,nan,0.3266710132267217,0.32500976053595754,0.3266710132267217,0.3266710132267217,0.3186951371059756,0.34220240529509216,0.33771747527569185,0.33815320631464174,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,1.0,0.375,0.875,0.625,nan,36,-1,0.35158335467847635,0.3329644467067441,0.3329644467067441,0.3329644467067441,0.3329644467067441,0.35560375010856976,0.3556068066696772,0.3513521515736604,0.35158335467847635,0.35585763074931176,nan,0.343018074123369,0.35448122953166766,0.35585763074931176,0.35585763074931176,0.3330568557287948,0.36215500180106786,0.35644407054597804,0.3335956078921064,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.25,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.33307151869345286,0.33307151869345286,0.3173539991193024,0.32774826719143185,0.32774826719143185,0.33650438110745334,0.34333909461177037,0.33307151869345286,0.34333909461177037,nan,0.3173539991193024,0.34117643740930553,0.34333909461177037,0.34333909461177037,0.3331486402929471,0.34827943244251347,0.33810101645318774,0.3316157296154293,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.25,0.625,0.0,0.75,nan,36,-1,0.336894008870085,0.34575975619697424,0.34575975619697424,0.336894008870085,0.3437072274344374,0.3437072274344374,0.35123387941479306,0.35424873930311207,0.34575975619697424,0.3548046981164754,nan,0.336894008870085,0.35424873930311207,0.3548046981164754,0.3548046981164754,0.34679442690773643,0.3594855417437165,0.3569571295813568,0.349141619968501,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.75,0.625,0.625,0.375,nan,36,-1,0.29803286006994156,0.29818406732304686,0.29818406732304686,0.29803286006994156,0.31251988138134074,0.30608172634815084,0.3109415525887641,0.31251988138134074,0.29818406732304686,0.31257878957247137,nan,0.31257878957247137,0.3100649378165563,0.31257878957247137,0.31257878957247137,0.2982367921671488,0.31883039489576803,0.3170492622538701,0.3182413975487614,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.875,0.625,0.75,0.625,nan,36,-1,0.32187521962290294,0.3148743764317296,0.3148743764317296,0.3148743764317296,0.3245498801080097,0.3232928579749388,0.32856235222584396,0.327088261590863,0.32187521962290294,0.32923334016473177,nan,0.327088261590863,0.32923334016473177,0.32923334016473177,0.32923334016473177,0.315175487558806,0.3441885068806274,0.3441885068806274,0.3384989169459589,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.5,0.5,0.5,0.625,nan,36,-1,0.35158335467847635,0.3082136100218197,0.3082136100218197,0.3082136100218197,0.35363190974452136,0.35297275129869365,0.35363190974452136,0.3453494223793166,0.35158335467847635,0.35363190974452136,nan,0.35363190974452136,0.34881316812475194,0.35363190974452136,0.35363190974452136,0.3092351916881376,0.36159162690123897,0.35468137195780736,0.35649514993184783,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.25,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.3261015064272191,0.3261015064272191,0.3173539991193024,0.32401377398301995,0.32401377398301995,0.33152584908539473,0.3368353347607053,0.3261015064272191,0.3368353347607053,nan,0.3173539991193024,0.3358778163109115,0.3368353347607053,0.3368353347607053,0.32685302219799134,0.341784617008699,0.3370417601631519,0.32711075916123,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.0,0.625,0.0,0.625,nan,36,-1,0.336894008870085,0.3328538124725231,0.3328538124725231,0.336894008870085,0.336894008870085,0.3420340379993057,0.3479329657842287,0.3505606040985241,0.336894008870085,0.3520047116854534,nan,0.336894008870085,0.3520047116854534,0.3520047116854534,0.3520047116854534,0.3334617997487989,0.3583072585115201,0.3505931482820098,0.34075258624119437,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.75,0.5,0.5,0.25,nan,36,-1,0.29803286006994156,0.2906884107469187,0.2906884107469187,0.29803286006994156,0.3095781777486533,0.3056682855784289,0.31112038853983903,0.3095781777486533,0.29803286006994156,0.31112038853983903,nan,0.31112038853983903,0.3056682855784289,0.31112038853983903,0.31112038853983903,0.29149333020165097,0.31865085885275807,0.3149610727165063,0.3171252462113601,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.75,0.625,0.75,0.25,nan,36,-1,0.32187521962290294,0.31576095163461215,0.31576095163461215,0.31576095163461215,0.32952793880033204,0.3236568772205964,0.3291955200902559,0.32952793880033204,0.32187521962290294,0.3316373611905932,nan,0.32952793880033204,0.3236568772205964,0.3316373611905932,0.3316373611905932,0.3162392046943535,0.34305489338215556,0.34305489338215556,0.3402233161344605,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.25,0.25,0.125,0.5,nan,36,-1,0.35158335467847635,0.2951639463930526,0.2951639463930526,0.35158335467847635,0.3519549922601607,0.3519549922601607,0.3495449051450283,0.33338569899563514,0.35158335467847635,0.3519549922601607,nan,0.3518187923456003,0.3495449051450283,0.35251482007049756,0.35251482007049756,0.29542341309066916,0.36001258477100606,0.3530703436867334,0.3579434689711988,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
