dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_zip2,02,2,33390,70917,54.3125,1.0,0.08947164278052788,0.08577047696482543,0.08947164278052788,0.08577047696482543,0.08577047696482543,0.08947164278052788
freddiemac_zip2,02,2,33390,70917,54.3125,0.5,0.08325310255694608,0.08445558500006531,0.08325310255694608,0.08325310255694608,0.08461095847358485,0.08445558500006531
freddiemac_zip2,02,2,33390,70917,54.3125,1.0,0.08897224962097997,0.08710015456403002,0.08897224962097997,0.08710015456403002,0.08710015456403002,0.08897224962097997
freddiemac_zip2,02,1,33390,90004,54.3125,1.0,0.08947164278052788,0.08739569564629265,0.08947164278052788,0.08739569564629265,0.08739569564629265,0.08947164278052788
freddiemac_zip2,02,1,33390,90004,54.3125,1.0,0.08325310255694608,0.081602883283515,0.08325310255694608,0.081602883283515,0.081602883283515,0.08325310255694608
freddiemac_zip2,02,1,33390,90004,54.3125,0.75,0.08897224962097997,0.08899581431209387,0.08897224962097997,0.08899581431209387,0.08830440292700617,0.08899581431209387
freddiemac_zip2,03,3,11631,131866,15.5625,0.0,0.0661159729883421,0.06605000895176279,0.0661159729883421,0.0661159729883421,0.0661159729883421,0.0661159729883421
freddiemac_zip2,03,3,11631,131866,15.5625,0.0,0.05563598699934921,0.06078595819608864,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.06078595819608864
freddiemac_zip2,03,3,11631,131866,15.5625,0.875,0.06462359666170699,0.06188546184713503,0.06462359666170699,0.06188546184713503,0.06228134626947163,0.06462359666170699
freddiemac_zip2,03,3,11631,122750,15.5625,0.5,0.0661159729883421,0.07071479395708168,0.0661159729883421,0.0661159729883421,0.06925277515336989,0.07071479395708168
freddiemac_zip2,03,3,11631,122750,15.5625,0.25,0.05563598699934921,0.06035610895347691,0.05563598699934921,0.05563598699934921,0.056753488441443206,0.06035610895347691
freddiemac_zip2,03,3,11631,122750,15.5625,1.0,0.06462359666170699,0.06265251491044965,0.06462359666170699,0.06265251491044965,0.06265251491044965,0.06462359666170699
freddiemac_zip2,03,4,11631,147575,15.5625,0.0,0.0661159729883421,0.06989903160284425,0.0661159729883421,0.0661159729883421,0.0661159729883421,0.06989903160284425
freddiemac_zip2,03,4,11631,147575,15.5625,0.125,0.05563598699934921,0.06104779321875297,0.05563598699934921,0.05563598699934921,0.05618437708975205,0.06104779321875297
freddiemac_zip2,03,4,11631,147575,15.5625,1.0,0.06462359666170699,0.06483772033078572,0.06462359666170699,0.06483772033078572,0.06483772033078572,0.06483772033078572
freddiemac_zip2,03,4,11631,144844,15.5625,0.625,0.0661159729883421,0.06476219939924253,0.0661159729883421,0.06476219939924253,0.0655670319610269,0.0661159729883421
freddiemac_zip2,03,4,11631,144844,15.5625,0.0,0.05563598699934921,0.06033471689584671,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.06033471689584671
freddiemac_zip2,03,4,11631,144844,15.5625,0.875,0.06462359666170699,0.06359432991710141,0.06462359666170699,0.06359432991710141,0.06387693022724966,0.06462359666170699
freddiemac_zip2,03,3,11631,72983,15.5625,1.0,0.0661159729883421,0.06476966299243872,0.0661159729883421,0.06476966299243872,0.06476966299243872,0.0661159729883421
freddiemac_zip2,03,3,11631,72983,15.5625,0.0,0.05563598699934921,0.061173193322339545,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.061173193322339545
freddiemac_zip2,03,3,11631,72983,15.5625,1.0,0.06462359666170699,0.06511910884534894,0.06462359666170699,0.06511910884534894,0.06511910884534894,0.06511910884534894
freddiemac_zip2,03,2,11631,19750,15.5625,0.0,0.0661159729883421,0.06084687062595135,0.0661159729883421,0.0661159729883421,0.0661159729883421,0.0661159729883421
freddiemac_zip2,03,2,11631,19750,15.5625,0.0,0.05563598699934921,0.05837915428226599,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.05837915428226599
freddiemac_zip2,03,2,11631,19750,15.5625,0.0,0.06462359666170699,0.059109512777176056,0.06462359666170699,0.06462359666170699,0.06462359666170699,0.06462359666170699
freddiemac_zip2,03,2,11631,46112,15.5625,0.0,0.0661159729883421,0.06289858975086769,0.0661159729883421,0.0661159729883421,0.0661159729883421,0.0661159729883421
freddiemac_zip2,03,2,11631,46112,15.5625,0.0,0.05563598699934921,0.0585417786682562,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.0585417786682562
freddiemac_zip2,03,2,11631,46112,15.5625,1.0,0.06462359666170699,0.061780423190038,0.06462359666170699,0.061780423190038,0.061780423190038,0.06462359666170699
freddiemac_zip2,03,4,11631,90810,15.5625,0.75,0.0661159729883421,0.06579883542704147,0.0661159729883421,0.06579883542704147,0.06587710380183082,0.0661159729883421
freddiemac_zip2,03,4,11631,90810,15.5625,0.125,0.05563598699934921,0.06134686280504213,0.05563598699934921,0.05563598699934921,0.056435624815279174,0.06134686280504213
freddiemac_zip2,03,4,11631,90810,15.5625,0.875,0.06462359666170699,0.06370662412253317,0.06462359666170699,0.06370662412253317,0.0640247225197531,0.06462359666170699
freddiemac_zip2,03,1,11631,7976,15.5625,1.0,0.0661159729883421,0.06172693505489634,0.0661159729883421,0.06172693505489634,0.06172693505489634,0.0661159729883421
freddiemac_zip2,03,1,11631,7976,15.5625,0.125,0.05563598699934921,0.05788276242281408,0.05563598699934921,0.05563598699934921,0.05606766130269071,0.05788276242281408
