dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.125,1.0,0.0,0.25,0.375,36,5,0.336894008870085,0.34728377618951534,0.34728377618951534,0.336894008870085,0.341849783440687,0.34028272354617856,0.340348924559589,0.34554038032812273,0.34728377618951534,0.34728377618951534,0.34584508242083345,0.336894008870085,0.34028272354617856,0.34736470097905453,0.34736470097905453,0.3621164897008097,0.3372225656567883,0.3486526046650336,0.34154288451760245,0.34154288451760245,0.34772640485724077,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.75,0.0,0.5,0.25,0.875,36,5,0.29803286006994156,0.2781305583781165,0.2781305583781165,0.2781305583781165,0.2859848028972185,0.2952964203709348,0.29301605589205637,0.2859848028972185,0.29803286006994156,0.29803286006994156,0.2780841103795861,0.29301605589205637,0.2952964203709348,0.3000166819634345,0.3000166819634345,0.30315437579512783,0.2973804528927503,0.2898616117523331,0.29627523909399367,0.300382729456908,0.2793043076441756,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.25,0.25,0.25,0.125,0.5,36,5,0.32187521962290294,0.31016101401228297,0.31016101401228297,0.31016101401228297,0.32301598651353186,0.32301598651353186,0.32008090347008955,0.31662194399287874,0.32187521962290294,0.32301598651353186,0.3109797778923077,0.32301598651353186,0.32266670304772316,0.32301598651353186,0.32301598651353186,0.34991734374487243,0.30629562437720526,0.3352282807454407,0.3201137981761054,0.32166638477379755,0.3129921080742832,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.0,0.25,0.0,0.125,0.75,36,5,0.35158335467847635,0.34296736712106807,0.34296736712106807,0.35158335467847635,0.35158335467847635,0.3645660506612902,0.3559968073470453,0.35121432778121886,0.35158335467847635,0.3645660506612902,0.34213597015626385,0.35158335467847635,0.35586620799509083,0.3645660506612902,0.3645660506612902,0.3667473441604176,0.3487903208561517,0.3562030564093479,0.3578318140866655,0.358129928486349,0.34296736712106807,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.75,0.5,0.75,0.125,0.75,36,5,0.34826413715444277,0.3608407549444247,0.3608407549444247,0.3608407549444247,0.3601002163028254,0.36029991827129143,0.3636298968960687,0.3601002163028254,0.3608407549444247,0.3636298968960687,0.3588317902206306,0.3601002163028254,0.3543967808988222,0.3636298968960687,0.3636298968960687,0.3783005439123487,0.353733862332748,0.3660814205656854,0.35296943797891017,0.35379695179725457,0.3608407549444247,0.34826413715444277,2.103448275862069,0.34826413715444277
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.875,0.0,0.625,0.375,1.0,36,5,0.4092145479713987,0.315119533770891,0.315119533770891,0.315119533770891,0.32084813000989926,0.3866755243590905,0.3428182266537312,0.3248128446617167,0.4092145479713987,0.4092145479713987,0.315119533770891,0.33406568057177205,0.35673070305723587,0.4092145479713987,0.4092145479713987,0.4147219016970503,0.40326656156313145,0.330264415825847,0.4136099932812827,0.41383032412470294,0.3157025673173751,0.4092145479713987,2.103448275862069,0.4092145479713987
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.375,0.125,0.125,0.375,0.875,36,5,0.34393305672462177,0.2971030692421624,0.2971030692421624,0.34393305672462177,0.32978330106527803,0.34225622438618397,0.32041483679083904,0.3097787502562432,0.34393305672462177,0.34773262309787983,0.2968705622629423,0.34773262309787983,0.32978330106527803,0.34773262309787983,0.34773262309787983,0.3476337104636218,0.3467220977583203,0.335303126536677,0.34926648941530886,0.3495553068487297,0.2971030692421624,0.34393305672462177,2.103448275862069,0.34393305672462177
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.875,0.375,0.5,0.0,0.625,36,5,0.34547175468447533,0.36428346005532103,0.36428346005532103,0.36428346005532103,0.36552173914119,0.3692227339547251,0.36889822120657867,0.3691636402364137,0.36428346005532103,0.3712296314686617,0.3662367256119422,0.36889822120657867,0.34547175468447533,0.3712296314686617,0.3712296314686617,0.3740252556602439,0.36074488749196754,0.3638579347414951,0.3476645189613973,0.3501083534484501,0.36836378124683294,0.34547175468447533,2.103448275862069,0.34547175468447533
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.25,0.125,0.25,0.375,0.0,36,5,0.36607440491657106,0.3238771669235325,0.3238771669235325,0.36607440491657106,0.36707698296281105,0.36707698296281105,0.3561072057888237,0.34283933267126365,0.36607440491657106,0.3710522961408466,0.3243746126994885,0.36707698296281105,0.35894092718554,0.3710522961408466,0.3710522961408466,0.3740617949905335,0.36924705439654715,0.3694980946252291,0.3705781550757402,0.3730227407069815,0.3251582327910544,0.36607440491657106,2.103448275862069,0.36607440491657106
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.0,0.0,0.0,0.125,0.25,36,5,0.3389778163096794,0.32727311072996096,0.32727311072996096,0.3389778163096794,0.3389778163096794,0.33828307673988817,0.33209888097207846,0.3342935688491923,0.3389778163096794,0.3389778163096794,0.3272689418198372,0.3389778163096794,0.33835815411779996,0.3389778163096794,0.3389778163096794,0.34379921120279955,0.33561318398732615,0.33989523397601273,0.33708142318781886,0.33909642363995646,0.32860554789804547,0.3389778163096794,2.103448275862069,0.3389778163096794
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.25,0.25,0.25,0.25,0.25,36,5,0.3369051347496993,0.3287372572301099,0.3287372572301099,0.3369051347496993,0.3463295426068026,0.3463295426068026,0.3440100122072454,0.3400404942120947,0.3369051347496993,0.3463295426068026,0.32169144439165565,0.3463295426068026,0.3463295426068026,0.3463295426068026,0.3463295426068026,0.3439669032094771,0.34275267612557553,0.3429489408774586,0.3545043005326335,0.3545043005326335,0.3287372572301099,0.3369051347496993,2.103448275862069,0.3369051347496993
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.0,0.875,0.0,0.125,0.75,36,5,0.343404407016364,0.36481846767451703,0.36481846767451703,0.343404407016364,0.343404407016364,0.36287517326509594,0.36494005625734927,0.36666310727496304,0.36481846767451703,0.3672918346869743,0.3660163398969935,0.343404407016364,0.35645154378928523,0.3672918346869743,0.3672918346869743,0.38226632098511504,0.3653621712006097,0.3537539634301444,0.34378886094169075,0.3462354843907157,0.36925205478317996,0.343404407016364,2.103448275862069,0.343404407016364
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.375,0.0,0.25,0.375,0.875,36,5,0.2914304202648666,0.24613254719812858,0.24613254719812858,0.2914304202648666,0.27510656575110876,0.285436347222569,0.2685099657899671,0.2572295153235042,0.2914304202648666,0.2914304202648666,0.24622104134163128,0.285436347222569,0.27510656575110876,0.2914304202648666,0.2914304202648666,0.3020790588010989,0.27321073007701785,0.2818031800771496,0.29418634208756134,0.2943162583364638,0.24717066698135484,0.2914304202648666,2.103448275862069,0.2914304202648666
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,1352,7.222222222222222,0.0,0.25,0.0,0.125,0.0,36,5,0.30618006331435954,0.3060527851109538,0.3060527851109538,0.30618006331435954,0.30618006331435954,0.3078334354618143,0.3042576973694845,0.3052582231312954,0.30618006331435954,0.3078334354618143,0.306130549183049,0.30618006331435954,0.3077702129728979,0.3078334354618143,0.3078334354618143,0.33538819837763456,0.30739642819804114,0.32165838801345825,0.30895083385640915,0.3096354859910036,0.30696597414547955,0.30618006331435954,2.103448275862069,0.30618006331435954
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.25,0.875,0.125,0.375,0.25,36,0,0.3173539991193024,0.3378222773521795,0.3378222773521795,0.3173539991193024,0.32775872197120653,0.32775872197120653,0.3365414362731213,0.3389036743901625,0.3378222773521795,0.3402433309485869,0.32775872197120653,0.32309389903162766,0.3326203520427778,0.3402433309485869,0.3402433309485869,0.34562068643872523,0.3414707455929371,0.33186421361228413,0.3272839400134328,0.3403569204721539,0.3402433309485869,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.375,0.875,0.125,0.625,0.375,36,0,0.336894008870085,0.3600893305293682,0.3600893305293682,0.336894008870085,0.3491017429788742,0.34366553101776626,0.35402604588593173,0.35888656178934253,0.3600893305293682,0.36048181143270636,0.3491017429788742,0.34120862351726533,0.3557479216882908,0.36048181143270636,0.36048181143270636,0.3686639193459751,0.3405778183606809,0.35242111910357854,0.342797677151208,0.3632901386619351,0.36048181143270636,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.625,0.125,0.5,0.5,0.625,36,0,0.29803286006994156,0.28026505101762095,0.28026505101762095,0.28026505101762095,0.29131260722546726,0.29801710481180843,0.29331499098073177,0.287910068144792,0.29803286006994156,0.2980500935827498,0.29131260722546726,0.29331499098073177,0.29331499098073177,0.29849650108234427,0.29849650108234427,0.3024895063286984,0.3008026530845008,0.29543997690338025,0.2929038016576748,0.3045549281969054,0.2980500935827498,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.625,0.375,0.5,0.375,0.625,36,0,0.32187521962290294,0.30312228447397216,0.30312228447397216,0.30312228447397216,0.3157372804270447,0.32134548650467204,0.3181179169622215,0.31237677250827994,0.32187521962290294,0.32244086958722007,0.3157372804270447,0.3181179169622215,0.32244086958722007,0.32244086958722007,0.32244086958722007,0.33527272713176015,0.3318437908893644,0.3280773951566641,0.30790597422886534,0.3194780390377277,0.32244086958722007,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.5,0.375,0.5,0.5,0.5,36,0,0.35158335467847635,0.3531161355890165,0.3531161355890165,0.3531161355890165,0.35862012510026126,0.35637446323482547,0.35862012510026126,0.35822643755687106,0.3531161355890165,0.3587670199922245,0.35862012510026126,0.35862012510026126,0.35862012510026126,0.3587670199922245,0.3587670199922245,0.36374109995212367,0.34960110939390915,0.3561477594908835,0.35447772283783235,0.357345594110215,0.3587670199922245,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.25,0.875,0.25,0.375,0.25,36,0,0.34826413715444277,0.36504016301826836,0.36504016301826836,0.34826413715444277,0.35472847272778757,0.35472847272778757,0.3614027882768909,0.36607566826224525,0.36504016301826836,0.36693308787162066,0.35472847272778757,0.35472847272778757,0.3585124290601097,0.36693308787162066,0.36693308787162066,0.37270744999075867,0.3666019888730882,0.36236472835290334,0.3461327431558069,0.3656574870026995,0.36693308787162066,0.34826413715444277,2.103448275862069,0.34826413715444277
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,1.0,0.375,0.875,0.375,1.0,36,0,0.4092145479713987,0.4129242743019323,0.4129242743019323,0.4129242743019323,0.4129242743019323,0.41522810611632976,0.41736384099175994,0.41713856123454285,0.4129242743019323,0.4186769998874965,0.4129242743019323,0.4150022267679732,0.4186769998874965,0.4186769998874965,0.4186769998874965,0.42307355846411865,0.4134434577363762,0.419974344873142,0.4129242743019323,0.41714511739799787,0.4186769998874965,0.4092145479713987,2.103448275862069,0.4092145479713987
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.625,0.625,0.625,0.25,0.625,36,0,0.34393305672462177,0.3501907481345192,0.3501907481345192,0.34393305672462177,0.3529665343145267,0.3474780930236474,0.35259854198377955,0.3504535025764752,0.3501907481345192,0.3529665343145267,0.3529665343145267,0.3529665343145267,0.3474780930236474,0.3529665343145267,0.3529665343145267,0.3572807640506021,0.34828660681588536,0.35326333714280017,0.3548725896688669,0.3548725896688669,0.3529665343145267,0.34393305672462177,2.103448275862069,0.34393305672462177
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.25,0.25,0.0,0.5,0.25,36,0,0.34547175468447533,0.3346584663131259,0.3346584663131259,0.34547175468447533,0.34832423319579786,0.34832423319579786,0.34593811218960435,0.3413506740839444,0.34547175468447533,0.34832423319579786,0.34832423319579786,0.34547175468447533,0.34593811218960435,0.34832423319579786,0.34832423319579786,0.35517565717296185,0.34513414980207113,0.34971979094344285,0.34683013055623796,0.34683013055623796,0.34832423319579786,0.34547175468447533,2.103448275862069,0.34547175468447533
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.0,0.75,0.0,0.625,0.0,36,0,0.36607440491657106,0.37825024923659173,0.37825024923659173,0.36607440491657106,0.36607440491657106,0.37394871889795006,0.37772634682202494,0.38116948101537035,0.37825024923659173,0.38116948101537035,0.36607440491657106,0.36607440491657106,0.37878834276183976,0.38116948101537035,0.38116948101537035,0.38289178947018315,0.37893593101050205,0.3694766701640876,0.36544880746617375,0.3782763168190326,0.38116948101537035,0.36607440491657106,2.103448275862069,0.36607440491657106
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.125,0.125,0.0,0.375,0.125,36,0,0.3389778163096794,0.3255798581716881,0.3255798581716881,0.3389778163096794,0.34215060350873266,0.34128766754658235,0.3397293100626739,0.3321277260445274,0.3389778163096794,0.34215060350873266,0.34215060350873266,0.3389778163096794,0.34136032189647814,0.34215060350873266,0.34215060350873266,0.34618151222621496,0.3442996983003975,0.3428373203766235,0.3341209663122445,0.33649036942444194,0.34215060350873266,0.3389778163096794,2.103448275862069,0.3389778163096794
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.5,1.0,0.375,0.5,0.5,36,0,0.3369051347496993,0.36905105411849215,0.36905105411849215,0.36905105411849215,0.35937477602917123,0.3503614732751692,0.35937477602917123,0.3663328124797946,0.36905105411849215,0.36905105411849215,0.35937477602917123,0.3566627841368825,0.35937477602917123,0.36905105411849215,0.36905105411849215,0.3675602500272588,0.3675602500272588,0.35670443695691223,0.3541540996437342,0.36905105411849215,0.36905105411849215,0.3369051347496993,2.103448275862069,0.3369051347496993
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.0,0.625,0.0,0.375,0.0,36,0,0.343404407016364,0.3437234315205743,0.3437234315205743,0.343404407016364,0.343404407016364,0.34912144731626815,0.3487312174794773,0.3480597527764088,0.3437234315205743,0.34999039350327577,0.343404407016364,0.343404407016364,0.34939776538127304,0.34999039350327577,0.34999039350327577,0.3644600518527403,0.3557963073394668,0.3537539634301444,0.34463252692324925,0.3458872941088494,0.34999039350327577,0.343404407016364,2.103448275862069,0.343404407016364
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.375,0.625,0.375,0.25,0.375,36,0,0.2914304202648666,0.3091929206473555,0.3091929206473555,0.2914304202648666,0.30115494070901877,0.29847374198184495,0.30757534273052134,0.3109279609507976,0.3091929206473555,0.31155952846348983,0.30115494070901877,0.30115494070901877,0.29847374198184495,0.31155952846348983,0.31155952846348983,0.3211565337995072,0.3100997135817995,0.305644736636162,0.29724434107791314,0.31160134605541095,0.31155952846348983,0.2914304202648666,2.103448275862069,0.2914304202648666
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,9049,7.222222222222222,0.0,0.75,0.0,0.5,0.0,36,0,0.30618006331435954,0.31061963001346327,0.31061963001346327,0.30618006331435954,0.30618006331435954,0.3134604748764836,0.3128541013569277,0.31404402713953405,0.31061963001346327,0.31404402713953405,0.30618006331435954,0.30618006331435954,0.3128541013569277,0.31404402713953405,0.31404402713953405,0.33260563316128133,0.33260563316128133,0.32165838801345825,0.31025076274523455,0.3155249793941451,0.31404402713953405,0.30618006331435954,2.103448275862069,0.30618006331435954
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.25,0.75,0.0,0.5,0.25,36,0,0.3173539991193024,0.3343531588941512,0.3343531588941512,0.3173539991193024,0.3273590765303023,0.3273590765303023,0.33511000503251964,0.33880462078831064,0.3343531588941512,0.33880462078831064,0.3273590765303023,0.3173539991193024,0.33511000503251964,0.33880462078831064,0.33880462078831064,0.34305088188446414,0.34305088188446414,0.3306456960021939,0.3240074154651617,0.3394376932297583,0.33880462078831064,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.25,0.75,0.125,0.5,0.25,36,0,0.336894008870085,0.34425209987933975,0.34425209987933975,0.336894008870085,0.3423388768933374,0.3423388768933374,0.34811832536667164,0.3513113349199263,0.34425209987933975,0.3513113349199263,0.3423388768933374,0.3380058272154357,0.34811832536667164,0.3513113349199263,0.3513113349199263,0.3656903413417348,0.3259189162838003,0.3439488699265632,0.35514500608054744,0.3562323630263176,0.3513113349199263,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.625,0.375,0.5,0.375,0.625,36,0,0.29803286006994156,0.2892325762778315,0.2892325762778315,0.2892325762778315,0.299328180070625,0.30062335647698035,0.29928116272343647,0.2961200960407676,0.29803286006994156,0.3014038388303742,0.299328180070625,0.29928116272343647,0.3014038388303742,0.3014038388303742,0.3014038388303742,0.30559708398667307,0.3031193525624091,0.30420468793200534,0.29904378533393783,0.3043117249588366,0.3014038388303742,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.5,0.25,0.5,0.5,0.5,36,0,0.32187521962290294,0.2989212700153837,0.2989212700153837,0.2989212700153837,0.3165996204853986,0.3220713524424844,0.3165996204853986,0.30980924889819145,0.32187521962290294,0.3220713524424844,0.3165996204853986,0.3165996204853986,0.3165996204853986,0.3220713524424844,0.3220713524424844,0.3359547714212585,0.33140981592502317,0.33141415324284557,0.31143005472998625,0.31816622911974457,0.3220713524424844,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.875,0.5,0.875,0.375,0.875,36,0,0.35158335467847635,0.3551997070858597,0.3551997070858597,0.3551997070858597,0.35940808947816877,0.360873098600811,0.36272868158286564,0.3614145088179229,0.3551997070858597,0.36272868158286564,0.35940808947816877,0.35940808947816877,0.36169032157693104,0.36272868158286564,0.36272868158286564,0.36757623526070216,0.35532726315600416,0.3558657621394753,0.360005178221406,0.3641266955711597,0.36272868158286564,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.25,0.625,0.0,0.375,0.25,36,0,0.34826413715444277,0.35766089294039033,0.35766089294039033,0.34826413715444277,0.3540532370733584,0.3540532370733584,0.36095844032874236,0.3623556657829417,0.35766089294039033,0.36242566937352944,0.3540532370733584,0.34826413715444277,0.35660824975580213,0.36242566937352944,0.36242566937352944,0.3713084649110707,0.36011095426390505,0.36263702765664474,0.34514620229572307,0.3588276669738391,0.36242566937352944,0.34826413715444277,2.103448275862069,0.34826413715444277
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.75,0.375,0.625,0.375,0.75,36,0,0.4092145479713987,0.40428408683567024,0.40428408683567024,0.40428408683567024,0.41274686550029854,0.4152601312078617,0.41604696900819765,0.41274686550029854,0.4092145479713987,0.4169641020977685,0.41274686550029854,0.413638399328852,0.4169641020977685,0.4169641020977685,0.4169641020977685,0.4228650238210633,0.4115355905464775,0.4173372729874372,0.41090264862127124,0.41780622988812555,0.4169641020977685,0.4092145479713987,2.103448275862069,0.4092145479713987
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.625,0.375,0.375,0.25,0.625,36,0,0.34393305672462177,0.340596047002955,0.340596047002955,0.34393305672462177,0.3508698482353821,0.3490927691281683,0.3514440960622182,0.3504754267411843,0.34393305672462177,0.3515340938101157,0.3508698482353821,0.3515340938101157,0.3490927691281683,0.3515340938101157,0.3515340938101157,0.3563579337576508,0.34794485114284873,0.3544798303003197,0.35348669585462555,0.3535923078171885,0.3515340938101157,0.34393305672462177,2.103448275862069,0.34393305672462177
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.0,0.25,0.0,0.5,0.0,36,0,0.34547175468447533,0.32639765762738476,0.32639765762738476,0.34547175468447533,0.34547175468447533,0.3505053736957166,0.3431274535676053,0.3412221521527597,0.34547175468447533,0.3505053736957166,0.34547175468447533,0.34547175468447533,0.3431274535676053,0.3505053736957166,0.3505053736957166,0.3575149403264141,0.34607620929013566,0.3455332306781171,0.3455187459683494,0.3455187459683494,0.3505053736957166,0.34547175468447533,2.103448275862069,0.34547175468447533
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.0,0.75,0.0,0.5,0.0,36,0,0.36607440491657106,0.37936580073969955,0.37936580073969955,0.36607440491657106,0.36607440491657106,0.37719526373338996,0.38314553288453435,0.38699050604545643,0.37936580073969955,0.38699050604545643,0.36607440491657106,0.36607440491657106,0.38314553288453435,0.38699050604545643,0.38699050604545643,0.38623147643796807,0.38224563062203076,0.3694766701640876,0.3714395680679228,0.3806986779189139,0.38699050604545643,0.36607440491657106,2.103448275862069,0.36607440491657106
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.25,0.125,0.0,0.5,0.25,36,0,0.3389778163096794,0.3136714845460387,0.3136714845460387,0.3389778163096794,0.3414190755636247,0.3414190755636247,0.3352227083672329,0.3276886745608839,0.3389778163096794,0.34261732289947017,0.3414190755636247,0.3389778163096794,0.3352227083672329,0.34261732289947017,0.34261732289947017,0.3445862338251352,0.34140087633054417,0.3435716625330154,0.3351235022513957,0.3351235022513957,0.34261732289947017,0.3389778163096794,2.103448275862069,0.3389778163096794
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.625,0.75,0.375,0.5,0.625,36,0,0.3369051347496993,0.36437675051818935,0.36437675051818935,0.36437675051818935,0.3640881104516533,0.3506828175298956,0.36221784033326854,0.3672399050671508,0.36437675051818935,0.3672399050671508,0.3640881104516533,0.35698031576583533,0.36221784033326854,0.3672399050671508,0.3672399050671508,0.36677771462613185,0.36455818683467367,0.3632739809186052,0.35553788672293785,0.36481291208267574,0.3672399050671508,0.3369051347496993,2.103448275862069,0.3369051347496993
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.0,0.125,0.0,0.625,0.0,36,0,0.343404407016364,0.32230748435980705,0.32230748435980705,0.343404407016364,0.343404407016364,0.3463431829718237,0.3411076839934607,0.33542078563355526,0.343404407016364,0.3464746708928503,0.343404407016364,0.343404407016364,0.33991866215239064,0.3464746708928503,0.3464746708928503,0.3613082936978481,0.3494188405065803,0.3537539634301444,0.3461985402189334,0.3461985402189334,0.3464746708928503,0.343404407016364,2.103448275862069,0.343404407016364
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.375,0.75,0.125,0.25,0.375,36,0,0.2914304202648666,0.3010569034903186,0.3010569034903186,0.2914304202648666,0.30213497653608173,0.29809295561573707,0.3084122335588725,0.31171340117294943,0.3010569034903186,0.31171340117294943,0.30213497653608173,0.2946900923132105,0.29809295561573707,0.31171340117294943,0.31171340117294943,0.32175249648766124,0.32175249648766124,0.3073359432710085,0.2982732040079024,0.3093874103831648,0.31171340117294943,0.2914304202648666,2.103448275862069,0.2914304202648666
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),2,8420,16044,7.222222222222222,0.0,0.5,0.0,0.25,0.0,36,0,0.30618006331435954,0.30387786271938017,0.30387786271938017,0.30618006331435954,0.30618006331435954,0.31346783021025404,0.31567069060830777,0.3122101169884003,0.30618006331435954,0.31567069060830777,0.30618006331435954,0.30618006331435954,0.31346783021025404,0.31567069060830777,0.31567069060830777,0.3365751846388043,0.3210292542250667,0.32165838801345825,0.31461895431729636,0.31937956946219054,0.31567069060830777,0.30618006331435954,2.103448275862069,0.30618006331435954
mimic4_sites,Coronary Care Unit (CCU),3,5371,23508,19.970588235294116,0.625,0.375,0.625,0.375,0.125,34,8,0.4292439102388943,0.41517354372393533,0.4292439102388943,0.4292439102388943,0.42665626300285936,0.43311689753074056,0.42999031907154533,0.4243018518383205,0.4292439102388943,0.43312314611433766,0.42684973034618934,0.42665626300285936,0.43312314611433766,0.43312314611433766,0.43312314611433766,0.4430327801954038,0.43110988668703243,0.4321749971532149,0.4315860064858828,0.4315860064858828,0.42684973034618934,0.4292439102388943,2.103448275862069,0.4292439102388943
mimic4_sites,Coronary Care Unit (CCU),3,5371,23508,19.970588235294116,0.375,0.375,0.25,0.5,0.75,34,8,0.4261148460872595,0.42667321315186907,0.4261148460872595,0.4261148460872595,0.43663406880822275,0.4346703554025977,0.43640220313203143,0.43177800273571304,0.42667321315186907,0.43663406880822275,0.4288667822899003,0.4346703554025977,0.43640220313203143,0.43663406880822275,0.43663406880822275,0.4402944579922303,0.4384140947286613,0.43889048930592245,0.42470567049408314,0.4291984550282571,0.43237210376766383,0.4261148460872595,2.103448275862069,0.4261148460872595
mimic4_sites,Coronary Care Unit (CCU),3,5371,23508,21.903225806451612,0.5,0.25,0.5,0.375,0.0,31,11,0.44869674357960976,0.42864011839460103,0.44869674357960976,0.42864011839460103,0.4444635073156765,0.4487971389288749,0.4444635073156765,0.436789742530628,0.44869674357960976,0.4487971389288749,0.4356043701305529,0.4444635073156765,0.44741321439319437,0.4487971389288749,0.4487971389288749,0.4538939780304482,0.4451678860197933,0.44651485444524247,0.44700251794910495,0.44700251794910495,0.43771491051490985,0.44869674357960976,2.103448275862069,0.44869674357960976
mimic4_sites,Coronary Care Unit (CCU),3,5371,23508,19.4,0.5,0.5,0.5,0.375,0.5,35,7,0.4377956238102526,0.4382273016418556,0.4377956238102526,0.4382273016418556,0.4460315594876256,0.4435835639810908,0.4460315594876256,0.44374624845224186,0.4382273016418556,0.4460315594876256,0.4480389267762784,0.4460315594876256,0.44515585874742086,0.4460315594876256,0.4460315594876256,0.45007273537024806,0.44818666751411246,0.449385494376545,0.44038504144721924,0.44038504144721924,0.4488835666449372,0.4377956238102526,2.103448275862069,0.4377956238102526
