feature,rho,p,loso_acc,majority
epv_target,-0.23627423583053986,1.531613201361518e-55,0.6398788725832751,0.6037735849056604
n_target,-0.24242228848394726,1.8413340914403607e-58,0.6522245515956208,0.6037735849056604
n_min,-0.17310037454331628,3.14563818242761e-30,0.6296296296296297,0.6037735849056604
n_partner_total,-0.03239669787631785,0.03378716131856795,0.6429070580013976,0.6037735849056604
ratio_partner_to_target,0.1664106457342894,4.939350870726641e-28,0.6114605171208944,0.6037735849056604
n_partners,0.05928075074581866,0.00010173330168379155,0.6037735849056604,0.6037735849056604
schema_jaccard,-0.1293701283232027,1.7427475588392212e-17,0.5956207780107151,0.6037735849056604
q_median,-0.05260255069072319,0.0005648489979603231,0.6289308176100629,0.6037735849056604
i2_median,-0.08342339898946086,4.401496768354858e-08,0.620079198695551,0.6037735849056604
