dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
ad_freddiemac_propertystate_20000,AL,3,14000,14000,42000,16,3.0,584,25.5625,1.0,50.054278346359794,0.9384407952899578,-0.0015990861048782307,0,0.10764391531836594,0.02724283540237887,0.7698109135499693,0.9598851021262981,0.0005792947554567579,0.1060448292134877,0.02725924005831192,0.7772811771919068,1.1282536149513491,0.017899958340532145
ad_freddiemac_propertystate_20000,AL,3,14000,14000,42000,16,3.0,584,25.5625,1.0,30.498166148617024,0.8990348738903324,-0.0021571708382314703,0,0.10586591738738581,0.027303672527957477,0.7574347026364194,0.9210584808311011,0.0298994832579478,0.10370874654915434,0.027391012297736026,0.7584049049662783,1.085726925192868,0.029326427009214135
ad_freddiemac_propertystate_20000,AL,3,14000,14000,42000,16,3.0,584,25.5625,1.0,35.84363847703969,0.8947385947504578,-0.0008455014395535032,0,0.10825571804503975,0.027229590073881284,0.76601250766401,0.9250483371553951,0.011880029585976599,0.10741021660548625,0.027235614543898445,0.7665608828939301,1.079752866033421,0.0385109088705268
ad_freddiemac_propertystate_20000,AL,3,14000,14000,42000,16,3.0,584,25.5625,1.0,21.77762854462948,0.8525902688297564,0.0019012833967657489,1,0.11662289149936236,0.027117113437032003,0.7814033108522379,0.990912809233257,-0.028571827711339405,0.11852417489612811,0.027065871969898913,0.7862454935622317,1.1424442671944266,0.001414852392766055
ad_freddiemac_propertystate_20000,AL,3,14000,14000,42000,16,3.0,584,25.5625,1.0,34.05514659419656,0.9105182760268626,0.005096794335580995,1,0.0944374431830648,0.02748136463026977,0.7724331085223789,0.9303537510998973,-0.014714855165370067,0.09953423751864579,0.027331406856881974,0.7813326793378296,1.069214060887598,0.029938568342532557
ad_freddiemac_propertystate_20000,AL,1,14000,14000,14000,16,1.0,584,25.5625,1.0,10.835882793308711,0.896861652854659,0.0034624597075382374,1,0.10764391531836594,0.02724283540237887,0.7698109135499693,0.9598851021262981,0.0005792947554567579,0.11110637502590417,0.0272519077796919,0.7743205395462905,1.0827705204958837,-0.22625854811563856
ad_freddiemac_propertystate_20000,AL,1,14000,14000,14000,16,1.0,584,25.5625,1.0,16.33445375232781,0.9384969922236844,0.00033045519577490357,1,0.10586591738738581,0.027303672527957477,0.7574347026364194,0.9210584808311011,0.0298994832579478,0.10619637258316071,0.027378259229216013,0.75431612507664,1.0035306636583397,-0.19328206235293166
ad_freddiemac_propertystate_20000,AL,1,14000,14000,14000,16,1.0,584,25.5625,1.0,12.660713882936475,0.9081956353570798,0.003870283004418454,1,0.10825571804503975,0.027229590073881284,0.76601250766401,0.9250483371553951,0.011880029585976599,0.1121260010494582,0.027204721302314647,0.7663529123237278,1.0395962079552505,-0.19580670149605017
ad_freddiemac_propertystate_20000,AL,1,14000,14000,14000,16,1.0,584,25.5625,1.0,2.94485600346732,0.656516683920277,-0.0013130420050922326,0,0.11662289149936236,0.027117113437032003,0.7814033108522379,0.990912809233257,-0.028571827711339405,0.11530984949427013,0.027165435802935765,0.7822881667688535,1.0962564832727926,-0.23838704539336328
ad_freddiemac_propertystate_20000,AL,1,14000,14000,14000,16,1.0,584,25.5625,1.0,14.12510551493823,0.9291058128989969,0.0022087704864653113,1,0.0944374431830648,0.02748136463026977,0.7724331085223789,0.9303537510998973,-0.014714855165370067,0.0966462136695301,0.027469525119169485,0.773737829552422,1.014824451724547,-0.20608644144653657
ad_freddiemac_propertystate_20000,AL,4,14000,14000,56000,16,4.0,584,25.5625,1.0,80.21870907578948,0.9497328603954969,-0.0031436148318347568,0,0.10764391531836594,0.02724283540237887,0.7698109135499693,0.9598851021262981,0.0005792947554567579,0.10450030048653118,0.027243647034702397,0.7755242182709995,1.1379005424380821,-0.04861729503249255
