target,seed,n_partners,epv,A_merge_rules_dAUPRC,A_merge_rules_dslope,A_merge_rules_dintercept,B_merge_dp_dAUPRC,B_merge_dp_dslope,B_merge_dp_dintercept
1,0,3,94.8,0.0029136040835118227,0.01968601294911898,-0.0025415695682330375,0.00433048467456143,0.023307739206512412,-0.004584697589047504
1,1,1,94.8,0.005056821891024299,0.12789559129441375,-0.030264629739229276,0.0009270859550236654,0.11247589361429977,-0.03036100405333153
1,2,1,94.8,0.005736384435475972,0.06339752610636229,0.005417921612812848,-0.0012344146218478125,0.07450058530627479,0.00747410353664274
1,3,2,94.8,0.0018582099524148132,-0.029058128458918198,-0.0025568661951407834,0.0006620253514231234,-0.02018967322195131,-0.0029323461600594403
1,4,3,94.8,-0.0005634202082421824,-0.021522652164507772,-0.028464477983029257,0.004588869755865921,-0.04463294921480676,-0.030933520299720574
1,5,1,94.8,-0.003672484061798764,0.06529682183247298,0.0005046335731011542,-0.0009375032121458071,0.10161712783756438,0.002734523254626531
1,6,3,94.8,-0.0028397530462336285,0.07313140041468857,-0.06287934326918648,0.009746218779290494,0.021264984387262986,-0.06463526514301543
1,7,3,94.8,0.0012091265155618203,-0.007104954945155839,-0.008067309877136775,0.0002638166062870484,-0.036735364894864286,-0.010348347478140951
1,8,1,94.8,-0.004245971978090735,-0.01818880779738552,-0.02602702638811688,-0.006139028120873968,-0.05659933728290567,-0.028076077315723758
1,9,1,94.8,-0.0027969211725440424,-0.01200238586783442,0.014682083509939547,-0.003073280941241041,0.00023748377194054981,0.013383961260792165
2,0,2,62.5,-0.014753357700553194,-0.25697763153002984,0.05364056384241905,0.00366355235665472,0.014274983410512254,0.057662262851663426
2,1,1,62.5,-0.0015056467629153136,-0.0617388210849481,-0.00020230447054303546,0.0015571973419923335,-0.029489617164495385,0.0009079363585674516
2,2,1,62.5,-0.00227996199810776,-0.24757828671851612,0.045982383486844025,0.01804377393655132,0.058070347758742535,0.051519860906030834
2,3,2,62.5,-0.0016728156943408568,-0.06635130512283494,0.04320797597103493,0.0017552960307163357,0.0385088451806086,0.04224757769394821
2,4,3,62.5,-0.005526400118172403,-0.1442321690519257,0.041720094598500124,0.0032940571495208015,-0.02923012279618442,0.03539204139505836
2,5,2,62.5,-0.006729772007364021,-0.19442626266489138,0.040644531092118574,0.006060510763377991,0.06675969201157828,0.04903744948570932
2,6,3,62.5,-0.010879067348950833,-0.27001312888237794,0.03587196152232203,0.005641373593682664,0.014379168677856269,0.04247603857614696
2,7,2,62.5,-0.0007719577760294527,-0.06625317819579424,0.0324184548487898,0.008837480915551699,0.027622001781186345,0.035436161345188455
2,8,2,62.5,-0.011430932289266504,-0.17916947006383488,0.06136789067219334,0.0050214330562312615,0.06319474586842988,0.0710258355575103
2,9,3,62.5,-0.01473735012009425,-0.14220593009504368,0.022686564785138197,0.0014578110334688699,-0.020024978591832054,0.029972108152501564
