dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_span_income,1,3,3054,2837,94.8,0.875,1.0,0.6686248021314136,0.6758759354009043,0.6686248021314136,0.6758759354009043,0.6750188636177004,0.6706240899409094,0.6722935623723255,0.6748630471656714,0.6758759354009043,0.6758759354009043,0.6686248021314136,20.2,0.6686248021314136
acs_span_income,1,3,3054,2837,94.8,0.5,1.0,0.7344440664102831,0.7375565016556194,0.7344440664102831,0.7375565016556194,0.7365922708721164,0.7355750897482866,0.7365922708721164,0.7366335629150444,0.7375565016556194,0.7375565016556194,0.7344440664102831,20.2,0.7344440664102831
acs_span_income,1,3,3054,2837,94.8,1.0,0.5,0.7093700183343655,0.7095483921717488,0.7093700183343655,0.7095483921717488,0.7095483921717488,0.709642300584711,0.7101034271748435,0.7094428808589827,0.7095483921717488,0.7101034271748435,0.7093700183343655,20.2,0.7093700183343655
acs_span_income,1,3,3054,7690,94.8,0.125,0.0,0.6686248021314136,0.6666927697751631,0.6686248021314136,0.6686248021314136,0.6682785033725758,0.6678245581321831,0.6677348192855664,0.6668180969232506,0.6686248021314136,0.6686248021314136,0.6686248021314136,20.2,0.6686248021314136
acs_span_income,1,3,3054,7690,94.8,0.0,0.25,0.7344440664102831,0.7331057565698063,0.7344440664102831,0.7344440664102831,0.7344440664102831,0.7351392052445526,0.7346004478343562,0.7336083637623123,0.7344440664102831,0.7351392052445526,0.7344440664102831,20.2,0.7344440664102831
acs_span_income,1,3,3054,7690,94.8,0.0,0.0,0.7093700183343655,0.7020474478401089,0.7093700183343655,0.7093700183343655,0.7093700183343655,0.7075070032860504,0.7054453679305687,0.7036607889885244,0.7093700183343655,0.7093700183343655,0.7093700183343655,20.2,0.7093700183343655
acs_span_income,1,1,3054,52575,94.8,0.125,0.625,0.6686248021314136,0.6693672118786584,0.6686248021314136,0.6686248021314136,0.6692768741447255,0.669139511898952,0.6700645584046008,0.6694587943636359,0.6693672118786584,0.6700825909777313,0.6686248021314136,20.2,0.6686248021314136
acs_span_income,1,1,3054,52575,94.8,0.125,0.5,0.7344440664102831,0.7338621906561864,0.7344440664102831,0.7344440664102831,0.7353784135647562,0.7358120786325586,0.7359817385284888,0.735606034850143,0.7344440664102831,0.7359817385284888,0.7344440664102831,20.2,0.7344440664102831
acs_span_income,1,1,3054,52575,94.8,0.125,0.0,0.7093700183343655,0.7014735232633975,0.7093700183343655,0.7093700183343655,0.7088925208567317,0.7078269600997743,0.7053670671718973,0.703686315186863,0.7093700183343655,0.7093700183343655,0.7093700183343655,20.2,0.7093700183343655
acs_span_income,1,1,3054,6723,94.8,0.375,1.0,0.6686248021314136,0.6756557049406048,0.6686248021314136,0.6686248021314136,0.6720355439858925,0.6711089075651729,0.6730854400330133,0.674899199728161,0.6756557049406048,0.6756557049406048,0.6686248021314136,20.2,0.6686248021314136
acs_span_income,1,1,3054,6723,94.8,0.875,0.75,0.7344440664102831,0.7375118482319452,0.7344440664102831,0.7375118482319452,0.7374376478461803,0.7361409235124351,0.7369438957887259,0.7378412838657986,0.7375118482319452,0.7378412838657986,0.7344440664102831,20.2,0.7344440664102831
acs_span_income,1,1,3054,6723,94.8,0.625,1.0,0.7093700183343655,0.7142146888733355,0.7093700183343655,0.7142146888733355,0.7130838723912664,0.7106868507984347,0.7120472036288509,0.7133563110128779,0.7142146888733355,0.7142146888733355,0.7093700183343655,20.2,0.7093700183343655
acs_span_income,1,2,3054,7312,94.8,0.625,1.0,0.6686248021314136,0.6756684154931124,0.6686248021314136,0.6756684154931124,0.6740816773307984,0.6710578728460955,0.6730247896141308,0.6748362514263866,0.6756684154931124,0.6756684154931124,0.6686248021314136,20.2,0.6686248021314136
acs_span_income,1,2,3054,7312,94.8,0.875,0.75,0.7344440664102831,0.737663637433132,0.7344440664102831,0.737663637433132,0.7373842397952572,0.7361090000378522,0.7371762998239026,0.7378073300566041,0.737663637433132,0.7378073300566041,0.7344440664102831,20.2,0.7344440664102831
acs_span_income,1,2,3054,7312,94.8,0.75,1.0,0.7093700183343655,0.7142255396004853,0.7093700183343655,0.7142255396004853,0.7135495271090314,0.7104373214716192,0.7121046465414442,0.7135495271090314,0.7142255396004853,0.7142255396004853,0.7093700183343655,20.2,0.7093700183343655
acs_span_income,2,4,1664,55912,62.5,0.5,0.125,0.705108433799459,0.6936721478227721,0.705108433799459,0.705108433799459,0.7009137891160948,0.7022081878169674,0.7009137891160948,0.6957428017316472,0.705108433799459,0.7055484307902985,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,4,1664,55912,62.5,0.25,0.0,0.7229016166496766,0.7121344314029868,0.7229016166496766,0.7229016166496766,0.7210523314647492,0.7210523314647492,0.7190835878770396,0.7153755600411823,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,4,1664,55912,62.5,0.25,0.5,0.7150951665325143,0.7130411058820886,0.7150951665325143,0.7150951665325143,0.7169458753170637,0.7169458753170637,0.7176065822541425,0.7167428145476064,0.7150951665325143,0.7176065822541425,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,3,1664,22582,62.5,0.0,0.0,0.705108433799459,0.6920170089650152,0.705108433799459,0.705108433799459,0.705108433799459,0.7039866844174457,0.7005548443263788,0.6965932558889975,0.705108433799459,0.705108433799459,0.705108433799459,20.2,0.705108433799459
