dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.625,0.75,0.33920629283910225,0.3462293539803876,0.33920629283910225,0.33920629283910225,0.3479093073881645,0.3446506070804759,0.3480901435221094,0.34973330233860894,0.3462293539803876,0.34973330233860894
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.5,0.875,0.37122406614840175,0.40388451879672693,0.37122406614840175,0.37122406614840175,0.3926992291553084,0.38113656843399346,0.3926992291553084,0.4018415662353582,0.40388451879672693,0.4044424888419737
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.0,0.0,0.385947497421666,0.364484711544702,0.385947497421666,0.385947497421666,0.385947497421666,0.3846495595110117,0.38160663247313487,0.37518450631180705,0.385947497421666,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.625,0.25,0.33920629283910225,0.30498409012658234,0.33920629283910225,0.30498409012658234,0.3291641153961005,0.3424814158084316,0.33611148540329494,0.3224175704575062,0.33920629283910225,0.3424814158084316
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.5,0.25,0.37122406614840175,0.3577282251943541,0.37122406614840175,0.37122406614840175,0.3771646629928358,0.37893049968631226,0.3771646629928358,0.368695202420107,0.37122406614840175,0.37893049968631226
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.375,0.5,0.385947497421666,0.37070103823192263,0.385947497421666,0.385947497421666,0.40142337521577587,0.39896673026259655,0.40250698415505437,0.38906564209004046,0.385947497421666,0.40250698415505437
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.125,0.25,0.33920629283910225,0.3186097409670063,0.33920629283910225,0.33920629283910225,0.3388987672002466,0.3396926891251604,0.3350371059213897,0.3274457106399236,0.33920629283910225,0.3396926891251604
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.375,0.75,0.37122406614840175,0.3660919184524282,0.37122406614840175,0.37122406614840175,0.3725896332166912,0.3725091498148873,0.37319970148794707,0.37349800040175296,0.37122406614840175,0.37349800040175296
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.625,0.625,0.385947497421666,0.37998849130497037,0.385947497421666,0.385947497421666,0.39291807855460237,0.39117137785444095,0.3912272959726587,0.39148914544706215,0.385947497421666,0.39291807855460237
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.625,0.375,0.33920629283910225,0.3228115070750297,0.33920629283910225,0.33920629283910225,0.3349852455060958,0.3422874022603149,0.34200059362452334,0.33054261890822806,0.33920629283910225,0.34294872338196153
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.375,0.625,0.37122406614840175,0.3920531094195185,0.37122406614840175,0.3920531094195185,0.3900605315338729,0.38546449740176547,0.39536698791897124,0.3959622943993035,0.3920531094195185,0.3962483768249306
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.5,0.25,0.385947497421666,0.37510152271525116,0.385947497421666,0.385947497421666,0.3948640281390815,0.3984187785424262,0.3948640281390815,0.3888684007560547,0.385947497421666,0.3984187785424262
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.375,0.375,0.33920629283910225,0.3122773899784148,0.33920629283910225,0.33920629283910225,0.3416870353979255,0.3410412766347832,0.33642133548463954,0.32379055997953865,0.33920629283910225,0.3416870353979255
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.5,0.625,0.37122406614840175,0.3843111554972478,0.37122406614840175,0.37122406614840175,0.39233868096158414,0.3849718774204619,0.39233868096158414,0.3902248077404299,0.3843111554972478,0.39291125004107236
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.375,0.375,0.385947497421666,0.3729598398875488,0.385947497421666,0.385947497421666,0.3950321980691336,0.39305656191225274,0.39414012712173363,0.3843746449691629,0.385947497421666,0.3950321980691336
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.875,0.4230907520385529,0.47696377860152267,0.47696377860152267,0.47696377860152267,0.47696377860152267,0.44928848754210204,0.4647522237979502,0.47818695574848913,0.47696377860152267,0.47907427407760533
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,1.0,0.419591549385327,0.48422610520071085,0.48422610520071085,0.48422610520071085,0.48422610520071085,0.43866639912324606,0.46294202425125164,0.480171914378994,0.48422610520071085,0.48422610520071085
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.875,0.36779685965392905,0.3975117489024878,0.3975117489024878,0.3975117489024878,0.3975117489024878,0.38649229723252604,0.3993714491915688,0.40016455020772224,0.3975117489024878,0.40146395789946554
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.75,0.75,0.4230907520385529,0.4517207984854305,0.4517207984854305,0.4517207984854305,0.46884735782364984,0.4443469066359525,0.4641111330230075,0.46884735782364984,0.4517207984854305,0.46884735782364984
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.875,0.875,0.419591549385327,0.4596675932447137,0.4596675932447137,0.4596675932447137,0.4654103912876005,0.43422218896889025,0.45001683987067315,0.46263424554762966,0.4596675932447137,0.4654103912876005
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.625,0.36779685965392905,0.36840665880563417,0.36840665880563417,0.36840665880563417,0.3882816513848114,0.3816292165760239,0.38754761947232486,0.3869743918512432,0.36840665880563417,0.3882816513848114
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.625,0.4230907520385529,0.4344275075350429,0.4344275075350429,0.4344275075350429,0.4414178312422253,0.4354956506873225,0.4453077338879252,0.44632937222076785,0.4344275075350429,0.4479395105058953
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,1.0,0.5,0.419591549385327,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.428896320812674,0.4311569685416703,0.42342187513244456,0.419591549385327,0.4311569685416703
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.375,0.36779685965392905,0.37194195857822987,0.37194195857822987,0.37194195857822987,0.3815305321509799,0.3812339283764273,0.3814525971307143,0.3779139242626721,0.37194195857822987,0.38388822617029905
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.625,0.4230907520385529,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.4356778416199028,0.44554432331142924,0.4453630483480459,0.43655230588011557,0.44768046527209887
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.75,0.419591549385327,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.4265150225745396,0.4340234950317522,0.43678614337355204,0.43416884258708693,0.43678614337355204
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,1.0,0.36779685965392905,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3842151128216416,0.39291818118422533,0.393984088591364,0.3978399927955949,0.3978399927955949
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.125,0.5,0.4230907520385529,0.4128908697048011,0.4128908697048011,0.4230907520385529,0.4299404949167921,0.43501979318267525,0.43965059609161794,0.43260680287737086,0.4230907520385529,0.43965059609161794
