dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
eicu_top30,73,3,3039,861,2636,26,0.8673905890095426,293,7.884615384615385,0.375,103.01805195186611,0.9805859268147055,0.04542052766391719,1,0.2517828151563735,0.0572796286197246,0.7655162738496073,0.9520414185920955,0.0417695494511235,0.2972033428202907,0.07097017671856055,0.8220164609053497,0.5515171173355051,-1.1786813810725836
eicu_top30,73,3,3039,861,2636,26,0.8673905890095426,293,7.884615384615385,0.375,157.09754341116707,0.9872690561763563,0.012449610623615548,1,0.3060086126302539,0.055014043594251744,0.8001496445940891,1.2079104942528955,0.007819501139713825,0.31845822325386947,0.07360593163992489,0.7975776281331837,0.6508182287209241,-1.2440522052263534
eicu_top30,73,3,3039,861,2636,26,0.8673905890095426,293,7.884615384615385,0.375,117.51032153104151,0.9785019651854775,0.01806855892099718,1,0.2611283052138709,0.0567274923409683,0.7656098017209128,1.081284549321944,0.05124270156263179,0.2791968641348681,0.07220902608396636,0.7862139917695473,0.6109468720530374,-1.1531091774461608
eicu_top30,73,4,3039,724,3418,26,1.1247120763409015,293,7.884615384615385,0.5,205.80542445502945,0.9893420234131478,0.031385739821057024,1,0.2517828151563735,0.0572796286197246,0.7655162738496073,0.9520414185920955,0.0417695494511235,0.28316855497743054,0.05850764094816969,0.7881687242798354,0.7630095893139177,-0.2673770227360551
eicu_top30,73,4,3039,724,3418,26,1.1247120763409015,293,7.884615384615385,0.475,259.70281700714,0.9845977797002871,0.024389608369291216,1,0.3060086126302539,0.055014043594251744,0.8001496445940891,1.2079104942528955,0.007819501139713825,0.33039822099954513,0.05922678705597591,0.80943696221474,0.7803580808044429,-0.6605500253500429
eicu_top30,73,4,3039,724,3418,26,1.1247120763409015,293,7.884615384615385,0.475,299.0937907292822,0.9883396292798786,0.021855037729834825,1,0.2611283052138709,0.0567274923409683,0.7656098017209128,1.081284549321944,0.05124270156263179,0.28298334294370575,0.06660914670750544,0.7556210250654695,0.5721317505271317,-0.7823233979609023
eicu_top30,73,1,3039,1365,1365,26,0.4491609081934847,293,7.884615384615385,0.525,65.27688917269738,0.9846806425264172,0.023522933856321537,1,0.2517828151563735,0.0572796286197246,0.7655162738496073,0.9520414185920955,0.0417695494511235,0.27530574901269506,0.059941655200683966,0.8090441451552562,0.718283120273298,-0.34113663237553016
eicu_top30,73,1,3039,1365,1365,26,0.4491609081934847,293,7.884615384615385,0.525,18.95583802124338,0.947245803700194,0.04320836464300887,1,0.3060086126302539,0.055014043594251744,0.8001496445940891,1.2079104942528955,0.007819501139713825,0.3492169772732628,0.05405657759278637,0.823045267489712,0.9477618279039687,-0.44214466533319496
eicu_top30,73,1,3039,1365,1365,26,0.4491609081934847,293,7.884615384615385,0.525,59.55124312377394,0.9832077392923343,0.0447671670360239,1,0.2611283052138709,0.0567274923409683,0.7656098017209128,1.081284549321944,0.05124270156263179,0.30589547224989483,0.05747015902854307,0.7899270482603815,0.8079444424079542,-0.45517704026321953
eicu_top30,73,4,3039,856,5671,26,1.86607436656795,293,7.884615384615385,0.5588235294117647,167.21006722419568,0.9883572097144327,0.028580546986896715,1,0.2517828151563735,0.0572796286197246,0.7655162738496073,0.9520414185920955,0.0417695494511235,0.28036336214327023,0.056917388912284234,0.7707912457912458,0.8625848299002146,0.04624462154317451
