benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,brier_local,brier_merge,d_brier,d_slope,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,slope_local,slope_merge,target,w_epv
0.04878732727437643,0.04304808920216091,0.044653700122293166,0.05105774922107292,-0.04111759264917253,0.15688697031208895,0.12110584918628464,-0.03578112112580431,0.37647882483559814,matrix,0.5,11.0,-0.05423806616723757,-0.05685865535502399,-0.08262302280853141,0.1739228332852206,0.22271016055959703,0.2169709224873815,0.21857653340751376,0.22498058250629352,0.13280524063604807,2,2722,0,0.5814026727690936,0.9578814976046918,CCU-care,1.0
-0.0591220720943503,-0.04418203237181312,-0.08155734834200912,-0.05317451785279678,-0.09494221034414299,0.09603971428650018,0.09514676546453757,-0.0008929488219626136,0.4545831994594418,matrix,1.0,11.0,-0.1444490929824907,-0.13673712067654678,-0.17270497167573343,0.2689153539797361,0.2097932818853858,0.22473332160792298,0.18735800563772698,0.2157408361269393,0.1739731436355931,2,2722,0,1.4904289257555536,1.9450121252149954,CCU-care,1.0
-0.024356423360391483,-0.02201292987082043,-0.03026163987403968,-0.02069774574032493,-0.08865422039077395,0.09173767888908847,0.09293169603599533,0.0011940171469068533,0.22647525965906512,matrix,2.0,11.0,-0.06351234413082663,-0.1201902926999932,-0.1223568487523097,0.2623571306349171,0.23800070727452563,0.24034420076409668,0.23209549076087743,0.24165938489459218,0.17370291024414317,2,2722,0,1.8104709533056855,2.0369462129647506,CCU-care,1.0
-0.013755111495308503,-0.010636997093892653,-0.019586508368979683,-0.01445111906669777,-0.11773237387268642,0.09129571437050689,0.09206569252461327,0.0007699781541063849,-0.00473318131721312,matrix,5.0,11.0,-0.032955685644620425,-0.15842372106044808,-0.10354566713059676,0.29799515859351355,0.28424004709820505,0.2873581614996209,0.27840865022453387,0.2835440395268158,0.18026278472082713,2,2722,0,2.133077167849579,2.1283439865323657,CCU-care,1.0
-0.02351507675832576,-0.019143251645665604,-0.025317760771842168,-0.018786900880187807,-0.11763974089569579,0.09132012959824327,0.09210158132256906,0.0007814517243257824,-0.03596072003097062,matrix,inf,11.0,-0.044401556508987194,-0.02513014173239625,-0.03565289156333079,0.29706734059275564,0.2735522638344299,0.27792408894709003,0.27174957982091347,0.27828043971256783,0.17942759969705985,2,2722,0,2.171339822056583,2.1353791020256123,CCU-care,1.0
0.024774345493741134,0.02599747535988589,0.02568078854635919,0.02568078854635919,-0.03710274126655899,0.2401258066979874,0.34333894831093736,0.10321314161294998,0.012857161184538266,matrix,0.1,11.0,-0.06326340872097799,-0.07575240375948758,-0.06705614176371973,0.1627728390552401,0.18754718454898123,0.18877031441512598,0.18845362760159928,0.18845362760159928,0.1256700977886811,1,2722,1,0.11140326562883923,0.1242604268133775,CCU-care,1.0
0.0037654407956697333,0.0053594780781194284,0.001966471448519358,0.001966471448519358,-0.04949366087267493,0.0956989155787572,0.09572518732696735,2.6271748210141e-05,-0.020763662413321726,matrix,0.5,11.0,-0.10378617542139651,-0.07350553213387945,-0.042599749561324785,0.18744164108847916,0.1912070818841489,0.1928011191665986,0.18940811253699852,0.18940811253699852,0.13794798021580423,1,2722,1,0.6159017118874672,0.5951380494741455,CCU-care,1.0
-0.031066344688846503,-0.029555188826689782,-0.03213418334979659,-0.03213418334979659,-0.0948171499054219,0.09365462796681594,0.09880198990323252,0.005147361936416586,-0.25136385792618254,matrix,1.0,11.0,-0.0971254774577501,-0.13307763874502831,-0.1366581426232366,0.23682837667034673,0.20576203198150023,0.20727318784365695,0.20469419332055014,0.20469419332055014,0.14201122676492484,1,2722,1,1.5748332972251844,1.3234694392990018,CCU-care,1.0
0.0012348257754114522,0.0009781795759664091,0.001532179949669088,0.001532179949669088,-0.11918561531538927,0.09208521123718144,0.09205052800355144,-3.468323362999792e-05,0.6164912794992485,matrix,2.0,11.0,-0.11299962311586317,-0.1879692791170501,-0.1189107688543164,0.2824921979699878,0.28372702374539926,0.2834703775459542,0.2840243779196569,0.2840243779196569,0.16330658265459855,1,2722,1,1.8897694165084014,2.50626069600765,CCU-care,1.0
0.0024007661778736034,0.001999407720759294,0.0033785423328195896,0.0033785423328195896,-0.12296188097884803,0.09099337012721213,0.09167076624133223,0.000677396114120099,0.39547832790663806,matrix,5.0,11.0,-0.08310363802512213,-0.19767587550811977,-0.1551875476326922,0.287228397449757,0.2896291636276306,0.2892278051705163,0.29060693978257657,0.29060693978257657,0.16426651647090895,1,2722,1,2.044914524665995,2.440392852572633,CCU-care,1.0
