dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_pfedme_personal,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.0,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.3400336588981673,0.3400336588981673,0.3173539991193024,0.3173539991193024,0.32483989677360087,0.3357900303275688,0.34410256397084404,0.3400336588981673,0.34410256397084404,nan,0.3173539991193024,0.3403918603089554,0.34410256397084404,0.34410256397084404,0.3398558540706857,0.3466363151795847,0.3447908905540583,0.3224838404232613,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.375,0.75,0.375,0.75,nan,36,-1,0.336894008870085,0.35250959251858693,0.35250959251858693,0.336894008870085,0.3481873921017426,0.3442522844389052,0.3518786764031946,0.3578003598630557,0.35250959251858693,0.3578003598630557,nan,0.3481873921017426,0.3578003598630557,0.3578003598630557,0.3578003598630557,0.35221782970800486,0.3632895701797937,0.35849788514282666,0.3534248321304705,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.75,0.875,0.625,0.5,nan,36,-1,0.29803286006994156,0.3187528783807432,0.3187528783807432,0.3187528783807432,0.3184614244310667,0.3078125455133496,0.31491135732675085,0.3184614244310667,0.3187528783807432,0.3206438581965362,nan,0.31596347868327507,0.31491135732675085,0.3206438581965362,0.3206438581965362,0.3189616541815273,0.33179430919483255,0.31779563664752036,0.326674325899156,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,1.0,0.75,0.875,0.625,nan,36,-1,0.32187521962290294,0.3156893598990761,0.3156893598990761,0.3156893598990761,0.3156893598990761,0.322263738891008,0.3271516519945947,0.32722460148707777,0.32187521962290294,0.32722460148707777,nan,0.3225694766403305,0.3267318983597888,0.32722460148707777,0.32722460148707777,0.31663564624100854,0.34172437141344214,0.3391044189186764,0.3301500587279361,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,1.0,0.25,0.875,0.625,nan,36,-1,0.35158335467847635,0.3269060065973051,0.3269060065973051,0.3269060065973051,0.3269060065973051,0.35251757193989947,0.35045608268017586,0.34633973982472543,0.35158335467847635,0.35251757193989947,nan,0.34000294604930187,0.3488295738255073,0.35251757193989947,0.35251757193989947,0.3270067498920782,0.3595364085948497,0.3565726484183095,0.33111579386804113,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.25,0.875,0.0,0.5,nan,36,-1,0.3173539991193024,0.3357719751438655,0.3357719751438655,0.3173539991193024,0.32818074596114355,0.32818074596114355,0.3364113848053257,0.3426439962164172,0.3357719751438655,0.34268509136080877,nan,0.3173539991193024,0.3364113848053257,0.34268509136080877,0.34268509136080877,0.33550955037157315,0.35003844708943255,0.3402839997727899,0.3324042560357852,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.25,0.75,0.0,0.75,nan,36,-1,0.336894008870085,0.34091299297633804,0.34091299297633804,0.336894008870085,0.34460423737000695,0.34460423737000695,0.3517958028294009,0.35461556389567306,0.34091299297633804,0.35461556389567306,nan,0.336894008870085,0.35461556389567306,0.35461556389567306,0.35461556389567306,0.34301996549583597,0.35943351606154783,0.3543699783667784,0.34945523530192457,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.75,0.625,0.5,0.25,nan,36,-1,0.29803286006994156,0.30437254081588877,0.30437254081588877,0.29803286006994156,0.31259356936012844,0.30759458768960074,0.3125763848404818,0.31259356936012844,0.30437254081588877,0.313636283934394,nan,0.3125763848404818,0.30759458768960074,0.313636283934394,0.313636283934394,0.3053361991253555,0.3243647858185415,0.31857623846469085,0.3240614660212242,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.875,0.625,0.75,0.625,nan,36,-1,0.32187521962290294,0.31343567245343606,0.31343567245343606,0.31343567245343606,0.32395416198115273,0.32393556425830833,0.3260075362411064,0.32719837490458165,0.32187521962290294,0.32769855804659526,nan,0.32719837490458165,0.32769855804659526,0.32769855804659526,0.32769855804659526,0.31357260852418223,0.3415625740436564,0.33697783716523055,0.33767757059170067,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,27413,7.222222222222222,0.5,0.25,0.375,0.375,nan,36,-1,0.35158335467847635,0.3046603673001611,0.3046603673001611,0.35158335467847635,0.3524618723778858,0.3529696362801258,0.3524618723778858,0.33997448703430466,0.35158335467847635,0.3529696362801258,nan,0.35284800864724236,0.35284800864724236,0.3542873052057639,0.3542873052057639,0.3054078999674368,0.360299469983002,0.3553076565090992,0.3568585281688368,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.25,0.875,0.0,0.75,nan,36,-1,0.3173539991193024,0.34455979237528583,0.34455979237528583,0.3173539991193024,0.3289445597168294,0.3289445597168294,0.3387997200700623,0.3468085467451826,0.34455979237528583,0.3477480698360691,nan,0.3173539991193024,0.3468085467451826,0.3477480698360691,0.3477480698360691,0.34467570168602674,0.352387285830844,0.3461325573083297,0.3322994390517571,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.5,0.875,0.375,0.75,nan,36,-1,0.336894008870085,0.3601972844847407,0.3601972844847407,0.336894008870085,0.35349959747063986,0.344434924106619,0.35349959747063986,0.3594378683053786,0.3601972844847407,0.3613731444378865,nan,0.3483393527234175,0.3594378683053786,0.3613731444378865,0.3613731444378865,0.359953427334322,0.36626733538300654,0.36626733538300654,0.35707288094117406,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.75,0.875,0.5,0.5,nan,36,-1,0.29803286006994156,0.31646856948036994,0.31646856948036994,0.31646856948036994,0.3185656724759375,0.3065429150168533,0.3146349804811758,0.3185656724759375,0.31646856948036994,0.3191407661099019,nan,0.3146349804811758,0.3146349804811758,0.3191407661099019,0.3191407661099019,0.31625603418053255,0.3258696323882003,0.32359576489317,0.3246294685779102,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,0.875,0.625,0.75,0.5,nan,36,-1,0.32187521962290294,0.3187621544708403,0.3187621544708403,0.3187621544708403,0.3236123943972046,0.3230626948687362,0.325022353649247,0.32649218777380046,0.32187521962290294,0.3277418393045106,nan,0.32649218777380046,0.325022353649247,0.3277418393045106,0.3277418393045106,0.3188969085992506,0.34209781284858737,0.3377595970266884,0.33800422996826673,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,27228,7.222222222222222,1.0,0.375,0.875,0.625,nan,36,-1,0.35158335467847635,0.33333408826512934,0.33333408826512934,0.33333408826512934,0.33333408826512934,0.3556336292790809,0.3556967411801906,0.35143429110341134,0.35158335467847635,0.35573875636629354,nan,0.3431507552042049,0.35450419500941,0.35573875636629354,0.35573875636629354,0.3330782266067739,0.3621713885255341,0.3565597985025575,0.334150919159926,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.25,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.3331992973852702,0.3331992973852702,0.3173539991193024,0.3277190900594548,0.3277190900594548,0.33644474090884013,0.3432420338308811,0.3331992973852702,0.3432420338308811,nan,0.3173539991193024,0.34129253762581707,0.3432420338308811,0.3432420338308811,0.33326653903872244,0.3484085836966301,0.33789211445183104,0.33147899841155265,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.25,0.625,0.0,0.75,nan,36,-1,0.336894008870085,0.3457871025263155,0.3457871025263155,0.336894008870085,0.34381308098503593,0.34381308098503593,0.35080280560686383,0.3539832698663462,0.3457871025263155,0.35454396068198396,nan,0.336894008870085,0.3539832698663462,0.35454396068198396,0.35454396068198396,0.3471157813831729,0.3589289924722502,0.3572165708720071,0.349264300660614,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.75,0.75,0.625,0.375,nan,36,-1,0.29803286006994156,0.29830310457416503,0.29830310457416503,0.29803286006994156,0.312900979262262,0.3059703361233595,0.3109501093754623,0.312900979262262,0.29830310457416503,0.312900979262262,nan,0.31267917136141815,0.3101120248112323,0.312900979262262,0.312900979262262,0.29915660015248813,0.3187538006850671,0.3170192760803885,0.31804599578230053,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.875,0.625,0.75,0.625,nan,36,-1,0.32187521962290294,0.3148663204783078,0.3148663204783078,0.3148663204783078,0.3246529502609615,0.32332385011870807,0.32850189386627965,0.3271335585414916,0.32187521962290294,0.3294361900708575,nan,0.3271335585414916,0.3294361900708575,0.3294361900708575,0.3294361900708575,0.31574370012484543,0.34434438204587414,0.34434438204587414,0.33866371568522774,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),4,8420,30244,7.222222222222222,0.625,0.5,0.5,0.625,nan,36,-1,0.35158335467847635,0.309026183338278,0.309026183338278,0.309026183338278,0.3490373585003174,0.3529562415242401,0.35355750497713323,0.34496301678278496,0.35158335467847635,0.35355750497713323,nan,0.35355750497713323,0.3490373585003174,0.35355750497713323,0.35355750497713323,0.31089321712524914,0.36167914291627484,0.3545755882330234,0.35345294129534055,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.25,0.75,0.0,0.625,nan,36,-1,0.3173539991193024,0.32616523831381106,0.32616523831381106,0.3173539991193024,0.3237070450665672,0.3237070450665672,0.33174727853873226,0.3367032453096243,0.32616523831381106,0.3367032453096243,nan,0.3173539991193024,0.3358785747821557,0.3367032453096243,0.3367032453096243,0.3274170009523581,0.34161943618738644,0.33716467239911974,0.3271185571202814,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.0,0.625,0.0,0.625,nan,36,-1,0.336894008870085,0.33262021057888946,0.33262021057888946,0.336894008870085,0.336894008870085,0.3419759613503693,0.34799179275375736,0.3499416609400566,0.336894008870085,0.35171043456607853,nan,0.336894008870085,0.35171043456607853,0.35171043456607853,0.35171043456607853,0.33348104528911676,0.3582113990535857,0.3505488705948445,0.34075258624119437,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.75,0.5,0.5,0.25,nan,36,-1,0.29803286006994156,0.29090104224872293,0.29090104224872293,0.29803286006994156,0.3097192446100692,0.3056199188573301,0.31114490879425993,0.3097192446100692,0.29803286006994156,0.31114490879425993,nan,0.31114490879425993,0.3056199188573301,0.31114490879425993,0.31114490879425993,0.2916883900121937,0.3188794950770605,0.31519059002625616,0.31748868387648177,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.75,0.625,0.75,0.25,nan,36,-1,0.32187521962290294,0.3159047437596828,0.3159047437596828,0.3159047437596828,0.32960363628702555,0.323594075852333,0.3291315314149285,0.32960363628702555,0.32187521962290294,0.3317900255474443,nan,0.32960363628702555,0.323594075852333,0.3317900255474443,0.3317900255474443,0.3163612261622706,0.3431752522819578,0.3431752522819578,0.3403005338089895,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),3,8420,19385,7.222222222222222,0.25,0.25,0.125,0.5,nan,36,-1,0.35158335467847635,0.2949792627481472,0.2949792627481472,0.35158335467847635,0.35194455046248607,0.35194455046248607,0.34940432445685327,0.33536869614665826,0.35158335467847635,0.35194455046248607,nan,0.35178471618306506,0.34940432445685327,0.35252447904684214,0.35252447904684214,0.29682419517037034,0.36005947504226565,0.35293800804622044,0.35783977504713127,nan,nan,nan,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,10505,7.222222222222222,0.25,0.75,0.0,0.75,nan,36,-1,0.3173539991193024,0.33349186700833533,0.33349186700833533,0.3173539991193024,0.3267962198999457,0.3267962198999457,0.3324208651602298,0.33817324328977383,0.33349186700833533,0.33817324328977383,nan,0.3173539991193024,0.33817324328977383,0.33817324328977383,0.33817324328977383,0.33358906659150905,0.3439596302933483,0.3422389315115456,0.3293193647123084,nan,nan,nan,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,10505,7.222222222222222,0.5,0.875,0.5,0.75,nan,36,-1,0.336894008870085,0.3488565926679945,0.3488565926679945,0.336894008870085,0.34725880115949476,0.3419188475126908,0.34725880115949476,0.3521804670053515,0.3488565926679945,0.3542342509608142,nan,0.34725880115949476,0.3521804670053515,0.3542342509608142,0.3542342509608142,0.34985890774558065,0.35865157832816563,0.35865157832816563,0.35187344048084634,nan,nan,nan,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,10505,7.222222222222222,0.625,0.875,0.625,0.625,nan,36,-1,0.29803286006994156,0.30799574838213095,0.30799574838213095,0.30799574838213095,0.31401437802398574,0.306117288921752,0.31230123982347663,0.3154699203340826,0.30799574838213095,0.3157326183539943,nan,0.31401437802398574,0.31401437802398574,0.3157326183539943,0.3157326183539943,0.30852102905445267,0.322109597931605,0.322109597931605,0.32016704201198165,nan,nan,nan,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,10505,7.222222222222222,0.875,0.625,0.875,0.625,nan,36,-1,0.32187521962290294,0.3188684724018075,0.3188684724018075,0.3188684724018075,0.323653962482795,0.32329815759105063,0.3274145828435523,0.3271427960829954,0.32187521962290294,0.32848465463161697,nan,0.323653962482795,0.32848465463161697,0.32848465463161697,0.32848465463161697,0.3191362943083785,0.34145408401537436,0.34032200601891566,0.336735832666859,nan,nan,nan,0.32187521962290294,2.103448275862069,0.32187521962290294
