dataset,target,seed,n_partners,n_target,epv_target,kind,benefit,helped,slope_last,climb_half,level
heart-4site,va,0,2,140,3.272727272727273,lr,0.036198617276736345,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,2,140,3.272727272727273,gb,-0.005686840953632588,0,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,2,140,3.6,lr,0.022665378254550395,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,2,140,3.6,gb,0.10088281058356374,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
heart-4site,va,0,3,140,3.272727272727273,lr,0.026243838893552085,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,3,140,3.272727272727273,gb,-0.00945369705543131,0,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,3,140,3.6,lr,0.028580656608721666,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,3,140,3.6,gb,0.09147969665999611,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
heart-4site,va,0,2,140,3.272727272727273,lr,0.036961839428690246,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,2,140,3.272727272727273,gb,-0.015226460283171872,0,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,2,140,3.6,lr,0.024871230888133478,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,2,140,3.6,gb,0.04718032212453427,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
heart-4site,va,0,1,140,3.272727272727273,lr,0.01609146796880867,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,1,140,3.272727272727273,gb,0.0047310279346611805,1,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,1,140,3.6,lr,0.004496651231331583,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,1,140,3.6,gb,0.095142910113024,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
heart-4site,va,0,2,140,3.272727272727273,lr,0.021956389869589144,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,2,140,3.272727272727273,gb,-0.016872079329230627,0,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,2,140,3.6,lr,0.028340271996220467,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,2,140,3.6,gb,0.08669668743785541,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
heart-4site,va,0,1,140,3.272727272727273,lr,0.004986580403270824,1,0.006183326496797627,0.006329271721942104,0.8881461668449843
heart-4site,va,0,1,140,3.272727272727273,gb,-0.023423579742941292,0,0.025121251592149813,0.04400010155811186,0.8918524234061823
heart-4site,va,1,1,140,3.6,lr,0.030343042705947898,1,0.019725849068870024,0.04827814090727014,0.8227856365742133
heart-4site,va,1,1,140,3.6,gb,0.004258278751752331,1,0.04021554860328425,0.1160933966134015,0.8462858064735991
mimic-11site,CCU-care,0,4,2722,11.0,lr,-0.0327690708657018,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,4,2722,11.0,gb,0.028855693969570106,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,4,2722,11.0,lr,-0.0030462326510344306,0,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,4,2722,11.0,gb,0.10735378870408929,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,3,2722,11.0,lr,-0.0028238743673685285,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,3,2722,11.0,gb,0.03840613747186966,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,3,2722,11.0,lr,0.018937704846868908,1,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,3,2722,11.0,gb,0.11187730506819721,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,1,2722,11.0,lr,-0.02352219288750579,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,1,2722,11.0,gb,0.029534505364218477,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,1,2722,11.0,lr,-0.01569552304955729,0,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,1,2722,11.0,gb,0.010370447575894226,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,4,2722,11.0,lr,-0.03748512309315605,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,4,2722,11.0,gb,0.052568932280593395,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,4,2722,11.0,lr,0.006488460331589563,1,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,4,2722,11.0,gb,0.1045348290359368,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,3,2722,11.0,lr,-0.009670576060246239,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,3,2722,11.0,gb,0.059963352594080865,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,3,2722,11.0,lr,0.017986226905562397,1,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,3,2722,11.0,gb,0.11017242811102984,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,2,2722,11.0,lr,0.006896931066643686,1,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,2,2722,11.0,gb,0.052861684820910526,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,2,2722,11.0,lr,0.03421760788801781,1,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,2,2722,11.0,gb,0.09725783900700885,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,3,2722,11.0,lr,-0.03805467277084368,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,3,2722,11.0,gb,0.03472930744240016,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,3,2722,11.0,lr,-0.020849754197998838,0,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,3,2722,11.0,gb,0.11972754230804389,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-care,0,1,2722,11.0,lr,-0.011672054383476183,0,0.039516858936371815,0.04130714376110853,0.3579622601416495
mimic-11site,CCU-care,0,1,2722,11.0,gb,0.0027328676333676083,1,0.047223104290176454,0.08224596619025258,0.32017147238740606
mimic-11site,CCU-care,1,1,2722,11.0,lr,0.011878998015615705,1,0.027683694798166528,0.04831097428037648,0.35136718669187217
mimic-11site,CCU-care,1,1,2722,11.0,gb,0.06372030559280922,1,-0.09368640674017713,0.014248455596632788,0.26563495354094624
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,lr,0.016948140908632225,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,gb,0.07350976798706671,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,lr,-0.008909248554543614,0,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,gb,0.03611921986192218,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,4,1535,5.962962962962963,lr,0.029092931784999665,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,4,1535,5.962962962962963,gb,0.11229688955933742,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,4,1535,5.962962962962963,lr,-0.001977608425355548,0,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,4,1535,5.962962962962963,gb,0.12278346977067822,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,3,1535,5.962962962962963,lr,0.032225072634241736,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,3,1535,5.962962962962963,gb,0.12808899036887778,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,3,1535,5.962962962962963,lr,0.029969517730511874,1,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,3,1535,5.962962962962963,gb,0.11444528550482724,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,4,1535,5.962962962962963,lr,0.0462295352155232,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,4,1535,5.962962962962963,gb,0.12614463177633517,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,4,1535,5.962962962962963,lr,0.04803202856375077,1,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,4,1535,5.962962962962963,gb,0.10192743313675867,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,2,1535,5.962962962962963,lr,-0.0015726703521351526,0,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,2,1535,5.962962962962963,gb,0.09402341432315803,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,2,1535,5.962962962962963,lr,-0.043841545809436056,0,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,2,1535,5.962962962962963,gb,0.08892262228988923,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,lr,-0.003791396239590128,0,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,gb,0.023330477508534675,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,lr,-0.045446387896192375,0,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,gb,-0.00506518575721332,0,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,2,1535,5.962962962962963,lr,0.014424594212292363,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,2,1535,5.962962962962963,gb,0.08849306530688011,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,2,1535,5.962962962962963,lr,0.01043998930201967,1,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,2,1535,5.962962962962963,gb,0.10400482588131987,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,lr,0.0021096533297561004,1,0.047152740785014344,0.11847911484806384,0.36587119346780944
mimic-11site,CCU-meta,0,1,1535,5.962962962962963,gb,0.03104390834387072,1,0.14095278117721918,0.3492873026629159,0.3790087929838117
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,lr,-0.005220333783057696,0,0.020040469553910305,-0.010105361763957786,0.34606797459221417
mimic-11site,CCU-meta,1,1,1535,5.962962962962963,gb,0.08981298100518825,1,-0.03122565782985699,-0.03751641185846535,0.2939046761600373
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,lr,0.049551831662182744,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,gb,0.061532133155933255,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,lr,0.036755671776100896,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,gb,0.051736284843008795,1,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,4,3483,4.142857142857143,lr,0.05444720222878319,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,4,3483,4.142857142857143,gb,0.012356086598936888,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,4,3483,4.142857142857143,lr,0.019755232041642534,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,4,3483,4.142857142857143,gb,-0.0027738477983483834,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,lr,0.031292430295544016,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,gb,0.03069055036667734,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,lr,0.059653178151816255,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,gb,-0.006858682629494517,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,lr,0.08542808441717165,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,gb,-0.012963483057675779,0,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,lr,0.01707658260734668,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,gb,-0.01865459198641478,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,2,3483,4.142857142857143,lr,0.0762910604038105,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,2,3483,4.142857142857143,gb,0.04084874788392562,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,2,3483,4.142857142857143,lr,0.011789387153678721,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,2,3483,4.142857142857143,gb,-0.03373044606916037,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,4,3483,4.142857142857143,lr,0.060194675990659474,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,4,3483,4.142857142857143,gb,0.016595310770728733,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,4,3483,4.142857142857143,lr,0.01845312405389571,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,4,3483,4.142857142857143,gb,-0.04519070977922224,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,2,3483,4.142857142857143,lr,0.06038090371171956,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,2,3483,4.142857142857143,gb,0.033290111451165505,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,2,3483,4.142857142857143,lr,0.024475818499099855,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,2,3483,4.142857142857143,gb,-0.04503977796129127,0,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,lr,0.04766991304918411,1,0.03267255053418174,0.048852639591977574,0.29964477612523016
mimic-11site,CSRU-care,0,3,3483,4.142857142857143,gb,0.053724325063622735,1,0.03227813605879394,0.2538997752954114,0.32806637218847706
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,lr,0.006469907584724821,1,0.0064671865118459335,0.044804489648086414,0.2634747299627229
mimic-11site,CSRU-care,1,3,3483,4.142857142857143,gb,0.019875812499447365,1,0.0028092184550366785,0.2663266898740342,0.29648716247872875
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,lr,0.07559850170433624,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,gb,0.03877805880338461,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,lr,-0.023102717376591003,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,gb,0.09281467824340306,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,2,2031,1.6111111111111112,lr,0.012263146813702608,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,2,2031,1.6111111111111112,gb,0.009041812200803107,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,2,2031,1.6111111111111112,lr,-0.06411294337526244,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,2,2031,1.6111111111111112,gb,0.02125362565851363,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,lr,0.024824234381119803,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,gb,0.027576449437965556,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,lr,-0.018996938322029033,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,gb,0.09556987059521271,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,lr,0.026058954024629877,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,4,2031,1.6111111111111112,gb,0.039968654744745175,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,lr,-0.006810267258914371,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,4,2031,1.6111111111111112,gb,0.07991031135538268,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,3,2031,1.6111111111111112,lr,0.02634895374129237,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,3,2031,1.6111111111111112,gb,0.020842133821137254,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,3,2031,1.6111111111111112,lr,-0.014944625180846743,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,3,2031,1.6111111111111112,gb,0.06774878591784722,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,1,2031,1.6111111111111112,lr,0.04365864622202997,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,1,2031,1.6111111111111112,gb,0.01679732303486517,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,1,2031,1.6111111111111112,lr,-0.03322868241863122,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,1,2031,1.6111111111111112,gb,0.06285788234335526,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,CSRU-meta,0,3,2031,1.6111111111111112,lr,0.03584673178823322,1,0.10893162795818001,0.2631283573667248,0.24060355109790743
mimic-11site,CSRU-meta,0,3,2031,1.6111111111111112,gb,0.009538322624573381,1,0.167008254699016,0.11366765921419301,0.19536735670861402
mimic-11site,CSRU-meta,1,3,2031,1.6111111111111112,lr,-0.001605241579277994,0,0.0450735416534678,0.1482304634432675,0.24292854911877812
mimic-11site,CSRU-meta,1,3,2031,1.6111111111111112,gb,0.05411524603704626,1,0.012800462866814112,-0.08757916760331914,0.18742539992804863
mimic-11site,MICU-care,0,4,5985,32.666666666666664,lr,-0.025430953798206535,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,4,5985,32.666666666666664,gb,-0.019309372213461407,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,4,5985,32.666666666666664,lr,-0.0013192593371048056,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,4,5985,32.666666666666664,gb,-0.006235711833499358,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,3,5985,32.666666666666664,lr,-0.018120393060493623,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,3,5985,32.666666666666664,gb,-0.027981246345567867,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,3,5985,32.666666666666664,lr,-0.0007712682938407767,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,3,5985,32.666666666666664,gb,-0.016939433983526375,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,4,5985,32.666666666666664,lr,-0.033220634735464105,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,4,5985,32.666666666666664,gb,-0.011965139013981219,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,4,5985,32.666666666666664,lr,-0.011048933030633368,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,4,5985,32.666666666666664,gb,0.016652625819444544,1,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,2,5985,32.666666666666664,lr,-0.029472447414411518,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,2,5985,32.666666666666664,gb,-0.029503470686581657,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,2,5985,32.666666666666664,lr,-0.00870808885164881,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,2,5985,32.666666666666664,gb,-0.00733182378516789,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,2,5985,32.666666666666664,lr,-0.02856525222046441,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,2,5985,32.666666666666664,gb,-0.04738181284558707,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,2,5985,32.666666666666664,lr,-0.015371624635791392,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,2,5985,32.666666666666664,gb,-0.03702403467515175,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,2,5985,32.666666666666664,lr,-0.02184644450319906,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,2,5985,32.666666666666664,gb,-0.01766307094005426,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,2,5985,32.666666666666664,lr,-0.014481035313883395,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,2,5985,32.666666666666664,gb,-0.030419616218410717,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-care,0,1,5985,32.666666666666664,lr,-0.0027369648233041,0,0.0012212022275943295,0.016529562621823864,0.4051859620663533
mimic-11site,MICU-care,0,1,5985,32.666666666666664,gb,-0.009685485169290686,0,-0.024141931391473047,0.01731628197121536,0.4304756812576354
mimic-11site,MICU-care,1,1,5985,32.666666666666664,lr,-0.002167133549291489,0,0.0074411449006457995,0.024087981765120527,0.41950919779734613
mimic-11site,MICU-care,1,1,5985,32.666666666666664,gb,-0.0033217181267379825,0,0.02389717116087593,0.059345957399061795,0.44716814489402273
mimic-11site,MICU-meta,0,4,5469,25.88888888888889,lr,-0.02070556559602904,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,4,5469,25.88888888888889,gb,-0.005177024753545534,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,4,5469,25.88888888888889,lr,-0.02119184156632037,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,4,5469,25.88888888888889,gb,-0.020498116088659868,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,lr,-0.08168503495800888,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,gb,-0.031574127594937273,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,lr,-0.042502096878990925,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,gb,-0.04582835437632826,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,lr,-0.03835100928638574,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,gb,-0.025860601951975426,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,lr,-0.04204742749818596,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,gb,-0.020163447026913195,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,lr,-0.043460859588530854,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,3,5469,25.88888888888889,gb,-0.027340696128542175,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,lr,-0.040043343738537185,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,3,5469,25.88888888888889,gb,-0.013708841776271519,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,4,5469,25.88888888888889,lr,-0.03831060487722954,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,4,5469,25.88888888888889,gb,-0.014874939948796129,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,4,5469,25.88888888888889,lr,-0.03331660622818661,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,4,5469,25.88888888888889,gb,-0.0104795340834698,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,lr,0.006912544239760732,1,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,gb,0.006311106610276174,1,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,lr,-0.011419212136101475,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,gb,0.004086078802504001,1,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,lr,-0.03006402468985736,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
