dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.125,1.0,0.125,36,3,0.3173539991193024,0.33902410319123355,0.33902410319123355,0.3173539991193024,0.3212486628528079,0.3248491680412596,0.33229995151271563,0.3376357989932036,0.33902410319123355,0.33902410319123355,0.3270613080399569,0.3411882229557597,0.3173539991193024,2.103448275862069,0.3173539991193024
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.5,0.0,0.25,36,3,0.336894008870085,0.33236495835818347,0.33236495835818347,0.336894008870085,0.33508150111123675,0.3350484464592713,0.33508150111123675,0.33255261537459435,0.336894008870085,0.336894008870085,0.337512329550656,0.33809760793674976,0.336894008870085,2.103448275862069,0.336894008870085
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.375,0.375,0.0,36,3,0.29803286006994156,0.29945431146167967,0.29945431146167967,0.29803286006994156,0.3020525635973864,0.3003474837016479,0.3020290038187398,0.3014811775523881,0.29945431146167967,0.3020525635973864,0.3033628578678716,0.305560264692635,0.29803286006994156,2.103448275862069,0.29803286006994156
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.75,0.375,1.0,36,3,0.32187521962290294,0.3143166654625315,0.3143166654625315,0.3143166654625315,0.3178576192174606,0.32108678738447005,0.3237323203398294,0.3178576192174606,0.32187521962290294,0.32380797529477146,0.3143166654625315,0.3271083304164052,0.32187521962290294,2.103448275862069,0.32187521962290294
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.5,0.625,0.5,36,3,0.35158335467847635,0.3630539221016817,0.3630539221016817,0.3630539221016817,0.36426027647105613,0.3556303154927138,0.36426027647105613,0.3627804016614888,0.3630539221016817,0.3666059914151193,0.36465436337805285,0.3668660506083288,0.35158335467847635,2.103448275862069,0.35158335467847635
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.375,1.0,0.25,36,3,0.34826413715444277,0.3683231489927521,0.3683231489927521,0.34826413715444277,0.3570285498728183,0.3524040803584369,0.3612280857320161,0.3634561553435568,0.3683231489927521,0.3683231489927521,0.36037026386208854,0.3683231489927521,0.34826413715444277,2.103448275862069,0.34826413715444277
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,1.0,0.25,1.0,36,3,0.4092145479713987,0.3938044069087906,0.3938044069087906,0.3938044069087906,0.3938044069087906,0.41143362639213865,0.40968299197044394,0.40487177946109604,0.4092145479713987,0.41143362639213865,0.3938044069087906,0.39870716004188406,0.4092145479713987,2.103448275862069,0.4092145479713987
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.875,0.75,0.75,36,3,0.34393305672462177,0.35791416335939197,0.35791416335939197,0.35791416335939197,0.36228446794187935,0.3530837908548238,0.36199030094424167,0.3646959864833478,0.35791416335939197,0.3646959864833478,0.3584755579764051,0.3584755579764051,0.34393305672462177,2.103448275862069,0.34393305672462177
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.75,0.75,0.875,36,3,0.34547175468447533,0.34765554414834504,0.34765554414834504,0.34765554414834504,0.35661572779281,0.351810064941403,0.355254500267849,0.35661572779281,0.34765554414834504,0.35661572779281,0.35079045502939016,0.36195950744313476,0.34547175468447533,2.103448275862069,0.34547175468447533
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.625,0.375,0.0,36,3,0.36607440491657106,0.3595895590885164,0.3595895590885164,0.36607440491657106,0.3714657759389012,0.37126000043944757,0.37281731477358515,0.364120361727956,0.36607440491657106,0.37333967575649457,0.37541291609374994,0.37556135364197024,0.36607440491657106,2.103448275862069,0.36607440491657106
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.25,0.875,0.75,36,3,0.3389778163096794,0.34293972437929093,0.34293972437929093,0.3389778163096794,0.34028757468072784,0.34028757468072784,0.34354609893301663,0.34379463128701815,0.34293972437929093,0.3452530848237632,0.34498660852484864,0.346452101036015,0.3389778163096794,2.103448275862069,0.3389778163096794
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.625,0.75,0.75,36,3,0.3369051347496993,0.34060215991219217,0.34060215991219217,0.3369051347496993,0.3394212408293943,0.3399031160197868,0.3401180436125643,0.3418339245043134,0.34060215991219217,0.3418339245043134,0.3376922664502664,0.34060215991219217,0.3369051347496993,2.103448275862069,0.3369051347496993
mimic4_sites,Cardiac Vascular Intensive Care Unit (CVICU),1,8420,7674,7.222222222222222,0.5,0.625,0.0,36,3,0.343404407016364,0.3557352303894119,0.3557352303894119,0.3557352303894119,0.35409552362918895,0.34897267032603846,0.35409552362918895,0.3555878249937316,0.3557352303894119,0.35669488115812886,0.34677095969428845,0.3568390214501395,0.343404407016364,2.103448275862069,0.343404407016364
