dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
acs_span_income,2,4,1664,28625,62.5,0.625,0.705108433799459,0.6963983494313937,0.705108433799459,0.6963983494313937,0.6984799513962141,0.705108433799459
acs_span_income,2,4,1664,28625,62.5,0.625,0.7229084399001952,0.7157577875718271,0.7229084399001952,0.7157577875718271,0.7197064268757137,0.7229084399001952
acs_span_income,2,4,1664,28625,62.5,0.25,0.7150951665325143,0.7126882231604756,0.7150951665325143,0.7150951665325143,0.7169634854439859,0.7150951665325143
acs_span_income,2,2,1664,33653,62.5,0.75,0.705108433799459,0.7003647300056874,0.705108433799459,0.7003647300056874,0.7010221320174869,0.705108433799459
acs_span_income,2,2,1664,33653,62.5,0.75,0.7229084399001952,0.7163812545562561,0.7229084399001952,0.7163812545562561,0.7186373673856066,0.7229084399001952
acs_span_income,2,2,1664,33653,62.5,0.875,0.7150951665325143,0.7150307700898071,0.7150951665325143,0.7150307700898071,0.7157230465753539,0.7150951665325143
acs_span_income,2,3,1664,4809,62.5,1.0,0.705108433799459,0.7066425424161124,0.705108433799459,0.7066425424161124,0.7066425424161124,0.7066425424161124
acs_span_income,2,3,1664,4809,62.5,0.5,0.7229084399001952,0.7203257961211749,0.7229084399001952,0.7203257961211749,0.7228377337385745,0.7229084399001952
acs_span_income,2,3,1664,4809,62.5,0.0,0.7150951665325143,0.7162917004706512,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7162917004706512
acs_span_income,2,3,1664,2871,62.5,0.0,0.705108433799459,0.7038625267026097,0.705108433799459,0.705108433799459,0.705108433799459,0.705108433799459
acs_span_income,2,3,1664,2871,62.5,0.0,0.7229084399001952,0.7161426489716383,0.7229084399001952,0.7229084399001952,0.7229084399001952,0.7229084399001952
acs_span_income,2,3,1664,2871,62.5,0.0,0.7150951665325143,0.7185910230159315,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7185910230159315
acs_span_income,2,4,1664,59242,62.5,0.125,0.705108433799459,0.6914773668107111,0.705108433799459,0.705108433799459,0.7054051918136706,0.705108433799459
acs_span_income,2,4,1664,59242,62.5,0.0,0.7229084399001952,0.7122289069641339,0.7229084399001952,0.7229084399001952,0.7229084399001952,0.7229084399001952
acs_span_income,2,4,1664,59242,62.5,0.25,0.7150951665325143,0.7134233685570054,0.7150951665325143,0.7150951665325143,0.7173705920725992,0.7150951665325143
acs_span_income,2,4,1664,11551,62.5,0.5,0.705108433799459,0.6992957650557083,0.705108433799459,0.705108433799459,0.703899550915241,0.705108433799459
acs_span_income,2,4,1664,11551,62.5,0.25,0.7229084399001952,0.7167692507707629,0.7229084399001952,0.7229084399001952,0.7219715617703517,0.7229084399001952
acs_span_income,2,4,1664,11551,62.5,0.0,0.7150951665325143,0.7144432044017837,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7150951665325143
acs_span_income,2,2,1664,61012,62.5,0.5,0.705108433799459,0.6942602884414244,0.705108433799459,0.705108433799459,0.7012114269184918,0.705108433799459
acs_span_income,2,2,1664,61012,62.5,0.375,0.7229084399001952,0.7126406869456146,0.7229084399001952,0.7229084399001952,0.72016229710446,0.7229084399001952
acs_span_income,2,2,1664,61012,62.5,0.25,0.7150951665325143,0.7145227874608857,0.7150951665325143,0.7150951665325143,0.7174410446008848,0.7150951665325143
acs_span_income,2,1,1664,1673,62.5,0.625,0.705108433799459,0.7031079634649102,0.705108433799459,0.7031079634649102,0.7051993544683527,0.705108433799459
acs_span_income,2,1,1664,1673,62.5,0.5,0.7229084399001952,0.719263314071448,0.7229084399001952,0.7229084399001952,0.7217613768739829,0.7229084399001952
acs_span_income,2,1,1664,1673,62.5,0.0,0.7150951665325143,0.711752994290649,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7150951665325143
acs_span_income,4,3,866,8579,31.3,0.75,0.7318001102157562,0.7329253949776324,0.7318001102157562,0.7329253949776324,0.7349159282758433,0.7329253949776324
acs_span_income,4,3,866,8579,31.3,0.5,0.7662242062602568,0.7627514923234151,0.7662242062602568,0.7627514923234151,0.7672041513699184,0.7662242062602568
acs_span_income,4,3,866,8579,31.3,0.25,0.7280561574932598,0.714603993863671,0.7280561574932598,0.7280561574932598,0.7282589277365105,0.7280561574932598
