target,seed,n_partners,epv,A_merge_rules_dAUPRC,A_merge_rules_dslope,A_merge_rules_dintercept,B_merge_dp_dAUPRC,B_merge_dp_dslope,B_merge_dp_dintercept
1,0,3,26.1,0.007584355279379618,0.1348090335951303,-0.025738239972398047,0.0024822823372415703,0.08085232520444774,-0.017416654339234228
1,1,1,26.1,-0.0006683628471089165,0.05222957649296245,-0.017650968182696625,0.0011209014107635973,0.06945734712243934,-0.01547984002930991
1,2,1,26.1,0.010814020302222893,0.029797791552659936,0.004891106431484438,0.005064078042092635,0.023018978548569047,0.006932086260486525
2,0,2,6.1,0.04442784489852403,0.12016372671538278,0.034174160985316504,0.006884717790828443,-0.02052891667598411,0.023344154805956918
2,1,3,6.1,-0.00042857090085479665,-0.22014169015075746,0.004447429536613423,-0.014737820515301703,-0.2740958908662119,0.0035721023691486775
2,2,1,6.1,-0.004319296473563661,0.020875851419625113,0.0696914540470418,7.825875479638977e-05,0.08578982607169716,0.06629785697740381
4,0,3,2.2,-0.10178571428571437,-0.06042183914134558,0.037805472277029406,-0.11931055872232332,-0.08865334118255097,0.02903494763865072
4,1,3,2.2,0.2686304330344579,0.9733648965247532,-0.0616896850947265,0.26619569757727657,1.0198823122410103,-0.04857442548281371
4,2,1,2.2,0.0530814354727398,0.06885405096596198,-0.04555540182720841,0.0012698412698411987,0.07095618711363594,-0.042361335688874846
5,0,1,1.4,-0.06464646464646462,-0.09157484633799462,-0.0131467860233761,-0.00462962962962965,-0.08303302296384318,-0.014795278154726088
5,1,2,1.4,-0.056516631516631555,0.06812641656183005,0.14063266340720793,0.03713416213416221,0.3177362469596525,0.14646336485577188
5,2,1,1.4,-0.03326719576719572,0.011172310199808244,-0.036851118211677025,-0.07278138528138534,-0.04231423609128315,-0.060176355534031
6,0,1,33.2,-0.004573615409522613,0.01790081517368569,0.030019225146951656,-0.007636324097828551,0.10827867912245459,0.03126282064457386
6,1,2,33.2,-0.004768556419608272,-0.01926628389538143,0.017643954963136255,-0.00787827087753279,-0.007628268636412416,0.01500684435607752
6,2,3,33.2,0.001676565116054518,-0.08864860830228749,0.11676340764736687,-0.0010251867534361025,0.25798974545467823,0.12144232344738104
8,0,2,38.1,0.007301739939903018,0.03685465616777628,0.03692303402044944,-0.00040049587314949786,0.09978330501120602,0.03695751001329556
8,1,3,38.1,0.0011434964242899026,0.015636824252600712,0.034802542041520945,-0.004054942205983236,0.08231243855574788,0.03847638270561632
8,2,2,38.1,0.005376282482619232,0.04969877333019623,0.03291790677294115,0.006216673973382991,0.11813718217811608,0.04001516999326882
9,0,2,37.4,-8.169962151505228e-05,-0.005315565318685822,0.08048378468404865,-0.0006821091095640108,0.12825232556168853,0.08846277826940563
9,1,3,37.4,0.009770797367955053,0.06637241709952779,0.08298007854754325,0.006014146687863486,0.24234389430941605,0.09508247475913839
9,2,3,37.4,0.0013022032969969288,-0.02930319347663679,0.05129345950263309,-0.0010915311157999597,0.05082046543835106,0.05760501207914115
10,0,2,30.8,-0.0014897943957649096,0.07610030516423916,0.025897430467685167,0.0005845427142194826,0.10820306026979609,0.02530586831922016
10,1,1,30.8,-0.0033688842053902768,0.005475033107831484,-0.014646046767162746,0.0058163961747425,-0.004603774300253383,-0.01664458011229586
10,2,1,30.8,0.0047325387386630835,0.03941148489354185,-9.298656793915727e-05,0.009273786796505812,0.044294803733688104,-0.006011983143812516
12,0,3,18.9,-0.011033889362086602,0.0006414232879639048,-0.04703202008488133,-0.0025290403319713217,0.03966830300192692,-0.03667168412276656
12,1,2,18.9,-0.023125322975201312,0.0019571005389493745,-0.0006418813117261002,0.0015720656895709118,0.14646913201267497,-0.0007488607377587053
12,2,3,18.9,0.024809538034018752,0.10013099363941635,0.009726703072402199,0.014910407907914092,0.08961095372798167,0.012389627496378397
13,0,2,30.8,0.0013788616504135653,0.004100657777899697,-0.006332079591732598,0.0018125258400055744,-0.028892435853149268,-0.0059809069596790665
13,1,3,30.8,0.01590023501925697,0.08577750596256195,-0.007583621713943278,0.006782009840919367,0.09084048502081266,-0.00794315693946851
13,2,2,30.8,0.0034042764383572788,-0.09849435292506414,0.143354436322811,0.00797438125329053,0.21402949967005824,0.14149346893756332
15,0,3,32.0,0.012895053155771219,-0.1737541196202782,0.034796754717104195,0.0013637191722847275,-0.050192365704415876,0.03659122494237399
15,1,3,32.0,0.03259471589063101,0.0542291335195102,0.043915966307585874,0.020277818479542353,0.25947943660589656,0.04711791767626283
15,2,1,32.0,-0.0002530194007827058,-0.11065484119262314,-0.020209844656276565,0.0050580610886007404,-0.025968316662941637,-0.021836049047511907
16,0,2,1.3,0.10059523809523807,0.17870932180948196,-0.1892611830755184,0.14223467164643633,0.22056494564435525,-0.18314721368243517
16,1,3,1.3,0.23470608339029397,0.5128643921853299,-0.1050540751786408,0.13586048454469501,0.3532487564731033,-0.11449575628895525
16,2,1,1.3,0.0565527065527065,0.46241850384813754,-0.04184429533264433,0.05860522346590458,0.4725365943106621,-0.048553919985679594
17,0,1,33.5,0.0042901569612054935,0.03364932006429977,0.02481966862345486,0.0031767728892149183,0.08583854522564649,0.025187888244807444
17,1,3,33.5,0.016235532120261187,-0.04726799538008608,0.13151564449979736,0.013426217940122331,0.23750592095668277,0.13930145854413534
17,2,1,33.5,-0.0010039102895724739,-0.03404230209674863,0.03418262861920812,-0.0025601104921287865,0.039396202886739395,0.038172862729848156
18,0,3,2.4,0.033731219760631426,0.07731299515232526,0.05098477362631415,-0.0948554172006183,0.08630175127468542,0.05095640463168799
18,1,1,2.4,-0.09426406926406916,0.05629305034623733,0.08977418684681851,-0.08158730158730154,0.13483682902275995,0.09660429143674068
18,2,1,2.4,-0.08674834668255715,-0.20108949869924314,-0.047985165907058924,-0.056823462485227294,-0.1770839154175019,-0.03115541164561919
19,0,1,26.5,0.0002478719955762987,-0.03207984745973014,-0.012862485564460124,0.009643283158321303,-0.06333362596817937,-0.013637783779195833
19,1,3,26.5,0.009123580279462695,0.16699073498901473,-0.007125456687167742,0.011320282097177614,0.15479948348820316,-0.003352953446684015
19,2,1,26.5,-0.008273137198198666,-0.07387970146857026,-0.020680017660242578,-0.0170623769211955,-0.11383388543504891,-0.019765513101263343
20,0,3,3.0,0.006968131951842982,0.10393647778988913,-0.08460566816563281,-0.009781997482640414,0.05706957722823491,-0.09873731688116033
20,1,1,3.0,0.0620024547011766,0.033180021821775485,-0.02827213070994994,0.03659756556403415,-0.017348475558823018,-0.03302831306005183
20,2,1,3.0,0.15914619223128212,0.0575998184323771,0.17607452444257654,0.0539942089098131,0.2621909081913032,0.15941952002509124
21,0,3,27.1,0.00837658647118844,0.025096120565165747,-0.026248733536317903,0.00810422839873326,-0.04264039992032487,-0.03137782592188765
21,1,2,27.1,-0.0022905966646356024,0.005112117583375486,0.002763523603232676,-0.003948984510767639,-0.06596090961664514,-0.00039216144951537135
21,2,1,27.1,-0.0017796990455466455,-0.01802681655232674,0.003372261147752076,-0.00272999168035315,0.014546980183129277,0.003539265143119752
22,0,1,19.2,0.00410827531202651,0.007785044928770635,0.017024233658114618,-0.0010678002684836319,-0.019398105099762253,0.01597298599293684
22,1,3,19.2,0.022528287374341427,-0.05460514785668491,-0.028887226721250325,0.0132894239193464,-0.12665203433493866,-0.025692420321952625
22,2,2,19.2,0.017485780381367944,0.15530197521662736,-0.011792412535417351,0.0031727194202917364,0.09654214140814243,-0.0103900057355647
23,0,1,6.6,0.0313254145871541,0.2813219095146591,0.02108650048310806,0.033533961830071846,0.3665454913456496,0.02526214991724851
23,1,3,6.6,0.06771565863518159,0.43198285039134576,0.017972146371366904,0.005129945827958782,0.26974244268473635,0.01778471327943648
23,2,2,6.6,0.017618980361123415,0.2532552717150378,-0.001990912402830003,0.04482544471834593,0.314459468034489,-0.0027556135373268953
24,0,1,16.9,-0.0320612892640485,-0.025689006117621593,0.14211927904979582,-0.04306170131318121,0.08081482803397089,0.13636030190186132
24,1,1,16.9,0.007426621956028612,-0.06476714663025462,0.03666228483115613,-0.010106950216680066,-0.0703894434052601,0.04514044754340241
24,2,1,16.9,0.011737981863030433,0.2734761767983508,0.1137928488709884,-0.0007907369302372347,0.34023888368149713,0.12321896536981969
25,0,3,2.9,0.05033882168170101,0.22087706159392823,0.012686372867791451,0.011530305555409792,0.2887640132159721,0.052110214582857695
25,1,2,2.9,0.04138928201428205,0.45128256870647654,0.08200523290543982,-0.034879152710035166,0.15628261727889825,0.08069646523908719
25,2,1,2.9,0.0414522543876259,0.2431761616798584,0.04155004873630713,0.05713279525199044,0.4407400243738854,0.06400247266444964
26,0,3,3.4,-0.023248994371573795,0.25284604233267016,-0.05045075639310603,0.017908752737945344,0.14598177296916148,-0.03753747760868603
26,1,1,3.4,-0.017520178234464057,0.1687178435694322,-0.009159235569474289,-0.02837258538552223,-0.0278328471811371,-0.04190627200395086
26,2,1,3.4,0.1283555931521052,0.5415160720781023,-0.03192740634669872,0.1662796669477774,0.6154952592618342,-0.02714517460003385
27,0,1,30.9,-0.0002749735105074258,0.01993342602422532,0.0108186059356421,-0.003974217486062637,0.020882160768533442,0.011037159345402725
