feature,rho,p,loso_acc,majority
epv_target,-0.04321530955589913,0.01699665136819152,0.6068852459016394,0.6154098360655738
n_target,nan,nan,0.6154098360655738,0.6154098360655738
n_min,nan,nan,0.6154098360655738,0.6154098360655738
n_partner_total,0.08207576929318175,5.663344766863237e-06,0.6154098360655738,0.6154098360655738
ratio_partner_to_target,0.08207576929318175,5.663344766863237e-06,0.6154098360655738,0.6154098360655738
n_partners,0.08207576929318175,5.663344766863237e-06,0.6154098360655738,0.6154098360655738
schema_jaccard,nan,nan,0.6154098360655738,0.6154098360655738
q_median,0.10331827392671837,1.0720999619085395e-08,0.6042622950819672,0.6154098360655738
i2_median,0.08334547427452407,4.045362005031526e-06,0.5904918032786886,0.6154098360655738
