target,seed,n_partners,epv,A_merge_rules_dAUPRC,A_merge_rules_dslope,A_merge_rules_dintercept,B_merge_dp_dAUPRC,B_merge_dp_dslope,B_merge_dp_dintercept
Surgical Intensive Care Unit (SICU),0,2,23.3,0.0010559192167701736,0.07861089566989243,-0.007450380520004962,0.014765676790542526,-0.5452052073161775,-0.017195279894809457
Surgical Intensive Care Unit (SICU),1,3,23.3,-0.022574936970347126,-0.37544357762209557,0.0030495738220991803,-0.013309915310605602,-0.4941298281363413,0.016911569325157652
Surgical Intensive Care Unit (SICU),2,1,23.3,-0.05684460219602422,-0.5251470680641904,0.01542629745453479,-0.019679251778276674,0.4573546795196992,0.04550880474283418
Surgical Intensive Care Unit (SICU),3,1,23.3,-0.015430129304840445,-0.1858892090481955,0.04430905274290206,-0.011038929014255155,0.5396151083367431,0.044763653268736506
Surgical Intensive Care Unit (SICU),4,1,23.3,-0.052013234101603856,-0.6384864681934662,-0.01169207590731973,-0.03252944670939395,-0.1638697358053518,-0.015271786714528612
Surgical Intensive Care Unit (SICU),5,3,26.884615384615383,-0.04838456784311379,-0.6502630679865127,0.01745062372181652,-0.022509407146725002,-0.554030588066593,0.03745406989490227
Surgical Intensive Care Unit (SICU),6,3,23.3,-0.027358057579450423,-0.5424797022436703,0.045383240498732685,-0.008829987000267991,0.19477408965774634,0.056666659669114036
Surgical Intensive Care Unit (SICU),7,3,23.3,-0.03584470599328193,-0.4806409493103607,0.044845320811871606,-0.00844441306987015,-0.1424769969416575,0.05429641963909917
Surgical Intensive Care Unit (SICU),8,1,23.3,-0.007909104328382766,-0.3230698766853618,0.042013876269812914,-0.013405510341074567,-0.16339875154455497,0.05260056687212377
Surgical Intensive Care Unit (SICU),9,1,23.3,-0.012365984292527221,-0.14875406127978008,0.007790218105247201,-0.024019683006186093,-0.0023392594145015266,0.015042509357383521
Trauma SICU (TSICU),0,2,16.29032258064516,0.005217707538125116,0.038452846469810065,0.007205994748355343,-0.0007191525307103097,0.005690875171714627,-0.0018911653212224794
Trauma SICU (TSICU),1,2,15.78125,0.0091764121756151,-0.2743527720180131,-0.016945086914287394,-0.022250407838271036,0.2467647250863627,-0.011952593466658085
Trauma SICU (TSICU),2,1,15.303030303030303,-0.014469948399473409,-0.11111917852784814,-0.016552223570836105,-0.021406669422615876,-0.0038147363485450114,-0.018924251615236823
Trauma SICU (TSICU),3,2,15.78125,-0.00893944174208422,-0.1111905990923977,0.038539964257461486,-0.0077227963044597114,0.1437498490550677,0.030205722738846988
Trauma SICU (TSICU),4,2,16.29032258064516,-0.0503696254333621,0.28211238624860946,-0.005659969922447522,-0.032145583317512605,-0.06983490286232552,-0.020506019534619765
Trauma SICU (TSICU),5,2,15.78125,-0.003965236530259764,-0.26990294305301743,0.0020847602706808993,-0.030007412256300936,0.046111579193306884,-0.0016328949425892664
Trauma SICU (TSICU),6,1,15.78125,-0.023892454709146693,0.2419862148822851,-0.007574540170973337,0.003388320086703589,-0.004652750251276316,-0.018991545177632713
Trauma SICU (TSICU),7,3,15.78125,0.0032698926546176343,0.0371438960027588,-0.0067923029309511634,0.012549363842169092,0.01628160364962805,-0.017803775016121307
Trauma SICU (TSICU),8,1,15.78125,-0.05065154775165992,-0.26839740344784846,0.0373898230422855,-0.0014654169661298955,0.6537825229952801,0.04631319312616103
Trauma SICU (TSICU),9,2,15.78125,-0.10184105184369024,-0.31331042164511924,0.014100395734975693,-0.018940658196005045,0.26386943148018016,0.011672454207958607
