feature,rho,p,loso_acc,majority
epv_target,0.38620185970577914,3.694062924269132e-66,0.680327868852459,0.6704918032786885
n_target,0.36865297686805015,5.247768222032968e-60,0.6486338797814207,0.6704918032786885
n_min,0.05528091907550415,0.01802873269264959,0.6704918032786885,0.6704918032786885
n_partner_total,-0.11009912564115747,2.346699182024962e-06,0.6781420765027323,0.6704918032786885
ratio_partner_to_target,-0.35332090528834076,6.179889802345142e-55,0.6699453551912569,0.6704918032786885
n_partners,0.051142978784832004,0.028687327070598293,0.6704918032786885,0.6704918032786885
schema_jaccard,nan,nan,0.6704918032786885,0.6704918032786885
q_median,-0.009603148351794903,0.6814120340639107,0.6568306010928961,0.6704918032786885
i2_median,-0.05288932198362677,0.023662609282243882,0.6486338797814207,0.6704918032786885
