target,target_db,seed,n_partners,n_cross,frac_cross,epv_target,n_target,benefit,helped
m3:SICU-care,0,1,2,2,1.0,11.448275862068966,2489,-0.04015297519438338,0
m3:SICU-care,0,0,2,2,1.0,11.448275862068966,2489,-0.041742205515843234,0
m3:SICU-care,0,1,2,2,1.0,11.448275862068966,2489,-0.026989451757064686,0
m3:SICU-care,0,0,3,3,1.0,11.448275862068966,2489,-0.01409226881651221,0
m3:SICU-care,0,1,3,3,1.0,11.448275862068966,2489,-0.0033113813732550956,0
m3:SICU-meta,0,0,1,0,0.0,10.391304347826088,2276,-0.04039239881441975,0
m3:SICU-meta,0,1,1,0,0.0,10.391304347826088,2276,-0.008032416248784702,0
m3:SICU-meta,0,0,3,1,0.3333333333333333,10.391304347826088,2276,-0.011646759998455103,0
m3:SICU-meta,0,1,3,1,0.3333333333333333,10.391304347826088,2276,0.0369876045356089,1
m3:SICU-meta,0,0,2,1,0.5,10.391304347826088,2276,-0.027849985726608073,0
m3:SICU-meta,0,1,2,1,0.5,10.391304347826088,2276,-0.018183967004743118,0
m3:SICU-meta,0,0,4,1,0.25,10.391304347826088,2276,-0.044348402926349534,0
m3:SICU-meta,0,1,4,1,0.25,10.391304347826088,2276,-0.02027217735800746,0
m3:SICU-meta,0,0,2,1,0.5,10.391304347826088,2276,-0.04853801642420799,0
m3:SICU-meta,0,1,2,1,0.5,10.391304347826088,2276,-0.02505103254268129,0
m3:SICU-meta,0,0,3,2,0.6666666666666666,10.391304347826088,2276,-0.03480114779751983,0
m3:SICU-meta,0,1,3,2,0.6666666666666666,10.391304347826088,2276,-0.008173837904081244,0
m3:SICU-meta,0,0,3,0,0.0,10.391304347826088,2276,-0.03247084273686293,0
m3:SICU-meta,0,1,3,0,0.0,10.391304347826088,2276,-0.02162413686306372,0
m3:SICU-meta,0,0,2,1,0.5,10.391304347826088,2276,-0.025745553043709207,0
m3:SICU-meta,0,1,2,1,0.5,10.391304347826088,2276,0.027106858171015324,1
m3:SICU-meta,0,0,3,2,0.6666666666666666,10.391304347826088,2276,-0.022924738951250023,0
m3:SICU-meta,0,1,3,2,0.6666666666666666,10.391304347826088,2276,0.029470422046664668,1
m3:SICU-meta,0,0,4,2,0.5,10.391304347826088,2276,-0.026319877647151102,0
m3:SICU-meta,0,1,4,2,0.5,10.391304347826088,2276,0.047288816453480875,1
m3:SICU-meta,0,0,3,2,0.6666666666666666,10.391304347826088,2276,-0.04110330438331172,0
m3:SICU-meta,0,1,3,2,0.6666666666666666,10.391304347826088,2276,0.03517601618552668,1
m3:SICU-meta,0,0,3,2,0.6666666666666666,10.391304347826088,2276,-0.01578157749068909,0
m3:SICU-meta,0,1,3,2,0.6666666666666666,10.391304347826088,2276,0.05974201778803129,1
m3:SICU-meta,0,0,2,1,0.5,10.391304347826088,2276,0.010280049947320957,1
m3:SICU-meta,0,1,2,1,0.5,10.391304347826088,2276,0.05684795781337143,1
m3:SICU-meta,0,0,4,2,0.5,10.391304347826088,2276,0.00986987671373718,1
m3:SICU-meta,0,1,4,2,0.5,10.391304347826088,2276,0.05987513898257435,1
m3:SICU-meta,0,0,4,3,0.75,10.391304347826088,2276,-0.04192380198042189,0
m3:SICU-meta,0,1,4,3,0.75,10.391304347826088,2276,0.043067209768422265,1
m3:SICU-meta,0,0,3,2,0.6666666666666666,10.391304347826088,2276,0.011959088079980473,1
m3:SICU-meta,0,1,3,2,0.6666666666666666,10.391304347826088,2276,0.06559463769740409,1
m3:SICU-meta,0,0,1,1,1.0,10.391304347826088,2276,-0.04698691492130966,0
m3:SICU-meta,0,1,1,1,1.0,10.391304347826088,2276,0.011201644631442187,1
m3:SICU-meta,0,0,4,4,1.0,10.391304347826088,2276,-0.049248048874666994,0
m3:SICU-meta,0,1,4,4,1.0,10.391304347826088,2276,0.012352673892380317,1
m3:SICU-meta,0,0,1,1,1.0,10.391304347826088,2276,-0.009339488947230745,0
m3:SICU-meta,0,1,1,1,1.0,10.391304347826088,2276,0.04536740740910572,1
m3:SICU-meta,0,0,3,3,1.0,10.391304347826088,2276,-0.016622687725975638,0
m3:SICU-meta,0,1,3,3,1.0,10.391304347826088,2276,0.07060800315210913,1
m3:SICU-meta,0,0,1,1,1.0,10.391304347826088,2276,-0.015389844575550649,0
m3:SICU-meta,0,1,1,1,1.0,10.391304347826088,2276,0.035627508493948135,1
m3:SICU-meta,0,0,2,2,1.0,10.391304347826088,2276,-0.013426536947787227,0
m3:SICU-meta,0,1,2,2,1.0,10.391304347826088,2276,0.036999565870448115,1
m3:SICU-meta,0,0,1,1,1.0,10.391304347826088,2276,-0.026180493373997415,0
m3:SICU-meta,0,1,1,1,1.0,10.391304347826088,2276,-0.0014022410219950432,0
m3:SICU-meta,0,0,1,1,1.0,10.391304347826088,2276,0.009855030805360265,1
m3:SICU-meta,0,1,1,1,1.0,10.391304347826088,2276,0.010636050888619242,1
m3:TSICU-care,0,0,3,0,0.0,6.966666666666667,1880,0.010876041523579627,1
m3:TSICU-care,0,1,3,0,0.0,6.966666666666667,1880,0.02172427480042949,1
m3:TSICU-care,0,0,2,1,0.5,6.966666666666667,1880,-0.02312878092972359,0
m3:TSICU-care,0,1,2,1,0.5,6.966666666666667,1880,-0.02289854312901768,0
m3:TSICU-care,0,0,3,0,0.0,6.966666666666667,1880,-0.03371897091389575,0
m3:TSICU-care,0,1,3,0,0.0,6.966666666666667,1880,-0.03263947339425449,0
m3:TSICU-care,0,0,3,1,0.3333333333333333,6.966666666666667,1880,-0.02145535441606017,0
m3:TSICU-care,0,1,3,1,0.3333333333333333,6.966666666666667,1880,-0.019941550425785992,0
m3:TSICU-care,0,0,2,1,0.5,6.966666666666667,1880,-0.05547090670058702,0
m3:TSICU-care,0,1,2,1,0.5,6.966666666666667,1880,-0.008759467244320085,0
m3:TSICU-care,0,0,1,0,0.0,6.966666666666667,1880,0.017710096483458282,1
m3:TSICU-care,0,1,1,0,0.0,6.966666666666667,1880,-0.001943989457506734,0
m3:TSICU-care,0,0,3,1,0.3333333333333333,6.966666666666667,1880,0.011536255603415257,1
m3:TSICU-care,0,1,3,1,0.3333333333333333,6.966666666666667,1880,-0.01552901244849847,0
m3:TSICU-care,0,0,1,0,0.0,6.966666666666667,1880,0.0018284289409424281,1
m3:TSICU-care,0,1,1,0,0.0,6.966666666666667,1880,-0.004021678332848222,0
m3:TSICU-care,0,0,3,1,0.3333333333333333,6.966666666666667,1880,-0.023520335761758937,0
m3:TSICU-care,0,1,3,1,0.3333333333333333,6.966666666666667,1880,-0.015092470917561607,0
m3:TSICU-care,0,0,3,1,0.3333333333333333,6.966666666666667,1880,0.006721403256583658,1
m3:TSICU-care,0,1,3,1,0.3333333333333333,6.966666666666667,1880,0.009311135819724314,1
m3:TSICU-care,0,0,4,3,0.75,6.966666666666667,1880,-0.03266908125233875,0
m3:TSICU-care,0,1,4,3,0.75,6.966666666666667,1880,-0.017206409075568474,0
m3:TSICU-care,0,0,1,0,0.0,6.966666666666667,1880,-0.005129607102952016,0
m3:TSICU-care,0,1,1,0,0.0,6.966666666666667,1880,-0.005467465706653352,0
m3:TSICU-care,0,0,2,1,0.5,6.966666666666667,1880,-0.040766944260401505,0
m3:TSICU-care,0,1,2,1,0.5,6.966666666666667,1880,-0.038421038347514924,0
m3:TSICU-care,0,0,4,3,0.75,6.966666666666667,1880,-0.026108212076701665,0
m3:TSICU-care,0,1,4,3,0.75,6.966666666666667,1880,-0.047399228221631506,0
m3:TSICU-care,0,0,2,1,0.5,6.966666666666667,1880,-0.015932818586140762,0
m3:TSICU-care,0,1,2,1,0.5,6.966666666666667,1880,-0.01917316410295844,0
m3:TSICU-care,0,0,3,2,0.6666666666666666,6.966666666666667,1880,0.0063824935697723295,1
m3:TSICU-care,0,1,3,2,0.6666666666666666,6.966666666666667,1880,-0.003096197372754239,0
m3:TSICU-care,0,0,1,0,0.0,6.966666666666667,1880,0.018233341432808248,1
m3:TSICU-care,0,1,1,0,0.0,6.966666666666667,1880,0.02609240069859564,1
m3:TSICU-care,0,0,3,2,0.6666666666666666,6.966666666666667,1880,0.015073428416973012,1
m3:TSICU-care,0,1,3,2,0.6666666666666666,6.966666666666667,1880,0.01128455512539106,1
m3:TSICU-care,0,0,4,3,0.75,6.966666666666667,1880,0.0198395593168465,1
m3:TSICU-care,0,1,4,3,0.75,6.966666666666667,1880,0.017850220097417935,1
m3:TSICU-care,0,0,1,1,1.0,6.966666666666667,1880,-0.039112979887032606,0
m3:TSICU-care,0,1,1,1,1.0,6.966666666666667,1880,-0.05963210630237464,0
m3:TSICU-care,0,0,4,4,1.0,6.966666666666667,1880,-0.012340149721342897,0
m3:TSICU-care,0,1,4,4,1.0,6.966666666666667,1880,-0.03278919703865468,0
m3:TSICU-care,0,0,1,1,1.0,6.966666666666667,1880,-0.055618139855855786,0
m3:TSICU-care,0,1,1,1,1.0,6.966666666666667,1880,-0.0157646726393757,0
m3:TSICU-meta,0,0,1,0,0.0,5.571428571428571,1527,0.02288953032296598,1
m3:TSICU-meta,0,1,1,0,0.0,5.571428571428571,1527,0.0025755968406181995,1
m3:TSICU-meta,0,0,3,0,0.0,5.571428571428571,1527,0.03449643722868373,1
m3:TSICU-meta,0,1,3,0,0.0,5.571428571428571,1527,0.001167279875065319,1
m3:TSICU-meta,0,0,4,3,0.75,5.571428571428571,1527,0.08207358703196987,1
m3:TSICU-meta,0,1,4,3,0.75,5.571428571428571,1527,0.03797437866659975,1
m3:TSICU-meta,0,0,1,0,0.0,5.571428571428571,1527,0.0365304861630496,1
m3:TSICU-meta,0,1,1,0,0.0,5.571428571428571,1527,0.01907115234226353,1
m3:TSICU-meta,0,0,2,1,0.5,5.571428571428571,1527,0.04589028390311767,1
m3:TSICU-meta,0,1,2,1,0.5,5.571428571428571,1527,0.03957729961251538,1
m3:TSICU-meta,0,0,3,2,0.6666666666666666,5.571428571428571,1527,0.023178232606891946,1
m3:TSICU-meta,0,1,3,2,0.6666666666666666,5.571428571428571,1527,-0.023852168308551802,0
m3:TSICU-meta,0,0,3,0,0.0,5.571428571428571,1527,0.07080331830885994,1
m3:TSICU-meta,0,1,3,0,0.0,5.571428571428571,1527,0.01452988560847518,1
m3:TSICU-meta,0,0,3,1,0.3333333333333333,5.571428571428571,1527,0.07028633011565194,1
m3:TSICU-meta,0,1,3,1,0.3333333333333333,5.571428571428571,1527,0.016823744530671092,1
m3:TSICU-meta,0,0,4,3,0.75,5.571428571428571,1527,0.05821304466255106,1
m3:TSICU-meta,0,1,4,3,0.75,5.571428571428571,1527,0.045005212602762745,1
m3:TSICU-meta,0,0,1,0,0.0,5.571428571428571,1527,0.05316860864899281,1
m3:TSICU-meta,0,1,1,0,0.0,5.571428571428571,1527,-0.01443405837271744,0
m3:TSICU-meta,0,0,2,0,0.0,5.571428571428571,1527,0.045684354957898576,1
m3:TSICU-meta,0,1,2,0,0.0,5.571428571428571,1527,-0.012103422996413482,0
m3:TSICU-meta,0,0,2,0,0.0,5.571428571428571,1527,0.08509811375986737,1
m3:TSICU-meta,0,1,2,0,0.0,5.571428571428571,1527,0.03378363203449242,1
m3:TSICU-meta,0,0,3,2,0.6666666666666666,5.571428571428571,1527,0.07051957855297442,1
m3:TSICU-meta,0,1,3,2,0.6666666666666666,5.571428571428571,1527,0.07072199413159275,1
m3:TSICU-meta,0,0,3,3,1.0,5.571428571428571,1527,0.05861455363571916,1
m3:TSICU-meta,0,1,3,3,1.0,5.571428571428571,1527,0.05462121784448848,1
m3:TSICU-meta,0,0,3,3,1.0,5.571428571428571,1527,0.07016422876889988,1
m3:TSICU-meta,0,1,3,3,1.0,5.571428571428571,1527,0.055047522853143904,1
m3:TSICU-meta,0,0,1,1,1.0,5.571428571428571,1527,0.05820400951709348,1
m3:TSICU-meta,0,1,1,1,1.0,5.571428571428571,1527,0.042704679627500186,1
m3:TSICU-meta,0,0,2,2,1.0,5.571428571428571,1527,0.0709270972225543,1
m3:TSICU-meta,0,1,2,2,1.0,5.571428571428571,1527,0.04326006436465357,1
m3:TSICU-meta,0,0,1,1,1.0,5.571428571428571,1527,-0.09830073755954366,0
m3:TSICU-meta,0,1,1,1,1.0,5.571428571428571,1527,-0.08172372020424393,0
m3:TSICU-meta,0,0,1,1,1.0,5.571428571428571,1527,-0.04039453213214972,0
m3:TSICU-meta,0,1,1,1,1.0,5.571428571428571,1527,-0.01199367110498517,0
m3:TSICU-meta,0,0,1,1,1.0,5.571428571428571,1527,0.002707133599356981,1
m3:TSICU-meta,0,1,1,1,1.0,5.571428571428571,1527,0.007389164439656759,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,3,0.75,7.428571428571429,8420,0.02811092442226043,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,3,0.75,7.428571428571429,8420,0.025809059514638688,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,3,2,0.6666666666666666,7.428571428571429,8420,0.024200115729164084,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,3,2,0.6666666666666666,7.428571428571429,8420,0.010491044410958106,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,2,0.5,7.428571428571429,8420,-0.03772409221672546,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,2,0.5,7.428571428571429,8420,0.013290910288892122,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,3,0.75,7.428571428571429,8420,0.027197469468923652,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,3,0.75,7.428571428571429,8420,0.01716777692894561,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,4,1.0,7.428571428571429,8420,0.028352382894776595,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,4,1.0,7.428571428571429,8420,0.004417830601409323,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,2,0.5,7.428571428571429,8420,0.015216184043470582,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,2,0.5,7.428571428571429,8420,0.00011298072684534644,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,2,1,0.5,7.428571428571429,8420,0.018327586023736464,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,2,1,0.5,7.428571428571429,8420,0.009393473485462045,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,3,2,0.6666666666666666,7.428571428571429,8420,0.04172711723082384,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,3,2,0.6666666666666666,7.428571428571429,8420,-0.006543996487719084,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,3,3,1.0,7.428571428571429,8420,0.024383898303125484,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,3,3,1.0,7.428571428571429,8420,0.012815680758238468,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,3,0.75,7.428571428571429,8420,0.05788188817121115,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,3,0.75,7.428571428571429,8420,0.02258336213754808,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,1,0.25,7.428571428571429,8420,-0.04633711552554881,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,1,0.25,7.428571428571429,8420,0.022650800243224967,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,4,1.0,7.428571428571429,8420,0.033702692494044506,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,4,1.0,7.428571428571429,8420,0.00662622587845807,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,3,2,0.6666666666666666,7.428571428571429,8420,0.030237320864073824,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,3,2,0.6666666666666666,7.428571428571429,8420,-0.005593160446187406,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,2,0.5,7.428571428571429,8420,0.01585777711771269,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,2,0.5,7.428571428571429,8420,-0.009007811887872696,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,2,0.5,7.428571428571429,8420,0.03802371453675607,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,2,0.5,7.428571428571429,8420,-0.016282988590778258,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,4,2,0.5,7.428571428571429,8420,0.053090400816325545,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,4,2,0.5,7.428571428571429,8420,0.004747224994187116,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,2,1,0.5,7.428571428571429,8420,0.01845238682846595,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,2,1,0.5,7.428571428571429,8420,0.011986490530116745,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,1,1,1.0,7.428571428571429,8420,0.013736705351325429,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,1,1,1.0,7.428571428571429,8420,0.008783367798083641,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,2,0,0.0,7.428571428571429,8420,-0.04816426186699668,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,2,0,0.0,7.428571428571429,8420,0.007400443757298869,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,2,0,0.0,7.428571428571429,8420,-0.05194378006601347,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,2,0,0.0,7.428571428571429,8420,-0.0035681166373389694,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,1,0,0.0,7.428571428571429,8420,0.011469489668755495,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,1,0,0.0,7.428571428571429,8420,-0.013692934421243752,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,2,0,0.0,7.428571428571429,8420,0.02014298820099536,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,2,0,0.0,7.428571428571429,8420,-0.012048473443824148,0
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,0,1,0,0.0,7.428571428571429,8420,0.04113348545607037,1
m4:Cardiac Vascular Intensive Care Unit (CVICU),1,1,1,0,0.0,7.428571428571429,8420,0.019838240374754235,1
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.023044367533366916,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.01951686353714649,0
m4:Coronary Care Unit (CCU),1,0,4,2,0.5,20.575757575757574,5371,-0.037311943398531666,0
m4:Coronary Care Unit (CCU),1,1,4,2,0.5,20.575757575757574,5371,-0.006085160738090789,0
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.032454782417594474,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.0248603269114267,0
m4:Coronary Care Unit (CCU),1,0,4,2,0.5,20.575757575757574,5371,-0.014666877829635716,0
m4:Coronary Care Unit (CCU),1,1,4,2,0.5,20.575757575757574,5371,-0.01780226163150389,0
m4:Coronary Care Unit (CCU),1,0,3,2,0.6666666666666666,20.575757575757574,5371,-0.04361204080467762,0
m4:Coronary Care Unit (CCU),1,1,3,2,0.6666666666666666,20.575757575757574,5371,-0.006285930300980402,0
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.09797564109668006,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.04136427777871343,0
m4:Coronary Care Unit (CCU),1,0,3,3,1.0,20.575757575757574,5371,-0.03573895018002082,0
m4:Coronary Care Unit (CCU),1,1,3,3,1.0,20.575757575757574,5371,-0.007431566093064945,0
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.04901028791290457,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.012540112518465762,0
m4:Coronary Care Unit (CCU),1,0,1,1,1.0,20.575757575757574,5371,-0.010253914156307886,0
m4:Coronary Care Unit (CCU),1,1,1,1,1.0,20.575757575757574,5371,-0.021112172213452518,0
m4:Coronary Care Unit (CCU),1,0,3,2,0.6666666666666666,20.575757575757574,5371,-0.054975429953586785,0
m4:Coronary Care Unit (CCU),1,1,3,2,0.6666666666666666,20.575757575757574,5371,-0.06090016549987126,0
m4:Coronary Care Unit (CCU),1,0,1,1,1.0,20.575757575757574,5371,-0.02017748560082555,0
m4:Coronary Care Unit (CCU),1,1,1,1,1.0,20.575757575757574,5371,-0.0074789230158617825,0
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.021224376774174436,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.017699039406212758,0
m4:Coronary Care Unit (CCU),1,0,3,2,0.6666666666666666,20.575757575757574,5371,-0.028109907720547334,0
m4:Coronary Care Unit (CCU),1,1,3,2,0.6666666666666666,20.575757575757574,5371,-0.01961461882831189,0
m4:Coronary Care Unit (CCU),1,0,4,3,0.75,20.575757575757574,5371,-0.09386724690537801,0
m4:Coronary Care Unit (CCU),1,1,4,3,0.75,20.575757575757574,5371,-0.05692076499427451,0
m4:Coronary Care Unit (CCU),1,0,3,2,0.6666666666666666,20.575757575757574,5371,-0.039629312861202526,0
m4:Coronary Care Unit (CCU),1,1,3,2,0.6666666666666666,20.575757575757574,5371,-0.03679506119731352,0
m4:Coronary Care Unit (CCU),1,0,2,1,0.5,20.575757575757574,5371,-0.09483265433451787,0
m4:Coronary Care Unit (CCU),1,1,2,1,0.5,20.575757575757574,5371,-0.05605487186425273,0
m4:Coronary Care Unit (CCU),1,0,2,1,0.5,20.575757575757574,5371,-0.02682874104986599,0
m4:Coronary Care Unit (CCU),1,1,2,1,0.5,20.575757575757574,5371,-0.024312717479742563,0
m4:Coronary Care Unit (CCU),1,0,1,1,1.0,20.575757575757574,5371,-0.019203664800788056,0
m4:Coronary Care Unit (CCU),1,1,1,1,1.0,20.575757575757574,5371,-0.0197835622861679,0
m4:Coronary Care Unit (CCU),1,0,1,1,1.0,20.575757575757574,5371,-0.010546008542117347,0
m4:Coronary Care Unit (CCU),1,1,1,1,1.0,20.575757575757574,5371,-0.008687631588420675,0
m4:Coronary Care Unit (CCU),1,0,2,1,0.5,20.575757575757574,5371,-0.08323797196570476,0
m4:Coronary Care Unit (CCU),1,1,2,1,0.5,20.575757575757574,5371,-0.05264013222858965,0
m4:Coronary Care Unit (CCU),1,0,2,0,0.0,20.575757575757574,5371,-0.051333869809185306,0
m4:Coronary Care Unit (CCU),1,1,2,0,0.0,20.575757575757574,5371,-0.02137942962039091,0
m4:Coronary Care Unit (CCU),1,0,2,0,0.0,20.575757575757574,5371,-0.048970554735692284,0
m4:Coronary Care Unit (CCU),1,1,2,0,0.0,20.575757575757574,5371,-0.055151866139021566,0
m4:Coronary Care Unit (CCU),1,0,2,0,0.0,20.575757575757574,5371,-0.0258222780526004,0
m4:Coronary Care Unit (CCU),1,1,2,0,0.0,20.575757575757574,5371,-0.02329983446177014,0
m4:Medical Intensive Care Unit (MICU),1,0,3,3,1.0,47.54545454545455,9732,-0.02034005658386956,0
m4:Medical Intensive Care Unit (MICU),1,1,3,3,1.0,47.54545454545455,9732,-0.023148392419467867,0
m4:Medical Intensive Care Unit (MICU),1,0,1,1,1.0,47.54545454545455,9732,-0.00016602188491976477,0
m4:Medical Intensive Care Unit (MICU),1,1,1,1,1.0,47.54545454545455,9732,0.0023019178226026393,1
m4:Medical Intensive Care Unit (MICU),1,0,4,3,0.75,47.54545454545455,9732,-0.05246997767252076,0
m4:Medical Intensive Care Unit (MICU),1,1,4,3,0.75,47.54545454545455,9732,-0.03938138018998333,0
m4:Medical Intensive Care Unit (MICU),1,0,4,3,0.75,47.54545454545455,9732,-0.030811652922935362,0
m4:Medical Intensive Care Unit (MICU),1,1,4,3,0.75,47.54545454545455,9732,-0.07801069905970154,0
m4:Medical Intensive Care Unit (MICU),1,0,3,2,0.6666666666666666,47.54545454545455,9732,-0.057206427515135994,0
m4:Medical Intensive Care Unit (MICU),1,1,3,2,0.6666666666666666,47.54545454545455,9732,-0.04758108447745246,0
m4:Medical Intensive Care Unit (MICU),1,0,3,2,0.6666666666666666,47.54545454545455,9732,-0.03398769220647829,0
m4:Medical Intensive Care Unit (MICU),1,1,3,2,0.6666666666666666,47.54545454545455,9732,-0.07942060084134422,0
m4:Medical Intensive Care Unit (MICU),1,0,4,2,0.5,47.54545454545455,9732,-0.0666984039889687,0
m4:Medical Intensive Care Unit (MICU),1,1,4,2,0.5,47.54545454545455,9732,-0.04760930103000971,0
m4:Medical Intensive Care Unit (MICU),1,0,2,1,0.5,47.54545454545455,9732,-0.02302210762459206,0
m4:Medical Intensive Care Unit (MICU),1,1,2,1,0.5,47.54545454545455,9732,-0.018685797040991936,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.018860291421559983,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.014504423264366961,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.02824705576063108,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.020204325079144103,0
m4:Medical Intensive Care Unit (MICU),1,0,3,2,0.6666666666666666,47.54545454545455,9732,-0.0206126969702492,0
m4:Medical Intensive Care Unit (MICU),1,1,3,2,0.6666666666666666,47.54545454545455,9732,-0.0150618531274751,0
m4:Medical Intensive Care Unit (MICU),1,0,4,2,0.5,47.54545454545455,9732,-0.06984232525202089,0
m4:Medical Intensive Care Unit (MICU),1,1,4,2,0.5,47.54545454545455,9732,-0.04378993470036863,0
m4:Medical Intensive Care Unit (MICU),1,0,4,2,0.5,47.54545454545455,9732,-0.032592289256642815,0
m4:Medical Intensive Care Unit (MICU),1,1,4,2,0.5,47.54545454545455,9732,-0.07133957289355564,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.05328281812641161,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.051584058735198446,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.06048634061903624,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.0356258908757392,0
m4:Medical Intensive Care Unit (MICU),1,0,2,1,0.5,47.54545454545455,9732,-0.00486292379763259,0
m4:Medical Intensive Care Unit (MICU),1,1,2,1,0.5,47.54545454545455,9732,0.006743639062925966,1
m4:Medical Intensive Care Unit (MICU),1,0,2,1,0.5,47.54545454545455,9732,-0.05801008192798207,0
m4:Medical Intensive Care Unit (MICU),1,1,2,1,0.5,47.54545454545455,9732,-0.039213925093433244,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.010556525104627457,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.003263132076141706,0
m4:Medical Intensive Care Unit (MICU),1,0,3,1,0.3333333333333333,47.54545454545455,9732,-0.06437627935838319,0
m4:Medical Intensive Care Unit (MICU),1,1,3,1,0.3333333333333333,47.54545454545455,9732,-0.04317905114691689,0
m4:Medical Intensive Care Unit (MICU),1,0,2,1,0.5,47.54545454545455,9732,-0.056915006477234964,0
m4:Medical Intensive Care Unit (MICU),1,1,2,1,0.5,47.54545454545455,9732,-0.04126047855643489,0
m4:Medical Intensive Care Unit (MICU),1,0,1,0,0.0,47.54545454545455,9732,-0.02506264658850127,0
