dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
fmA2_msa,13820,3,5775,5775,17325,16,3.0,216,9.4375,1.0,68.68397019027167,0.9540189659931881,0.009333219216114283,1,0.0923345122460391,0.024947556209870964,0.763619533992978,0.8435945714843013,-0.022855348173161063,0.10166773146215338,0.02482251323065115,0.7702010852218322,1.112180881278288,-0.27404259440722767
fmA2_msa,13820,3,5775,5775,17325,16,3.0,216,9.4375,1.0,91.40755580186129,0.9670528309857499,0.001441676447983306,1,0.08654761153590593,0.024962023502322662,0.766817746568784,0.8510565620446224,0.035874433520174345,0.08798928798388923,0.02484090718184786,0.7681902330035111,1.0667150989148146,-0.22222147770781164
fmA2_msa,13820,3,5775,5775,17325,16,3.0,216,9.4375,1.0,99.53928608616472,0.9677293867657488,0.00756163759007869,1,0.11752770826127187,0.024479765951028055,0.7750654324928185,0.9492855854264881,0.010746495061196579,0.12508934585135056,0.02442860848254044,0.7827385892116182,1.2146254368865428,-0.26795899489183245
fmA2_msa,13820,3,5775,5775,17325,16,3.0,216,9.4375,1.0,56.00692190351032,0.9352499966195515,-0.012540351806680783,0,0.1010523860607648,0.024726101506599728,0.7736993297159273,0.9214185363331571,0.04382627013789877,0.08851203425408402,0.0248615616021969,0.779144589849984,1.1187843978466925,-0.22376530650910859
fmA2_msa,13820,3,5775,5775,17325,16,3.0,216,9.4375,1.0,61.40933902625968,0.9485580763253051,0.02153986685193353,1,0.1073930527385719,0.024656175972204257,0.7739419087136931,0.9245581710764299,0.022722736784573754,0.12893291959050543,0.024442458213359552,0.7874944142993936,1.2634039109643158,-0.2414145289687297
fmA2_msa,13820,4,5775,5775,23100,16,4.0,216,9.4375,1.0,225.51995858468973,0.9820782700831518,0.0068319561691555925,1,0.0923345122460391,0.024947556209870964,0.763619533992978,0.8435945714843013,-0.022855348173161063,0.09916646841519469,0.02476763725920387,0.7717650813916375,1.053579994467457,0.034434051030244384
fmA2_msa,13820,4,5775,5775,23100,16,4.0,216,9.4375,1.0,163.07966911421732,0.9735555304820247,0.003507050219071023,1,0.08654761153590593,0.024962023502322662,0.766817746568784,0.8510565620446224,0.035874433520174345,0.09005466175497695,0.024784774316369555,0.7711522502393873,1.0655415878709742,0.06686422590331063
fmA2_msa,13820,4,5775,5775,23100,16,4.0,216,9.4375,1.0,77.30462106124331,0.945025960669754,0.00779120560979793,1,0.11752770826127187,0.024479765951028055,0.7750654324928185,0.9492855854264881,0.010746495061196579,0.1253189138710698,0.024431847429731084,0.7815256942227897,1.1376679942159855,0.051405926854565805
fmA2_msa,13820,4,5775,5775,23100,16,4.0,216,9.4375,1.0,122.74531324745868,0.9653128377645943,-0.01053163091600258,0,0.1010523860607648,0.024726101506599728,0.7736993297159273,0.9214185363331571,0.04382627013789877,0.09052075514476222,0.024797228455531187,0.7761825726141078,1.0323018666224129,0.05659282548591272
fmA2_msa,13820,4,5775,5775,23100,16,4.0,216,9.4375,1.0,163.0603833940644,0.9753876526194225,0.011016573451575903,1,0.1073930527385719,0.024656175972204257,0.7739419087136931,0.9245581710764299,0.022722736784573754,0.1184096261901478,0.024518331076993815,0.7858538142355569,1.180474922042116,0.057009266935683846
