feature,rho,p,loso_acc,majority
epv_target,-0.1812095634642623,1.078649752374718e-57,0.56171875,0.6127604166666667
n_target,-0.185520357778187,1.9736397138280097e-60,0.5807291666666666,0.6127604166666667
n_min,-0.09907747393742082,3.240215024838906e-18,0.6127604166666667,0.6127604166666667
n_partner_total,0.10996083529834225,4.27809371474878e-22,0.6052083333333333,0.6127604166666667
ratio_partner_to_target,0.2173858827854801,8.120209769116038e-83,0.6044270833333333,0.6127604166666667
n_partners,0.08885985345324623,6.119702417372729e-15,0.6127604166666667,0.6127604166666667
schema_jaccard,nan,nan,0.6127604166666667,0.6127604166666667
q_median,0.06725557046349265,3.6415437159035467e-09,0.6055989583333333,0.6127604166666667
i2_median,0.03805174172820739,0.0008519129220609642,0.5986979166666667,0.6127604166666667
