dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.375,0.33920629283910225,0.3194254911977108,0.33920629283910225,0.33920629283910225,0.3424806795950231,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.75,0.37122406614840175,0.3676682793268128,0.37122406614840175,0.3676682793268128,0.37430965182045844,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.375,0.385947497421666,0.38155926105631244,0.385947497421666,0.385947497421666,0.40765390716885114,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,0.33920629283910225,0.33375285428761314,0.33920629283910225,0.33375285428761314,0.337290239753552,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,0.37122406614840175,0.39534093658062364,0.37122406614840175,0.39534093658062364,0.39779782409582365,0.39534093658062364
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.375,0.385947497421666,0.3813911373909065,0.385947497421666,0.385947497421666,0.3923681307172772,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.0,0.33920629283910225,0.32474823208953324,0.33920629283910225,0.33920629283910225,0.33920629283910225,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.375,0.37122406614840175,0.36548344356817974,0.37122406614840175,0.36548344356817974,0.3737439014686363,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.25,0.385947497421666,0.3760523820755021,0.385947497421666,0.385947497421666,0.3896731103308772,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.0,0.33920629283910225,0.31833696007230045,0.33920629283910225,0.33920629283910225,0.33920629283910225,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.75,0.37122406614840175,0.36227183597928697,0.37122406614840175,0.36227183597928697,0.36840569782861,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.125,0.385947497421666,0.4008945891478532,0.385947497421666,0.385947497421666,0.39792016740152886,0.4008945891478532
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.625,0.33920629283910225,0.30847348938532443,0.33920629283910225,0.30847348938532443,0.3287621198865286,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.625,0.37122406614840175,0.3802732434540424,0.37122406614840175,0.3802732434540424,0.38929715636640383,0.3802732434540424
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.375,0.385947497421666,0.3841515941689262,0.385947497421666,0.385947497421666,0.3974915426172712,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.5,0.33920629283910225,0.31991831524353553,0.33920629283910225,0.33920629283910225,0.3373396909190224,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.875,0.37122406614840175,0.38405554087553734,0.37122406614840175,0.38405554087553734,0.38646265795909013,0.38405554087553734
mimic_sites_unit_x_system,CCU-care,3,2722,14272,11.0,0.375,0.385947497421666,0.3964230134255667,0.385947497421666,0.385947497421666,0.40597519185978376,0.3964230134255667
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.875,0.33920629283910225,0.3300294750068312,0.33920629283910225,0.3300294750068312,0.3334106119584215,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.5,0.37122406614840175,0.38768623663299673,0.37122406614840175,0.38768623663299673,0.38896861527824644,0.38768623663299673
mimic_sites_unit_x_system,CCU-care,3,2722,18546,11.0,0.375,0.385947497421666,0.3794806485482037,0.385947497421666,0.385947497421666,0.3978847196818853,0.385947497421666
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.625,0.33920629283910225,0.3462293539803876,0.33920629283910225,0.33920629283910225,0.3479093073881645,0.3462293539803876
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.5,0.37122406614840175,0.40388451879672693,0.37122406614840175,0.37122406614840175,0.3926992291553084,0.40388451879672693
mimic_sites_unit_x_system,CCU-care,2,2722,10733,11.0,0.0,0.385947497421666,0.364484711544702,0.385947497421666,0.385947497421666,0.385947497421666,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.625,0.33920629283910225,0.30498409012658234,0.33920629283910225,0.30498409012658234,0.3291641153961005,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.5,0.37122406614840175,0.3577282251943541,0.37122406614840175,0.37122406614840175,0.3771646629928358,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,14622,11.0,0.375,0.385947497421666,0.37070103823192263,0.385947497421666,0.385947497421666,0.40142337521577587,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.125,0.33920629283910225,0.3186097409670063,0.33920629283910225,0.33920629283910225,0.3388987672002466,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.375,0.37122406614840175,0.3660919184524282,0.37122406614840175,0.37122406614840175,0.3725896332166912,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,3252,11.0,0.625,0.385947497421666,0.37998849130497037,0.385947497421666,0.385947497421666,0.39291807855460237,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.625,0.33920629283910225,0.3228115070750297,0.33920629283910225,0.33920629283910225,0.3349852455060958,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.375,0.37122406614840175,0.3920531094195185,0.37122406614840175,0.3920531094195185,0.3900605315338729,0.3920531094195185
mimic_sites_unit_x_system,CCU-care,1,2722,2687,11.0,0.5,0.385947497421666,0.37510152271525116,0.385947497421666,0.385947497421666,0.3948640281390815,0.385947497421666
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.375,0.33920629283910225,0.3122773899784148,0.33920629283910225,0.33920629283910225,0.3416870353979255,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.5,0.37122406614840175,0.3843111554972478,0.37122406614840175,0.37122406614840175,0.39233868096158414,0.3843111554972478
mimic_sites_unit_x_system,CCU-care,2,2722,4869,11.0,0.375,0.385947497421666,0.3729598398875488,0.385947497421666,0.385947497421666,0.3950321980691336,0.385947497421666
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.4230907520385529,0.47696377860152267,0.47696377860152267,0.47696377860152267,0.47696377860152267,0.47696377860152267
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.419591549385327,0.48422610520071085,0.48422610520071085,0.48422610520071085,0.48422610520071085,0.48422610520071085
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.36779685965392905,0.3975117489024878,0.3975117489024878,0.3975117489024878,0.3975117489024878,0.3975117489024878
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.75,0.4230907520385529,0.4517207984854305,0.4517207984854305,0.4517207984854305,0.46884735782364984,0.4517207984854305
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.875,0.419591549385327,0.4596675932447137,0.4596675932447137,0.4596675932447137,0.4654103912876005,0.4596675932447137
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.36779685965392905,0.36840665880563417,0.36840665880563417,0.36840665880563417,0.3882816513848114,0.36840665880563417
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.4230907520385529,0.4344275075350429,0.4344275075350429,0.4344275075350429,0.4414178312422253,0.4344275075350429
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,1.0,0.419591549385327,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.36779685965392905,0.37194195857822987,0.37194195857822987,0.37194195857822987,0.3815305321509799,0.37194195857822987
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.4230907520385529,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.43655230588011557
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.419591549385327,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.43416884258708693
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.36779685965392905,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3978399927955949
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.125,0.4230907520385529,0.4128908697048011,0.4128908697048011,0.4230907520385529,0.4299404949167921,0.4230907520385529
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,1.0,0.419591549385327,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.5,0.36779685965392905,0.36124075544805384,0.36124075544805384,0.36779685965392905,0.37485743789460146,0.36779685965392905
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,1.0,0.4230907520385529,0.40979829718036276,0.40979829718036276,0.40979829718036276,0.40979829718036276,0.4230907520385529
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,1.0,0.419591549385327,0.41239281366589153,0.41239281366589153,0.41239281366589153,0.41239281366589153,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,0.5,0.36779685965392905,0.35666902056014305,0.35666902056014305,0.35666902056014305,0.3760405864028117,0.36779685965392905
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,0.125,0.4230907520385529,0.4124685372467251,0.4124685372467251,0.4230907520385529,0.43135431178848005,0.4230907520385529
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,1.0,0.419591549385327,0.412176195310512,0.412176195310512,0.412176195310512,0.412176195310512,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,0.5,0.36779685965392905,0.3494545195621832,0.3494545195621832,0.36779685965392905,0.3686819143628025,0.36779685965392905
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,0.75,0.4230907520385529,0.428661222323222,0.428661222323222,0.4230907520385529,0.43679882295178335,0.428661222323222
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,1.0,0.419591549385327,0.40425582752504075,0.40425582752504075,0.40425582752504075,0.40425582752504075,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,0.25,0.36779685965392905,0.36792587888297135,0.36792587888297135,0.36779685965392905,0.38069332112117266,0.36792587888297135
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,0.4230907520385529,0.4703522081145499,0.4703522081145499,0.4703522081145499,0.4703522081145499,0.4703522081145499
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,0.419591549385327,0.46567832673443743,0.46567832673443743,0.46567832673443743,0.46567832673443743,0.46567832673443743
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,0.36779685965392905,0.40236748277815687,0.40236748277815687,0.40236748277815687,0.40236748277815687,0.40236748277815687
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,0.4230907520385529,0.46789550880475067,0.46789550880475067,0.46789550880475067,0.46789550880475067,0.46789550880475067
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,0.419591549385327,0.4607110865937653,0.4607110865937653,0.4607110865937653,0.4607110865937653,0.4607110865937653
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,0.36779685965392905,0.40038140126019495,0.40038140126019495,0.40038140126019495,0.40038140126019495,0.40038140126019495
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.0,0.4230907520385529,0.4091536853090011,0.4091536853090011,0.4230907520385529,0.4230907520385529,0.4230907520385529
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.75,0.419591549385327,0.3681271597101996,0.3681271597101996,0.3681271597101996,0.38648856227169887,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.25,0.36779685965392905,0.3162204263510667,0.3162204263510667,0.36779685965392905,0.36742259307088904,0.36779685965392905
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,0.0,0.4230907520385529,0.42080247661460607,0.42080247661460607,0.4230907520385529,0.4230907520385529,0.4230907520385529
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,1.0,0.419591549385327,0.39437663084194735,0.39437663084194735,0.39437663084194735,0.39437663084194735,0.419591549385327
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,0.5,0.36779685965392905,0.3249157316280511,0.3249157316280511,0.36779685965392905,0.34787180218969715,0.36779685965392905
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.25,0.26576455473012284,0.31543833702009505,0.31543833702009505,0.26576455473012284,0.29185658045595597,0.31543833702009505
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.625,0.3138845145424077,0.3440371419669269,0.3440371419669269,0.3440371419669269,0.34681151401745863,0.3440371419669269
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.75,0.3038919176421138,0.27997367022042635,0.27997367022042635,0.27997367022042635,0.30313370387077787,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,0.75,0.26576455473012284,0.3092130588144672,0.3092130588144672,0.3092130588144672,0.30483948281185547,0.3092130588144672
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,0.75,0.3138845145424077,0.36326027136132255,0.36326027136132255,0.36326027136132255,0.361939180909812,0.36326027136132255
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,1.0,0.3038919176421138,0.2991731856884258,0.2991731856884258,0.2991731856884258,0.2991731856884258,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.5,0.26576455473012284,0.31423113110256506,0.31423113110256506,0.26576455473012284,0.3136925402062183,0.31423113110256506
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.75,0.3138845145424077,0.33060135365676097,0.33060135365676097,0.3138845145424077,0.33966333871164245,0.33060135365676097
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.875,0.3038919176421138,0.26399126314354626,0.26399126314354626,0.26399126314354626,0.29290981160300733,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,0.625,0.26576455473012284,0.3061570545040951,0.3061570545040951,0.26576455473012284,0.299442821962638,0.3061570545040951
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,0.375,0.3138845145424077,0.36757425806810096,0.36757425806810096,0.36757425806810096,0.3417935356435489,0.36757425806810096
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,1.0,0.3038919176421138,0.280729034163447,0.280729034163447,0.280729034163447,0.280729034163447,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.625,0.26576455473012284,0.3140831024836183,0.3140831024836183,0.26576455473012284,0.31110194769797156,0.3140831024836183
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.875,0.3138845145424077,0.3598680214452028,0.3598680214452028,0.3598680214452028,0.36310564099266207,0.3598680214452028
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.75,0.3038919176421138,0.2711573974769818,0.2711573974769818,0.2711573974769818,0.2991370042300069,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,0.75,0.26576455473012284,0.3122353305227727,0.3122353305227727,0.3122353305227727,0.32040039918054036,0.3122353305227727
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,1.0,0.3138845145424077,0.33644737289815024,0.33644737289815024,0.33644737289815024,0.33644737289815024,0.33644737289815024
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,0.875,0.3038919176421138,0.2773356202570119,0.2773356202570119,0.2773356202570119,0.29778422602249344,0.3038919176421138
mimic_sites_unit_x_system,CSRU-care,3,3483,13402,4.142857142857143,1.0,0.26576455473012284,0.30924705060461977,0.30924705060461977,0.30924705060461977,0.30924705060461977,0.30924705060461977
