dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
acs_ct0_state,1,3,560,560,1680,10,3.0,253,17.7,1.0,23.52034768313525,0.8419334576950659,0.010881730560094671,1,0.7328349414989364,0.14177763447625533,0.8565468549422337,1.0544810149644848,-0.11189179446882858,0.743716672059031,0.1415215948765913,0.8667362002567394,1.247122179465128,-0.3782882481405692
acs_ct0_state,1,3,560,560,1680,10,3.0,253,17.7,1.0,27.410875045620674,0.8905099126048872,0.007683600341931052,1,0.7114543476500649,0.15493323600702755,0.8226893453145057,0.7728417034378078,-0.01859567882169843,0.7191379479919959,0.15455830999370634,0.8301508344030808,0.9422299098408236,-0.3319471915217771
acs_ct0_state,1,3,560,560,1680,10,3.0,253,17.7,1.0,18.035036478016995,0.8335786467106662,0.011989539461453869,1,0.6703762225383646,0.16721743363987737,0.797897946084724,0.7049207525814328,0.06550587888767309,0.6823657619998185,0.16582218024653453,0.8017490372272144,0.8831417907658633,-0.28002403912757995
acs_ct0_state,1,3,560,560,1680,10,3.0,253,17.7,1.0,29.711833073350277,0.8972433776163642,0.02925014272345683,1,0.6732369698758167,0.16960484519739313,0.7794448010269578,0.6718282694506486,0.0664599422618665,0.7024871125992735,0.16251813584082753,0.8096116816431322,0.9127153985664201,-0.3193611757894149
acs_ct0_state,1,3,560,560,1680,10,3.0,253,17.7,1.0,13.733883420678072,0.7815549256612657,-0.00035272547967735157,0,0.7249689629685971,0.14729510507761953,0.8423459563543003,0.944129764287601,-0.10676498685534179,0.7246162374889198,0.15318424019566704,0.8427471116816431,1.0612256616008564,-0.42145697778810715
acs_ct0_state,1,4,560,560,2240,10,4.0,253,17.7,1.0,14.205116628276528,0.7167254615845257,0.020080103556952555,1,0.7328349414989364,0.14177763447625533,0.8565468549422337,1.0544810149644848,-0.11189179446882858,0.7529150450558889,0.14246871066693892,0.8671373555840822,1.1565931737477948,-0.47191881229693095
acs_ct0_state,1,4,560,560,2240,10,4.0,253,17.7,1.0,20.03438491901965,0.7988437214526335,0.007577537531474943,1,0.7114543476500649,0.15493323600702755,0.8226893453145057,0.7728417034378078,-0.01859567882169843,0.7190318851815398,0.15543735244382856,0.8289473684210527,0.9079700738546168,-0.3310911927922996
acs_ct0_state,1,4,560,560,2240,10,4.0,253,17.7,1.0,16.19385656394954,0.745458601673304,0.012594187196187545,1,0.6703762225383646,0.16721743363987737,0.797897946084724,0.7049207525814328,0.06550587888767309,0.6829704097345521,0.16606387447218163,0.8058408215661104,0.7748955402275273,-0.2963635402273184
acs_ct0_state,1,4,560,560,2240,10,4.0,253,17.7,1.0,29.005079270808455,0.8541783362919962,0.022714141635002294,1,0.6732369698758167,0.16960484519739313,0.7794448010269578,0.6718282694506486,0.0664599422618665,0.695951111510819,0.1647717333108824,0.8061617458279846,0.868961914576451,-0.33462468744910606
acs_ct0_state,1,4,560,560,2240,10,4.0,253,17.7,1.0,18.45991536116957,0.7817196842564162,-0.013760118373525643,0,0.7249689629685971,0.14729510507761953,0.8423459563543003,0.944129764287601,-0.10676498685534179,0.7112088445950715,0.15069501960618598,0.8440308087291399,0.9640717205280996,-0.3787993597428727
acs_ct0_state,1,1,560,560,560,10,1.0,253,17.7,1.0,1.6170972155683347,0.37424638119725107,0.017431939586814993,1,0.7328349414989364,0.14177763447625533,0.8565468549422337,1.0544810149644848,-0.11189179446882858,0.7502668810857513,0.1380464449987455,0.8658536585365855,1.1047923808719766,-0.12454499507960054
