feature,rho,p,loso_acc,majority
epv_target,-0.21819988584059447,5.614786374194882e-13,0.42228464419475653,0.5318352059925093
n_target,-0.17502136925472112,8.534684159181122e-09,0.4447565543071161,0.5318352059925093
n_min,-0.1521995409538836,5.815743909220754e-07,0.4868913857677903,0.5318352059925093
n_partner_total,-0.05527537113747931,0.07096846078434714,0.4868913857677903,0.5318352059925093
ratio_partner_to_target,0.11583136934854646,0.0001483928436477176,0.3352059925093633,0.5318352059925093
n_partners,0.008467306170463026,0.7822448836316308,0.49063670411985016,0.5318352059925093
schema_jaccard,nan,nan,0.5318352059925093,0.5318352059925093
q_median,-0.05169893707699236,0.09127961844630443,0.4850187265917603,0.5318352059925093
i2_median,-0.09600704346040762,0.0016830295982580117,0.5393258426966292,0.5318352059925093
