benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,target,w_epv
0.06435218180828,0.06290963415843248,0.06742260184472487,0.04861530848179646,-0.04097061943122701,matrix,0.5,11.0,-0.013507781323512214,-0.06775289524535505,-0.03496153183452323,0.1524013915242985,0.2167535733325785,0.21531102568273097,0.21982399336902336,0.20101670000609495,0.11143077209307148,3,2722,1,CCU-care,1.0
0.023970862250818126,0.035118161190484554,0.016225895125127288,0.010957588036021648,-0.10525532126760298,matrix,1.0,11.0,-0.1467959660559348,-0.1614111935315376,-0.12972036903911524,0.25019489618789037,0.2741657584387085,0.2853130573783749,0.26642079131301766,0.261152484223912,0.1449395749202874,3,2722,1,CCU-care,1.0
0.04357264657223525,0.04518606891081128,0.040467228840500635,0.026835015442410237,-0.10945977298758428,matrix,2.0,11.0,-0.08041296228349132,-0.11941489302059999,-0.07219816640596388,0.2666153453886803,0.31018799196091557,0.3118014142994916,0.30708257422918095,0.29345036083109055,0.15715557240109604,3,2722,1,CCU-care,1.0
0.03706121894290271,0.043979987023720635,0.03177243418768205,0.026786889720523066,-0.11855788131827627,matrix,5.0,11.0,-0.06479830188392957,-0.15700024566544113,-0.17453699575979453,0.2840266595433647,0.3210878784862674,0.32800664656708534,0.31579909373104675,0.31081354926388777,0.16546877822508843,3,2722,1,CCU-care,1.0
0.03160459181894798,0.03452561855551911,0.029483165454129934,0.02140129846408062,-0.13101569536174615,matrix,inf,11.0,-0.027067886239875494,0.02912122119377686,-0.005807895958137244,0.2930589089013557,0.3246635007203037,0.32758452745687483,0.32254207435548565,0.31446020736543634,0.16204321353960957,3,2722,1,CCU-care,1.0
0.027066388201477193,0.015554121951846078,0.021398041103981358,0.021398041103981358,-0.09130090849077493,matrix,0.5,11.0,0.01738304847067701,-0.07634077514348966,-0.11501464869884082,0.2226531272028665,0.2497195154043437,0.23820724915471259,0.24405116830684787,0.24405116830684787,0.13135221871209157,1,2722,1,CCU-care,1.0
0.057173072648286305,0.06362097143491036,0.04049697834525218,0.04049697834525218,-0.046346244828894795,matrix,1.0,11.0,-0.04011618555170579,-0.08216403583710447,-0.07253857134063663,0.2170596166024618,0.2742326892507481,0.28068058803737217,0.257556594947714,0.257556594947714,0.17071337177356702,1,2722,1,CCU-care,1.0
0.009097804542508081,0.005945942054426501,0.009607225658924301,0.009607225658924301,-0.12051000248795465,matrix,2.0,11.0,-0.11825003660772243,-0.19076823949965327,-0.15253442198824302,0.2969095654139181,0.3060073699564262,0.3028555074683446,0.3065167910728424,0.3065167910728424,0.17639956292596345,1,2722,1,CCU-care,1.0
0.01574541650948058,0.016727585166445125,0.010944287598467162,0.010944287598467162,-0.10092770729696421,matrix,5.0,11.0,-0.03096041871155658,-0.13515745378832647,-0.07418711389740282,0.282017287243334,0.2977627037528146,0.29874487240977915,0.2929615748418012,0.2929615748418012,0.18108957994636982,1,2722,1,CCU-care,1.0
0.015245977175377068,0.01680627886260755,0.009124507862083409,0.009124507862083409,-0.10765573885118751,matrix,inf,11.0,-0.026561413169478354,0.03634341204748287,-0.0048954859830176445,0.2930589089013557,0.3083048860767328,0.30986518776396327,0.3021834167634391,0.3021834167634391,0.1854031700501682,1,2722,1,CCU-care,1.0
0.09447032279050979,0.07903100744966221,0.08455395776892946,0.07944791243870927,-0.05036926723595797,matrix,0.5,11.0,0.00045294533009063165,-0.08638118806139908,-0.08629394916724645,0.18286289532814273,0.2773332181186525,0.26189390277780494,0.2674168530970722,0.262310807766852,0.13249362809218476,3,2722,1,CCU-care,1.0
0.009801682768335929,0.007765127300728314,0.011213577452080459,0.0017878352492015082,-0.08765800740712412,matrix,1.0,11.0,-0.1324046788868224,-0.12604204665739488,-0.116201503890966,0.2329913819832602,0.24279306475159612,0.2407565092839885,0.24420495943534065,0.2347792172324617,0.14533337457613607,3,2722,1,CCU-care,1.0
0.008786074954189038,0.012070433532242242,0.005163335491588039,0.013817529466061573,-0.11551328473808972,matrix,2.0,11.0,-0.13100468170256718,-0.16007570406964305,-0.15583810942386328,0.2876183581575264,0.29640443311171544,0.29968879168976864,0.29278169364911444,0.301435887623588,0.17210507341943668,3,2722,1,CCU-care,1.0
0.011230402605145795,0.006420558866229775,0.011493714035627378,0.008131623896248275,-0.12039470122712806,matrix,5.0,11.0,-0.027676481525749252,-0.14867709984571187,-0.06352471651358887,0.2834271956263129,0.2946575982314587,0.2898477544925427,0.2949209096619403,0.2915588195225612,0.16303249439918485,3,2722,1,CCU-care,1.0
0.01549609684338743,0.01113439421183171,0.018021682421593355,0.011645053049822107,-0.12542828562729585,matrix,inf,11.0,-0.030894253469097965,0.008235869793293216,-0.012136535053468789,0.2930589089013557,0.30855500574474315,0.30419330311318743,0.3110805913229491,0.3047039619511778,0.16763062327405986,3,2722,1,CCU-care,1.0
0.0400286712461001,0.04220101656680145,0.03564755471247255,0.03564755471247255,-0.05036620719645886,matrix,0.5,11.0,-0.025618569994172613,0.009266596982441255,-0.012306949891832841,0.1613126558048279,0.201341327050928,0.20351367237162934,0.19696021051730045,0.19696021051730045,0.11094644860836904,1,2722,1,CCU-care,1.0
-0.08944913824174533,-0.08338068593280276,-0.09694575525438315,-0.09694575525438315,-0.17082750352704673,matrix,1.0,11.0,-0.2317797891280215,-0.12022992573790725,-0.20452919502427916,0.3223575560890087,0.23290841784726335,0.23897687015620592,0.22541180083462553,0.22541180083462553,0.15153005256196195,1,2722,1,CCU-care,1.0
-0.02107090494416808,-0.017838534077353363,-0.02517317750232273,-0.02517317750232273,-0.12895797969872658,matrix,2.0,11.0,-0.13899053241937062,-0.13055936559147124,-0.09969639368753136,0.28042196332141045,0.25935105837724237,0.2625834292440571,0.2552487858190877,0.2552487858190877,0.15146398362268387,1,2722,1,CCU-care,1.0
-0.021422730069414586,-0.018707062603774527,-0.02300349274380742,-0.02300349274380742,-0.1447300212612525,matrix,5.0,11.0,-0.08340211742415149,-0.13549023002157423,-0.15114897248423753,0.29383485135091036,0.2724121212814958,0.27512778874713584,0.27083135860710295,0.27083135860710295,0.14910483008965786,1,2722,1,CCU-care,1.0
-0.014306401578243033,-0.012876468068310998,-0.015811436702954484,-0.015811436702954484,-0.1433392679046759,matrix,inf,11.0,-0.051310592633839525,-0.014772287098870407,-0.035306447842849364,0.2930589089013557,0.2787525073231127,0.2801824408330447,0.27724747219840123,0.27724747219840123,0.1497196409966798,1,2722,1,CCU-care,1.0
0.04409596232799798,0.03816307520099893,0.042935298492536744,0.026213188829936868,-0.0575166060183612,matrix,0.5,11.0,-0.05965452703187124,-0.04255272476637992,-0.08075852077162521,0.18826482349963303,0.232360785827631,0.22642789870063196,0.23120012199216977,0.2144780123295699,0.13074821748127183,2,2722,1,CCU-care,1.0
0.0883096522979524,0.0928396889176662,0.07612576809308053,0.04733169681139565,-0.05629868732958454,matrix,1.0,11.0,-0.013066955646532097,-0.04609315319243834,-0.09743904305283002,0.18937223153868288,0.2776818838366353,0.2822119204563491,0.2654979996317634,0.23670392835007853,0.13307354420909834,2,2722,1,CCU-care,1.0
0.012244342903509453,0.010337709699104358,0.012419714477214128,0.013736158119786235,-0.11353474289955481,matrix,2.0,11.0,-0.0697027503240546,-0.14629120828733727,-0.09451968367544233,0.2926240961225711,0.3048684390260806,0.3029618058216755,0.30504381059978525,0.30636025424235735,0.1790893532230163,2,2722,1,CCU-care,1.0
0.016344672003335947,0.014859442292612657,0.011914224992281786,0.011584612724614973,-0.1194299428792418,matrix,5.0,11.0,-0.04951194563351563,-0.13515966100344168,-0.1721423391875961,0.3055212000682623,0.3218658720715982,0.32038064236087493,0.31743542506054406,0.31710581279287725,0.18609125718902048,2,2722,1,CCU-care,1.0
0.022663715863791845,0.022990033383138264,0.02089702470549376,0.016323914625845648,-0.11482914839301328,matrix,inf,11.0,-0.024897305680058712,0.02983527409532416,-0.0010485682969647026,0.2930589089013557,0.31572262476514756,0.316048942284494,0.3139559336068495,0.30938282352720137,0.17822976050834244,2,2722,1,CCU-care,1.0
-0.003317395457976935,0.02001749480069137,-0.03450674614485244,-0.02813628123333134,-0.0940100608311833,matrix,0.5,11.0,-0.07282102351056371,-0.01262845232457907,-0.14130950554832417,0.23030698155003182,0.22698958609205488,0.2503244763507232,0.19580023540517938,0.20217070031670048,0.13629692071884852,3,2722,1,CCU-care,1.0
0.05079665083816862,0.07420768268266228,0.023403598350066668,0.030422969446403242,-0.06493397660157077,matrix,1.0,11.0,-0.07979318959974654,-0.12351943597466421,-0.10478208262116986,0.2186898091182082,0.2694864599563768,0.2928974918008705,0.24209340746827487,0.24911277856461145,0.15375583251663744,3,2722,1,CCU-care,1.0
0.049838783156701594,0.050824729702397875,0.03602729568094071,0.031196759284395192,-0.09431092035029884,matrix,2.0,11.0,-0.10901607712235245,-0.09899731370087927,-0.12268535314523135,0.25089754805044123,0.3007363312071428,0.3017222777528391,0.28692484373138194,0.2820943073348364,0.1565866277001424,3,2722,1,CCU-care,1.0
0.03662771246327756,0.04212702041809041,0.03379327508205421,0.029593684951449595,-0.11668522060613712,matrix,5.0,11.0,-0.049306135212740076,-0.20188702253280844,-0.1217693093941623,0.2887153186575718,0.32534303112084934,0.3308423390756622,0.322508593739626,0.31830900360902137,0.17203009805143465,3,2722,1,CCU-care,1.0
0.02935977517517524,0.030487274180126922,0.02798795183501729,0.021786823306611358,-0.1262615438438726,matrix,inf,11.0,-0.018309179819139043,0.025765420065009204,-0.008507597612246232,0.2930589089013557,0.32241868407653096,0.32354618308148264,0.321046860736373,0.3148457322079671,0.16679736505748313,3,2722,1,CCU-care,1.0
0.03597770614289389,0.03656683576949896,0.021256551222364778,0.03123629982672213,0.026573160011062552,matrix,0.5,5.962962962962963,0.0382692631187079,-0.04287679370314881,-0.157782538859729,0.2352367191873194,0.2712144253302133,0.27180355495681835,0.25649327040968417,0.2664730190140415,0.26180987919838195,2,1535,0,CCU-meta,0.5962962962962963
