dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
acs_span_traveltime,1,3,2805,296,5067,16,1.8064171122994652,1576,68.9375,1.0,33.76827538305194,0.9099404225929848,-0.010756518872446053,0,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.48129252769010245,0.23141246418754208,0.6020518984042399,0.9077800445367543,0.06440936779354238
acs_span_traveltime,1,3,2805,296,5067,16,1.8064171122994652,1576,68.9375,1.0,24.589945186795937,0.8778719056585516,-0.02350241352097343,0,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.49394642774335246,0.2301145306598037,0.6126096904051667,1.2932416932719417,0.18486937479045698
acs_span_traveltime,1,3,2805,296,5067,16,1.8064171122994652,1576,68.9375,1.0,27.523973017921094,0.890547978193218,-0.026331729090667777,0,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.47170055946600276,0.22990065232493906,0.6094413391641809,1.2871198537973094,0.13943398859496703
acs_span_traveltime,1,4,2805,251,2274,16,0.8106951871657754,1576,68.9375,1.0,30.52147301856021,0.8675340653973023,-0.01215384795301,0,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.4798951986095385,0.23230097229923138,0.5978177763618987,0.6682339841329228,-0.10422710072938206
acs_span_traveltime,1,4,2805,251,2274,16,0.8106951871657754,1576,68.9375,1.0,15.708791509807481,0.7404024464912078,-0.019356811237794924,0,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.49809203002653096,0.2288971471823662,0.6060210258043963,1.0828907370156642,-0.1087613313676421
acs_span_traveltime,1,4,2805,251,2274,16,0.8106951871657754,1576,68.9375,1.0,18.561706704524212,0.7358494332349026,0.009509145114464379,1,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.5075414336711349,0.22902133599272453,0.6147122708447972,0.9916595180215005,-0.11567758511653282
acs_span_traveltime,1,1,2805,487,487,16,0.17361853832442067,1576,68.9375,1.0,2.134850410419038,0.5245319346566076,-0.0018461885664502464,0,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.49020285799609825,0.23154011778571548,0.5961438211358568,0.6899376698704888,0.03329484419493429
acs_span_traveltime,1,1,2805,487,487,16,0.17361853832442067,1576,68.9375,1.0,0.9983491280119545,0.08391543548364944,0.002146468850427352,1,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.5195953101147532,0.22759187617616272,0.6106345390830896,1.1592325417416378,0.015277626427060207
acs_span_traveltime,1,1,2805,487,487,16,0.17361853832442067,1576,68.9375,1.0,4.118323619646268,0.7552844180191001,-0.005173690024563915,0,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.4928585985321066,0.22864889869719482,0.6061803122013381,0.9804118877845607,0.029110362131835835
acs_span_traveltime,1,3,2805,1961,51089,16,18.21354723707665,1576,68.9375,1.0,41.98016785239544,0.9239895528608046,-0.06737456990186197,0,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.42467447666068653,0.23992735449534053,0.546724492455617,0.4600460414446115,-0.10801717763261982
acs_span_traveltime,1,3,2805,1961,51089,16,18.21354723707665,1576,68.9375,1.0,28.60074480737009,0.8815006976709251,-0.09502353892513138,0,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.4224253023391945,0.23890425489452902,0.5479538938283762,0.5097050895785128,-0.08680629900280872
acs_span_traveltime,1,3,2805,1961,51089,16,18.21354723707665,1576,68.9375,1.0,41.57400242880904,0.9262871751937026,-0.07068390498158278,0,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.42734838357508775,0.2374016429123626,0.5580005213009355,0.587353879387105,-0.08301106996398154
acs_span_traveltime,1,4,2805,527,11548,16,4.116934046345811,1576,68.9375,1.0,16.14236264699916,0.749323846862985,0.00016139965412209634,1,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.4922104462166706,0.23264316014805037,0.5943453329085696,0.817949947032482,0.1869760513634963
acs_span_traveltime,1,4,2805,527,11548,16,4.116934046345811,1576,68.9375,1.0,11.630456864958056,0.6557578454383642,-0.007159882651349703,0,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.5102889586129762,0.22889576879803017,0.6132526282255495,1.208599073457666,0.17173467730185712
acs_span_traveltime,1,4,2805,527,11548,16,4.116934046345811,1576,68.9375,1.0,11.228628018408433,0.6418582911992166,0.00546409273512366,1,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.5034963812917942,0.22983100584726246,0.6132671088070897,1.1713230775215242,0.17900872291418848
acs_span_traveltime,1,1,2805,477,477,16,0.17005347593582887,1576,68.9375,1.0,7.444237044192322,0.8655331369518668,0.0003121379797252355,1,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.49236118454227373,0.2320583218493532,0.5896391439080193,0.6868815870262195,0.08491623841155464
acs_span_traveltime,1,1,2805,477,477,16,0.17005347593582887,1576,68.9375,1.0,5.97714533241218,0.8309957327123927,-0.0019043428372373938,0,0.5174488412643259,0.22762866335844184,0.6076370587042775,1.1333980658283642,-0.008859561552487249,0.5155444984270885,0.22860794932786865,0.6006979640302355,1.0666392740754893,0.0757623942484417
acs_span_traveltime,1,1,2805,477,477,16,0.17005347593582887,1576,68.9375,1.0,9.736401407242559,0.886933019290027,0.007157588213827337,1,0.49803228855667053,0.2288245603934565,0.6069709519534305,0.9897179495368514,-0.0020709595200507414,0.5051898767704979,0.22952347714969287,0.6000463378609285,0.9104474770394697,0.08891500957867562
acs_span_traveltime,1,2,2805,222,2649,16,0.9443850267379679,1576,68.9375,1.0,8.450584381792712,0.7575480516750194,-0.021459406144080095,0,0.4920490465625485,0.2314379623777759,0.5947507891916939,0.7020224405285032,0.00328640646798744,0.4705896404184684,0.23948841979676513,0.5732963595818009,0.7092155062379486,-0.3167778328116937
