benefit,benefit_w5,dataset,eps,epv_target,fedavg_10r,fedavg_1r,fedavg_2r,fedavg_30r,fedavg_5r,local,merge,merge_w5,n_partners,n_target,seed,target
-0.036313852370752575,-0.02755216603196875,mimic-11site,10.0,10.709677419354838,-0.07468259900213131,-0.10910047705448112,-0.08077911718858552,-0.1049808126609823,-0.1368766736599079,0.3097557198206834,0.2734418674499308,0.28220355378871465,3,2489,0,SICU-care
-0.029256859559476323,-0.0214747078026577,mimic-11site,inf,10.709677419354838,-0.06119372981007076,-0.09202790339818645,-0.08667425171681181,-0.0370933933181411,-0.0727805694022095,0.3024672605931251,0.2732104010336488,0.2809925527904674,3,2489,0,SICU-care
-0.014085179367906875,-0.022655168336758236,mimic-11site,0.1,10.709677419354838,0.024548649195855643,0.033600225613048346,0.013987058196115315,-0.027131462867865525,0.013730526723150532,0.1800006729633073,0.16591549359540042,0.15734550462654906,1,2489,0,SICU-care
0.007978117530033413,0.008576475585133858,mimic-11site,0.5,10.709677419354838,0.002344134415202148,-0.007707381556068538,-0.019851688434488368,-0.042512262780333376,-0.03556770588768632,0.20002088020394265,0.20799899773397607,0.2085973557890765,1,2489,0,SICU-care
-0.015635788655698507,-0.01990230268980958,mimic-11site,1.0,10.709677419354838,-0.010019576768161842,-0.024047442222082438,-0.006875313521813531,-0.020385673173233865,-0.013578590607314839,0.20534698373529053,0.18971119507959203,0.18544468104548095,1,2489,0,SICU-care
-0.003696657488452021,-0.007264868215224429,mimic-11site,2.0,10.709677419354838,-0.09357791334219676,-0.09260233554957961,-0.11645610622898567,-0.07919249919614371,-0.06892700999045892,0.248367756343049,0.24467109885459698,0.24110288812782457,1,2489,0,SICU-care
-0.004371825999331058,-0.009401018631958358,mimic-11site,5.0,10.709677419354838,-0.09844963176654278,-0.03357030130224506,-0.12383104307686277,-0.0782883901924433,-0.084718056057625,0.27615832980364574,0.2717865038043147,0.2667573111716874,1,2489,0,SICU-care
-0.029505488034385352,-0.03647134634550819,mimic-11site,10.0,10.709677419354838,-0.13949787743602143,-0.09984165706494494,-0.11107629422127335,-0.12940795840920294,-0.13695675076172342,0.30866254754611455,0.2791570595117292,0.27219120120060636,1,2489,0,SICU-care
-0.01831165171325927,-0.02279712408960355,mimic-11site,inf,10.709677419354838,-0.035359237129094834,-0.07545781212949593,-0.06580184736964897,-0.009321194868727845,-0.05059550808786134,0.3024672605931251,0.28415560887986585,0.27967013650352157,1,2489,0,SICU-care
-0.013155745720284329,-0.014121986893586208,mimic-11site,0.1,10.709677419354838,0.0033496630312554176,0.005159845851777756,-0.006329408717538343,0.012152299124222443,0.01403760666795556,0.1584918731208229,0.14533612740053858,0.1443698862272367,1,2489,0,SICU-care
-0.02914123905391247,-0.04407043696348373,mimic-11site,0.5,10.709677419354838,-0.008304913704261174,0.0007671208951973707,0.013283129367366503,0.0034329366018566176,-0.019459313829434943,0.18903495325916853,0.15989371420525605,0.1449645162956848,1,2489,0,SICU-care
-0.007458558590746817,-0.013380658908923176,mimic-11site,1.0,10.709677419354838,-0.045332647174121915,-0.03523185488339001,-0.0235106054327551,-0.05435023539764586,0.009522995475963164,0.20215168361238775,0.19469312502164093,0.18877102470346457,1,2489,0,SICU-care
-0.0050270940130784925,-0.01261342695773826,mimic-11site,2.0,10.709677419354838,-0.10445127572143026,-0.09670374612465163,-0.11539272883381652,-0.12885008914566634,-0.077063803143825,0.2734718339792149,0.2684447399661364,0.2608584070214766,1,2489,0,SICU-care
-0.0024049181147955956,-0.007340846721760552,mimic-11site,5.0,10.709677419354838,-0.08040599726945818,-0.07320840812097718,-0.12385042837580373,-0.11691789671210295,-0.0848012514482977,0.28283941214842445,0.28043449403362886,0.2754985654266639,1,2489,0,SICU-care
-0.018800331427118178,-0.029620039597280268,mimic-11site,10.0,10.709677419354838,-0.11440698183412013,-0.10039179427859357,-0.09217528429133798,-0.12313542515398529,-0.08305803148215618,0.30168921811906574,0.28288888669194756,0.27206917852178547,1,2489,0,SICU-care
-0.01831165171325927,-0.02279712408960355,mimic-11site,inf,10.709677419354838,-0.035359237129094834,-0.07545781212949593,-0.06580184736964897,-0.009321194868727845,-0.05059550808786134,0.3024672605931251,0.28415560887986585,0.27967013650352157,1,2489,0,SICU-care
0.07707813436045038,0.038556700824415424,mimic-11site,0.1,10.709677419354838,0.041609578222797955,0.037714644602291986,0.05831562342218982,0.03375211578203374,0.07126007144982677,0.12597391311696482,0.2030520474774152,0.16453061394138024,3,2489,0,SICU-care
0.041085789249191734,0.026394433186310268,mimic-11site,0.5,10.709677419354838,0.006098161665165441,0.08657658992201375,0.014115388026932768,0.002032159716352455,0.008653211881850531,0.166678404857905,0.20776419410709673,0.19307283804421527,3,2489,0,SICU-care
0.016053171761769902,0.010714613406500872,mimic-11site,1.0,10.709677419354838,-0.04157655957324968,-0.041709281601485015,-0.0024510742927436324,0.014474472955612716,-0.008020353169784195,0.20596462233021356,0.22201779409198347,0.21667923573671444,3,2489,0,SICU-care
-0.04028771527184305,-0.014947636154208188,mimic-11site,2.0,10.709677419354838,-0.10431205293720835,-0.0843431629889867,-0.06411642144818416,-0.10651585680111858,-0.06686697137519251,0.2726087201712882,0.23232100489944513,0.25766108401708,3,2489,0,SICU-care
-0.06527968266952885,-0.03639777010075668,mimic-11site,5.0,10.709677419354838,-0.07270779375878467,-0.08880973680884927,-0.0799927632730503,-0.09950050786259029,-0.08243424776205305,0.29264943814245736,0.2273697554729285,0.2562516680417007,3,2489,0,SICU-care
-0.057286563602677504,-0.028131783127247678,mimic-11site,10.0,10.709677419354838,-0.11106969906054959,-0.08274318270776121,-0.07364947405563721,-0.10235914108911498,-0.11841027094852224,0.2948206293690217,0.2375340657663442,0.266688846241774,3,2489,0,SICU-care
-0.06443134605348194,-0.03668245418511479,mimic-11site,inf,10.709677419354838,-0.0768519451968541,-0.09362703214337115,-0.09010764270893895,-0.0634300196909787,-0.08195548274011369,0.3024672605931251,0.23803591453964318,0.26578480640801033,3,2489,0,SICU-care
0.03571563390722221,0.01932229812700298,mimic-11site,0.1,10.709677419354838,0.0038993938396262307,0.04221171952965597,0.01699475061242889,0.018663412524522194,0.07441839673894704,0.1247667034002492,0.1604823373074714,0.14408900152725218,2,2489,0,SICU-care
0.017664708397837847,0.02434510859336586,mimic-11site,0.5,10.709677419354838,0.01256734465354456,-0.015607535071902212,-0.017244517809462095,-0.04002776162983632,0.008548869163270467,0.18666754879762476,0.2043322571954626,0.21101265739099062,2,2489,0,SICU-care
0.02328370345713507,0.03414036383507929,mimic-11site,1.0,10.709677419354838,0.003914632948455898,-0.04425528191904482,-0.04024281596546178,-0.03729887907460408,-0.010448183433490993,0.20641390242621216,0.22969760588334723,0.24055426626129145,2,2489,0,SICU-care
-0.010323966127297135,0.0015550384227623337,mimic-11site,2.0,10.709677419354838,-0.08612011000666228,-0.07451127414557668,-0.08229619118242126,-0.058179030142935795,0.013471875872431538,0.25228194860131115,0.241957982474014,0.2538369870240735,2,2489,0,SICU-care
-0.04205942343186672,-0.01383617004377613,mimic-11site,5.0,10.709677419354838,-0.061336817567641394,-0.02702969435720448,-0.096762806759701,-0.12017969328253408,-0.12019231666233082,0.2912776862971562,0.2492182628652895,0.2774415162533801,2,2489,0,SICU-care
-0.053764459468256726,-0.024989913583171375,mimic-11site,10.0,10.709677419354838,-0.10890053831080315,-0.08347183129114996,-0.0854520771392295,-0.11511290511212305,-0.12593890233199792,0.3027150203240493,0.24895056085579256,0.2777251067408779,2,2489,0,SICU-care
-0.055646972829156094,-0.022984342206620156,mimic-11site,inf,10.709677419354838,-0.0763817121720381,-0.0965809981010883,-0.09228099042153692,-0.054179910959749555,-0.0834993842329895,0.3024672605931251,0.24682028776396903,0.27948291838650496,2,2489,0,SICU-care
-0.07328673273971242,-0.07784683934178835,mimic-11site,0.1,10.709677419354838,-0.05407273850331079,-0.04840537298905409,-0.07149223350566702,-0.08505717419749922,-0.0788184184552341,0.22321070311788627,0.14992397037817384,0.14536386377609792,3,2489,0,SICU-care
0.07878728012575109,0.0687134143700682,mimic-11site,0.5,10.709677419354838,-0.021656979013217698,-0.0024437010517101843,0.08188897750773608,0.002823139329433788,-0.01494033828216182,0.16674966540783612,0.2455369455335872,0.23546307977790432,3,2489,0,SICU-care
0.04203603366517211,0.06526211842894053,mimic-11site,1.0,10.709677419354838,-0.09293791779058197,-0.0554598686252161,-0.07633484912984806,-0.05596545450795126,-0.03635248387638529,0.24370514190931475,0.28574117557448686,0.3089672603382553,3,2489,0,SICU-care
-0.012778822033590265,0.004684701402839386,mimic-11site,2.0,10.709677419354838,-0.14926978379892553,-0.07659486486089045,-0.07819121657715311,-0.14631533386181003,-0.07729447254370508,0.30900016206314995,0.2962213400295597,0.31368486346598934,3,2489,0,SICU-care
-0.024831538861040614,0.005143919934276597,mimic-11site,5.0,10.709677419354838,-0.1386923448404079,-0.09194168963597643,-0.12198245893427595,-0.17955124678729442,-0.12633620493993825,0.31880106117758406,0.29396952231654344,0.32394498111186065,3,2489,0,SICU-care
0.003998440646615531,0.01916907686896946,mimic-11site,10.0,10.709677419354838,-0.09219051654579147,-0.07399817307292236,-0.038303586112894306,-0.031363870179319187,-0.12876498819005977,0.27798542437086887,0.2819838650174844,0.29715450123983833,3,2489,0,SICU-care
-0.019266565458666285,0.0029719270545306986,mimic-11site,inf,10.709677419354838,-0.07110512833497529,-0.09144667943571153,-0.08638979945609443,-0.049729493862340046,-0.07858582055931002,0.3024672605931251,0.28320069513445884,0.3054391876476558,3,2489,0,SICU-care
-0.03155774292450961,-0.02424146604395111,mimic-11site,0.1,10.709677419354838,-0.0372893806849697,-0.03497001873812153,-0.030742592269526026,0.02522726896350938,0.04601920713678409,0.1800287291131708,0.1484709861886612,0.1557872630692197,3,2489,1,SICU-care
0.030457101085117788,0.023002126829616998,mimic-11site,0.5,10.709677419354838,0.020052305390997616,0.029135596318175944,0.0681896541743841,0.020517646958374935,0.09027842884553389,0.13817018267047615,0.16862728375559394,0.16117230950009315,3,2489,1,SICU-care
0.07843641891144976,0.0677473361795678,mimic-11site,1.0,10.709677419354838,-0.011396626700972967,-0.011181885641312839,-0.03304613254184527,-0.0219346538465926,-0.04824568242462224,0.2058749413995256,0.28431136031097537,0.2736222775790934,3,2489,1,SICU-care
-0.029079890016915327,-0.021874776254889094,mimic-11site,2.0,10.709677419354838,-0.10031957192209107,-0.02394872122741154,-0.0034088264418811742,-0.09605492423182713,-0.06327754354499954,0.25764198429505997,0.22856209427814464,0.23576720804017087,3,2489,1,SICU-care
-0.0252835145793453,-0.020902756818169832,mimic-11site,5.0,10.709677419354838,-0.09893414686964375,-0.10350351169466021,-0.13325895322221099,-0.15768487461719388,-0.13955588073877112,0.30881929130613345,0.28353577672678815,0.2879165344879636,3,2489,1,SICU-care
-0.026692343279071273,-0.018096503769981398,mimic-11site,10.0,10.709677419354838,-0.11942864907177539,-0.06865051656972665,-0.08718227755095273,-0.06594168855072413,-0.08329965437204076,0.31503680022335867,0.2883444569442874,0.2969402964533773,3,2489,1,SICU-care
-0.027187790810625334,-0.02430567192927363,mimic-11site,inf,10.709677419354838,-0.03348000136194801,-0.06005394077122106,-0.05109752558905495,-0.020779019212116723,-0.03849676989086703,0.3070988872412277,0.27991109643060236,0.28279321531195406,3,2489,1,SICU-care
0.014393857350008268,-0.0038822430740463876,mimic-11site,0.1,10.709677419354838,0.05036504010394703,0.13132550977405494,0.08621205565054514,0.028282114986651882,0.031458792682641,0.12227722701639561,0.13667108436640388,0.11839498394234922,3,2489,1,SICU-care
0.05257578680519842,0.054232447710445275,mimic-11site,0.5,10.709677419354838,-0.045823815727380784,-0.04060367866554282,-0.03274893472788068,0.002755138425549586,-0.02161672391366104,0.20163335008108846,0.2542091368862869,0.25586579779153373,3,2489,1,SICU-care
-0.03771859873894007,-0.025856302580842094,mimic-11site,1.0,10.709677419354838,-0.11936639162139229,-0.11639355800233406,-0.10500227393901815,-0.0854189144846833,-0.14038934113213303,0.29018740779231306,0.252468809053373,0.26433110521147096,3,2489,1,SICU-care
0.03081275543259271,0.020470294320557636,mimic-11site,2.0,10.709677419354838,-0.09095059696694596,-0.09685166973624057,-0.061489407060313,-0.058069024278966846,-0.06768681706685153,0.25777224101718377,0.2885849964497765,0.2782425353377414,3,2489,1,SICU-care
0.003977226986917548,0.0032631292077386354,mimic-11site,5.0,10.709677419354838,-0.12286987459890197,-0.06767929011986412,-0.0680569812379676,-0.100215804568069,-0.0679465223129451,0.29710374855287414,0.3010809755397917,0.30036687776061277,3,2489,1,SICU-care
0.0003620565467723491,0.0044760597345940845,mimic-11site,10.0,10.709677419354838,-0.04885000075044721,-0.06922826717479194,-0.035333690182045685,-0.0978631930537569,-0.046227876070400686,0.30093123351754547,0.3012932900643178,0.30540729325213956,3,2489,1,SICU-care
-0.006676545735879835,0.0002702358688663753,mimic-11site,inf,10.709677419354838,-0.04962474125332256,-0.07449078099296436,-0.06725570714521367,-0.02784786685899604,-0.05785841047650331,0.3070988872412277,0.30042234150534786,0.30736912311009407,3,2489,1,SICU-care
0.07454499259409021,0.034888694427452474,mimic-11site,0.1,10.709677419354838,0.0439053769756224,0.060170745729281314,0.044918548771885905,0.03131085912385055,0.0492249997617555,0.12182197605830157,0.19636696865239178,0.15671067048575404,3,2489,1,SICU-care
