feature,rho,p,loso_acc,majority
epv_target,-0.36599555851133914,4.158213265370337e-59,0.6202185792349727,0.6540983606557377
n_target,-0.36497343769413837,9.170823916139653e-59,0.6256830601092896,0.6540983606557377
n_min,-0.1361831398056508,4.945434822295816e-09,0.6540983606557377,0.6540983606557377
n_partner_total,-0.00842285593963909,0.7187893069648705,0.6644808743169399,0.6540983606557377
ratio_partner_to_target,0.2763082121609051,2.0048862822976905e-33,0.6207650273224044,0.6540983606557377
n_partners,0.009952495487096754,0.6704922998421473,0.6540983606557377,0.6540983606557377
schema_jaccard,nan,nan,0.6540983606557377,0.6540983606557377
q_median,-0.06901581126995317,0.0031378761333764283,0.6497267759562841,0.6540983606557377
i2_median,-0.0884654543898779,0.00015109382804525586,0.6584699453551912,0.6540983606557377
