dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_full_income,1,3,15587,59997,484.7,0.0,0.0,nan,10,-1,0.695831316313759,0.6847826476735709,0.695831316313759,0.695831316313759,0.695831316313759,0.6944593782161296,0.6921350811788132,0.6889373567996903,0.695831316313759,0.695831316313759,nan,nan,0.695831316313759,0.0,0.695831316313759
acs_full_income,1,3,15587,59997,484.7,0.0,0.0,nan,10,-1,0.6894427889908658,0.6807562852767443,0.6894427889908658,0.6894427889908658,0.6894427889908658,0.6886050058887316,0.6867326437915929,0.6842742900438823,0.6894427889908658,0.6894427889908658,nan,nan,0.6894427889908658,0.0,0.6894427889908658
acs_full_income,1,3,15587,59997,484.7,0.0,0.0,nan,10,-1,0.7045774616212324,0.6947142559903725,0.7045774616212324,0.7045774616212324,0.7045774616212324,0.7033904546196404,0.7015706929290793,0.6984025577606916,0.7045774616212324,0.7045774616212324,nan,nan,0.7045774616212324,0.0,0.7045774616212324
acs_full_income,1,3,15587,59997,484.7,0.125,0.0,nan,10,-1,0.6964739935819955,0.683861152956703,0.6964739935819955,0.6964739935819955,0.6957829240025932,0.6946027612107158,0.6920251344154194,0.6882883560830093,0.6964739935819955,0.6964739935819955,nan,nan,0.6964739935819955,0.0,0.6964739935819955
acs_full_income,1,3,15587,59997,484.7,0.0,0.0,nan,10,-1,0.6904235465920131,0.6779174802368713,0.6904235465920131,0.6904235465920131,0.6904235465920131,0.6887276808023566,0.6858073299968656,0.6823248553774706,0.6904235465920131,0.6904235465920131,nan,nan,0.6904235465920131,0.0,0.6904235465920131
acs_full_income,1,4,15587,134141,484.7,0.0,0.375,nan,10,-1,0.695831316313759,0.6958513822179999,0.695831316313759,0.695831316313759,0.695831316313759,0.6967261660649294,0.6969467850354929,0.6964662203674351,0.6958513822179999,0.6969885171780223,nan,nan,0.695831316313759,0.0,0.695831316313759
acs_full_income,1,4,15587,134141,484.7,0.25,0.625,nan,10,-1,0.6894427889908658,0.6895205924297432,0.6894427889908658,0.6894427889908658,0.6901122118798121,0.6901122118798121,0.6902738346114395,0.6902616021712284,0.6895205924297432,0.690345149596611,nan,nan,0.6894427889908658,0.0,0.6894427889908658
acs_full_income,1,4,15587,134141,484.7,0.25,0.25,nan,10,-1,0.7045774616212324,0.7028944784015891,0.7045774616212324,0.7045774616212324,0.7046986628936052,0.7046986628936052,0.7043473691729156,0.703701787604917,0.7045774616212324,0.7046986628936052,nan,nan,0.7045774616212324,0.0,0.7045774616212324
acs_full_income,1,4,15587,134141,484.7,0.375,0.0,nan,10,-1,0.6964739935819955,0.6931443416794412,0.6964739935819955,0.6931443416794412,0.6961642700181935,0.6964071146797955,0.695778373796445,0.6946391546996916,0.6964739935819955,0.6964739935819955,nan,nan,0.6964739935819955,0.0,0.6964739935819955
acs_full_income,1,4,15587,134141,484.7,0.0,0.0,nan,10,-1,0.6904235465920131,0.6872810881891852,0.6904235465920131,0.6904235465920131,0.6904235465920131,0.6902303858926679,0.6896490162335168,0.6886627614779326,0.6904235465920131,0.6904235465920131,nan,nan,0.6904235465920131,0.0,0.6904235465920131
acs_full_income,1,1,15587,4713,484.7,0.0,1.0,nan,10,-1,0.695831316313759,0.6966474873125744,0.695831316313759,0.695831316313759,0.695831316313759,0.6962172461791128,0.6964590835883521,0.6965937709949274,0.6966474873125744,0.6966474873125744,nan,nan,0.695831316313759,0.0,0.695831316313759
acs_full_income,1,1,15587,4713,484.7,0.375,1.0,nan,10,-1,0.6894427889908658,0.690074000822768,0.6894427889908658,0.690074000822768,0.6898313598706516,0.6897083543183753,0.6898267189136322,0.6899606231379575,0.690074000822768,0.690074000822768,nan,nan,0.6894427889908658,0.0,0.6894427889908658
acs_full_income,1,1,15587,4713,484.7,0.5,0.375,nan,10,-1,0.7045774616212324,0.7045529955382106,0.7045774616212324,0.7045529955382106,0.7047098682885742,0.7046696350362622,0.7047098682885742,0.704658514784423,0.7045774616212324,0.7047131375546807,nan,nan,0.7045774616212324,0.0,0.7045774616212324
acs_full_income,1,1,15587,4713,484.7,1.0,0.0,nan,10,-1,0.6964739935819955,0.6958620535318636,0.6964739935819955,0.6958620535318636,0.6958620535318636,0.6963983517550341,0.6963306221174288,0.6962252945000571,0.6964739935819955,0.6964739935819955,nan,nan,0.6964739935819955,0.0,0.6964739935819955
acs_full_income,1,1,15587,4713,484.7,0.125,0.125,nan,10,-1,0.6904235465920131,0.6898234586893668,0.6904235465920131,0.6904235465920131,0.6904281585318806,0.6903892946242326,0.6901995312908897,0.690064483578757,0.6904235465920131,0.6904281585318806,nan,nan,0.6904235465920131,0.0,0.6904235465920131
acs_full_income,1,3,15587,190110,484.7,0.0,0.125,nan,10,-1,0.695831316313759,0.6910653507602502,0.695831316313759,0.695831316313759,0.695831316313759,0.6959250712902219,0.6951457255807744,0.6935371855553492,0.695831316313759,0.695938299107755,nan,nan,0.695831316313759,0.0,0.695831316313759
