feature,rho,p,loso_acc,majority
epv_target,-0.0792230019929973,0.006360950920975215,0.4210970464135021,0.5738396624472574
n_target,nan,nan,0.5738396624472574,0.5738396624472574
n_min,nan,nan,0.5738396624472574,0.5738396624472574
n_partner_total,-0.12236672323066462,2.4025179324363214e-05,0.5578059071729958,0.5738396624472574
ratio_partner_to_target,-0.12236672323066462,2.4025179324363214e-05,0.5578059071729958,0.5738396624472574
n_partners,-0.12236672323066462,2.4025179324363214e-05,0.5578059071729958,0.5738396624472574
schema_jaccard,nan,nan,0.5738396624472574,0.5738396624472574
q_median,-0.1389796614352174,1.567069266767114e-06,0.5358649789029536,0.5738396624472574
i2_median,-0.1191397156429945,3.929794513380891e-05,0.5755274261603376,0.5738396624472574
