dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped,loc_AUPRC,loc_Brier,loc_AUROC,loc_cal_slope,loc_cal_intercept,mrg_AUPRC,mrg_Brier,mrg_AUROC,mrg_cal_slope,mrg_cal_intercept
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,19.312960092583126,0.8409030874471177,-0.006126545579201337,0,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6781940664651886,0.1883809079082096,0.7740158636897768,0.7370706939237486,-0.02850325596434486
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,11.434127818595327,0.7356243296390971,-0.009177895873547892,0,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7009868814175607,0.17077506034813736,0.8189629847238543,0.7855717242520172,0.011266605613918625
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,27.760005087340403,0.8907339615417047,0.0014921803501569686,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.6857948750840963,0.18038448286322156,0.8005287896592244,0.7870897196091767,-0.24747248861890792
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,22.970972136572804,0.8693988387093905,-0.02574711308090205,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.7805887204729078,0.1575032631752354,0.8382784958871916,0.9629890390904463,-0.13646548623749358
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,25.073712519189503,0.8629108390262341,-0.01417617081336442,0,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6214270339147813,0.19859635919041985,0.7564629847238542,0.638709161003559,-0.21623737282189556
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,45.41571970013209,0.9110461711899139,-0.002500577898218226,0,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6818200341461718,0.19020539752376617,0.7735017626321974,0.7028657906400982,-0.06487716910239007
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,26.62761184938436,0.8443136879920176,5.793946138543671e-05,1,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.710222716752494,0.16954547960882269,0.8179347826086957,0.7813045325562936,-0.02429553753060721
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,42.394468169322,0.9001498430701702,0.002190771870605679,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.686493466604545,0.18048313959723578,0.8008960047003526,0.7624715313662983,-0.30777555053419936
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,39.41168922894563,0.894647798447252,-0.01726260933291679,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.7890732242208931,0.15713793924294178,0.8397473560517039,0.9510638144137668,-0.15651449756955907
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,24.17512855345704,0.8319721976509762,-0.009421687757925623,0,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6261815169702201,0.19766354217451382,0.7623384253819037,0.6382039743592831,-0.2486869725864668
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,1.6278562791086473,0.385407956509483,0.005851107121141452,1,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6901717191655314,0.18544885451058415,0.7825352526439482,0.697522214920761,0.015090214393250624
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,1.8600352944809753,0.3396552697349073,0.0073588183679650365,1,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7175235956590736,0.16445856164312148,0.8297591069330199,0.8504346359599376,0.08399471033026867
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,3.172906963915559,0.6216045335527804,0.007354223920516323,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.6916569186544557,0.17757321426856504,0.8038337250293772,0.7436404537177409,-0.21124652776221836
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,1.5764307966149935,0.3647367877637451,-0.006605607755822418,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.7997302257979875,0.15214946370801888,0.8469447708578143,1.0552319400098622,-0.033255761720895165
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,1.972599491092099,0.33275662761338415,0.0029291362704189083,1,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6385323409985646,0.19232526676082587,0.7693889541715628,0.6917644708547329,-0.11657747960057933
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,25.47917781594169,0.8399674831779882,0.007838400307093263,1,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6921590123514832,0.18660293871402167,0.7809929494712103,0.7296499791741254,0.20229549991081794
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,21.618436984099425,0.8146454983356821,0.014536232712780817,1,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7247010100038894,0.16514862122273102,0.8288043478260869,0.8969292980472852,0.20005091935913158
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,15.455704523391189,0.7288091000139681,0.015909868268014882,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.7002125630019542,0.17470772346097033,0.8074324324324325,0.8219710389089047,-0.034999075599656045
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,37.61972871083451,0.888034005904462,-0.013201811298232502,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.7931340222555774,0.15380871059664264,0.842611633372503,1.0398930553640549,0.10511198506286235
acs_ct1_puma,10200,4,560,560,2240,10,4.0,308,21.6,1.0,22.643979262744,0.8041761144528936,0.0045360003453406295,1,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6401392050734863,0.1914097143925036,0.7681404230317274,0.704588291121586,0.0008471100538829521
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,17.474089176581337,0.8186978506833509,0.007362974706574321,1,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6916835867509643,0.1891656146537981,0.7791568742655699,0.65356957977513,-0.18040357746005056
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,12.646888536446628,0.7627858118958637,0.018281816311386923,1,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7284465936024955,0.16340723309755384,0.8319623971797885,0.8091324156735209,-0.14991508591906852
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,16.514984494761404,0.8142059697485595,0.011784727397661787,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.6960874221316011,0.18096424437763936,0.8045681551116334,0.7278269561742302,-0.41299579272741893
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,10.014225948378677,0.6710553535559358,-0.011397861680997878,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.794937971872812,0.15674530938880427,0.8426116333725029,0.9557557349432783,-0.24129343245774484
acs_ct1_puma,10200,3,560,560,1680,10,3.0,308,21.6,1.0,19.111263324356493,0.8190522703355678,-0.007908754066727974,0,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6276944506614177,0.19914017338794096,0.7618977673325499,0.6170559249032065,-0.33657017334628514
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,2.8058327392176436,0.44596247999605265,0.00402747256316871,1,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6883480846075587,0.18568523210453414,0.780111633372503,0.747826077161249,0.1660113194478505
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,2.2903895978472457,0.5633912140327907,0.00808379615191046,1,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7182485734430191,0.1652210110978734,0.8296856639247944,0.9527729590296118,0.15990771796857398
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,7.383423848409067,0.8643808320565244,0.013444105796833417,1,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.6977468005307728,0.17464236410665207,0.809415393654524,0.8078436263402374,-0.11509861010568027
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,1.2915222939232978,0.22125965734107286,0.000734907225356185,1,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.8070707407791661,0.15042780555184365,0.8528936545240894,1.2120795743029305,0.07079067402529607
acs_ct1_puma,10200,1,560,560,560,10,1.0,308,21.6,1.0,3.2692713177719823,0.688858537003594,-0.001262449845427116,0,0.6356032047281457,0.1930220713222628,0.768801410105758,0.7016170094258637,-0.07027548163491533,0.6343407548827186,0.19209193730876545,0.7678466509988249,0.6893840599640959,0.00431668206688242
acs_ct1_puma,10200,2,560,560,1120,10,2.0,308,21.6,1.0,19.78551124014665,0.8856653837456122,0.002363086211111143,1,0.68432061204439,0.18475620246106977,0.7834165687426556,0.7237068501799975,0.13420973326326938,0.6866836982555011,0.19519277653695694,0.7779817861339601,0.7536795620647329,-0.5113720207974135
acs_ct1_puma,10200,2,560,560,1120,10,2.0,308,21.6,1.0,13.283726951364496,0.8484331498762283,-0.0040550959845840895,0,0.7101647772911086,0.16745496407454408,0.8286574618096357,0.9226078607005982,0.15601457213234068,0.7061096813065245,0.17483142888770686,0.821313160987074,0.8074112284433805,-0.5266741536360988
acs_ct1_puma,10200,2,560,560,1120,10,2.0,308,21.6,1.0,20.98361269298287,0.9044513192841608,-0.0026439318630734343,0,0.6843026947339393,0.17542784254677357,0.8083137485311399,0.808956860579919,-0.17182921995406314,0.6816587628708659,0.192356981812656,0.7998678025851939,0.7401828380296004,-0.7280652578663516
acs_ct1_puma,10200,2,560,560,1120,10,2.0,308,21.6,1.0,13.335078924980767,0.8266276964704153,-0.028281685827383996,0,0.8063358335538099,0.15137933659824376,0.8520857814336075,1.2051447433211724,0.04128973513749036,0.7780541477264259,0.1680862412304272,0.8393066980023501,1.0196370790488718,-0.5898019922386595
