feature,rho,p,loso_acc,majority
epv_target,-0.16321621029711395,2.4448731267322137e-107,0.6205685618729097,0.6303790412486064
n_target,-0.17950636970049463,8.72453309285491e-130,0.6144370122630992,0.6303790412486064
n_min,-0.07868595949076984,4.823955489110794e-26,0.6303790412486064,0.6303790412486064
n_partner_total,0.12024782883357883,9.110677267403284e-59,0.6186176142697882,0.6303790412486064
ratio_partner_to_target,0.2011777082688886,3.500018707145979e-163,0.6367892976588628,0.6303790412486064
n_partners,0.09336486243843735,4.999885000265928e-36,0.6303790412486064,0.6303790412486064
schema_jaccard,-0.08864624945636519,1.243049778095448e-32,0.6198996655518395,0.6303790412486064
q_median,0.059255116821955035,1.9723154028739415e-15,0.6207357859531772,0.6303790412486064
i2_median,0.03358494501509958,6.816705424659917e-06,0.6214604236343366,0.6303790412486064
