dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_ladder_10000,1,1,11655,14003,361.9,0.0,0.125,0.7102311012538773,0.7085044135227677,0.7102311012538773,0.7102311012538773,0.7102311012538773,0.7100934753501635,0.709632142857904,0.7091738270271962,0.7102311012538773,0.7102550822249922,0.7102311012538773,0.0,0.7102311012538773
acs_ladder_10000,1,1,11655,14003,361.9,0.25,0.375,0.6953139117085291,0.6950318129269347,0.6953139117085291,0.6953139117085291,0.6954151951531019,0.6954151951531019,0.6954184510403671,0.6952581455761165,0.6953139117085291,0.6954508896790995,0.6953139117085291,0.0,0.6953139117085291
acs_ladder_10000,1,1,11655,14003,361.9,0.0,0.0,0.7130311275182761,0.7112768699304829,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.7127221694480407,0.7121552901742871,0.7118868906752093,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.0,0.7130311275182761
acs_ladder_10000,1,1,11655,23198,361.9,0.0,0.125,0.7102311012538773,0.7082718503997788,0.7102311012538773,0.7102311012538773,0.7102311012538773,0.7101515857219962,0.709720381537095,0.7091457564228179,0.7102311012538773,0.7102553806932472,0.7102311012538773,0.0,0.7102311012538773
acs_ladder_10000,1,1,11655,23198,361.9,0.0,0.0,0.6953139117085291,0.6944044383669994,0.6953139117085291,0.6953139117085291,0.6953139117085291,0.695280171990197,0.6951911829882801,0.6949229542269223,0.6953139117085291,0.6953139117085291,0.6953139117085291,0.0,0.6953139117085291
acs_ladder_10000,1,1,11655,23198,361.9,0.0,0.0,0.7130311275182761,0.711300310935115,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.7128001780968336,0.7124887915291673,0.7120731254911757,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.0,0.7130311275182761
acs_ladder_10000,1,2,11655,26262,361.9,0.0,0.125,0.7102311012538773,0.708626596970766,0.7102311012538773,0.7102311012538773,0.7102311012538773,0.7101538447548302,0.7098155985177736,0.7093267929409232,0.7102311012538773,0.7102708217917977,0.7102311012538773,0.0,0.7102311012538773
acs_ladder_10000,1,2,11655,26262,361.9,0.5,0.25,0.6953139117085291,0.6946372838934529,0.6953139117085291,0.6953139117085291,0.6951862700343697,0.6953180696988411,0.6951862700343697,0.6949146704671244,0.6953139117085291,0.6953180696988411,0.6953139117085291,0.0,0.6953139117085291
acs_ladder_10000,1,2,11655,26262,361.9,0.0,0.0,0.7130311275182761,0.7113096959498909,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.7127824843000451,0.7122256984163869,0.7119519984789469,0.7130311275182761,0.7130311275182761,0.7130311275182761,0.0,0.7130311275182761
acs_ladder_10000,2,4,2482,85315,96.0,0.0,0.0,0.6960227423707737,0.6853884657013121,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6929141400918872,0.6903822995051176,0.6877926440774509,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
