feature,rho,p,loso_acc,majority
epv_target,-0.012369073187129145,0.5198908337191996,0.5492801771871539,0.5396825396825398
n_target,-0.006426978633312033,0.7381073131188632,0.5407899593946106,0.5396825396825398
n_min,-0.031188724811096587,0.10459837032931535,0.5175341454411222,0.5396825396825398
n_partner_total,-0.042524163711589874,0.02687837232748084,0.4880029531192322,0.5396825396825398
ratio_partner_to_target,-0.053480186427143694,0.0053652067745226,0.521594684385382,0.5396825396825398
n_partners,0.005678670043936138,0.7676656467304113,0.5393133997785161,0.5396825396825398
schema_jaccard,nan,nan,0.5396825396825397,0.5396825396825398
q_median,-0.0031882080308528044,0.8682640871145539,0.5418973791066815,0.5396825396825398
i2_median,0.020809821023507466,0.27892914539565633,0.5396825396825397,0.5396825396825398
