feature,rho,p,loso_acc,majority
epv_target,-0.005623465600231074,0.6304820466224631,0.5975409836065574,0.573224043715847
n_target,-0.024415989270543025,0.03671552041710567,0.5683060109289617,0.573224043715847
n_min,-0.034345532203760014,0.003294156666421823,0.573224043715847,0.573224043715847
n_partner_total,-0.2021481680860762,2.30407143371351e-68,0.5612021857923497,0.573224043715847
ratio_partner_to_target,-0.16701646449323468,6.141278941164135e-47,0.5948087431693989,0.573224043715847
n_partners,0.004996014989608251,0.6691071486559638,0.573224043715847,0.573224043715847
schema_jaccard,nan,nan,0.573224043715847,0.573224043715847
q_median,-0.08449412682736368,4.4611179276419113e-13,0.5692622950819672,0.573224043715847
i2_median,-0.09239881221239235,2.3567646099390128e-15,0.5676229508196722,0.573224043715847
