dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_pfedme_personal,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.0,1.0,0.0,0.625,nan,27,-1,0.33920629283910225,0.35750913657008315,0.33920629283910225,0.33920629283910225,0.33920629283910225,0.34311898630593357,0.3495998396724956,0.3533394714446637,0.35750913657008315,0.35750913657008315,nan,0.33920629283910225,0.3549154710749154,0.35750913657008315,0.35750913657008315,nan,0.3641732642185952,0.35820972412211904,0.3470771117215673,nan,nan,nan,0.33920629283910225,0.0,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,1.0,0.625,0.5,nan,27,-1,0.37122406614840175,0.4029881555726863,0.37122406614840175,0.4029881555726863,0.4029881555726863,0.3793434289285709,0.3875959617134483,0.3975518970063746,0.4029881555726863,0.4029881555726863,nan,0.39457254396755403,0.3875959617134483,0.4029881555726863,0.4029881555726863,nan,0.4088587177136218,0.4078462686976464,0.40832364726620307,nan,nan,nan,0.37122406614840175,0.0,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,0.25,0.875,1.0,nan,27,-1,0.385947497421666,0.38100936420083276,0.385947497421666,0.38100936420083276,0.38100936420083276,0.38975082090384616,0.3880355360652719,0.38429962923360733,0.385947497421666,0.38975082090384616,nan,0.3825260979419655,0.38100936420083276,0.38975082090384616,0.38975082090384616,nan,0.40200688920496647,0.3994699686000741,0.3942097591094358,nan,nan,nan,0.385947497421666,0.0,0.385947497421666
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,0.875,0.875,1.0,nan,27,-1,0.3691527082720559,0.376817074091504,0.3691527082720559,0.376817074091504,0.376817074091504,0.37380569399149605,0.3754749133215742,0.376498645953116,0.376817074091504,0.37729975735473803,nan,0.37729975735473803,0.376817074091504,0.37780029616758665,0.37780029616758665,nan,0.3937252571326076,0.3706487867942653,0.3853359185113292,nan,nan,nan,0.3691527082720559,0.0,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.875,1.0,0.625,1.0,nan,27,-1,0.3712891493331875,0.3921860292795987,0.3712891493331875,0.3921860292795987,0.3916072360843794,0.37841801623734944,0.38716693137488106,0.3911997982528473,0.3921860292795987,0.3921860292795987,nan,0.3896912794622812,0.3921860292795987,0.3923943404322035,0.3923943404322035,nan,0.40708834676673833,0.40072624554799424,0.4060112526894537,nan,nan,nan,0.3712891493331875,0.0,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.625,0.625,0.125,0.75,nan,27,-1,0.33920629283910225,0.3522218355125761,0.33920629283910225,0.33920629283910225,0.3538448555436968,0.34423893024797797,0.3529448425113755,0.35232560524678613,0.3522218355125761,0.3538448555436968,nan,0.3427352641662701,0.35232560524678613,0.3538448555436968,0.3538448555436968,nan,0.3671784961770378,0.3465993525872445,0.3625041908779988,nan,nan,nan,0.33920629283910225,0.0,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.625,1.0,0.5,0.375,nan,27,-1,0.37122406614840175,0.4017945752886653,0.37122406614840175,0.4017945752886653,0.39540651528956633,0.38148282312695014,0.39147544430555375,0.399380075152929,0.4017945752886653,0.4017945752886653,nan,0.39147544430555375,0.3865633808916371,0.4017945752886653,0.4017945752886653,nan,0.4033198568162879,0.400029165270514,0.39300713250468966,nan,nan,nan,0.37122406614840175,0.0,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,1.0,0.25,0.75,0.875,nan,27,-1,0.385947497421666,0.3667524400939305,0.385947497421666,0.3667524400939305,0.3667524400939305,0.38805587805713393,0.38148793681607246,0.37714872544238076,0.385947497421666,0.38805587805713393,nan,0.37714872544238076,0.3721228659602973,0.38805587805713393,0.38805587805713393,nan,0.4017658552040142,0.4017658552040142,0.38000260400688396,nan,nan,nan,0.385947497421666,0.0,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.5,0.75,0.5,0.625,nan,27,-1,0.3691527082720559,0.3807964845402741,0.3691527082720559,0.3807964845402741,0.3805308635898374,0.3766662147231608,0.3805308635898374,0.3830309949762185,0.3807964845402741,0.3830309949762185,nan,0.3805308635898374,0.3826540058641104,0.3830309949762185,0.3830309949762185,nan,0.39730535669562894,0.3664654706012477,0.38285687358531806,nan,nan,nan,0.3691527082720559,0.0,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,1.0,0.5,0.75,0.875,nan,27,-1,0.3712891493331875,0.36822143937989993,0.3712891493331875,0.36822143937989993,0.36822143937989993,0.37150012540274857,0.375825324694638,0.37163639919173086,0.3712891493331875,0.375825324694638,nan,0.37163639919173086,0.371184245395705,0.375825324694638,0.375825324694638,nan,0.3914912542056339,0.38254582200148335,0.3866894453562032,nan,nan,nan,0.3712891493331875,0.0,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.0,1.0,0.0,0.625,nan,27,-1,0.33920629283910225,0.3542691681947918,0.33920629283910225,0.33920629283910225,0.33920629283910225,0.34137322131618697,0.3495856560361866,0.3532289266118964,0.3542691681947918,0.3542691681947918,nan,0.33920629283910225,0.349058099410999,0.3542691681947918,0.3542691681947918,nan,0.3631150921507236,0.3446223421319192,0.3470771117215673,nan,nan,nan,0.33920629283910225,0.0,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.25,0.5,0.125,0.5,nan,27,-1,0.37122406614840175,0.375285624228032,0.37122406614840175,0.37122406614840175,0.37434760765282665,0.37434760765282665,0.3770100855832567,0.3758967888502244,0.375285624228032,0.3770100855832567,nan,0.3726409016946687,0.3770100855832567,0.3770100855832567,0.3770100855832567,nan,0.3843666215972528,0.3783066888748876,0.3788680337101335,nan,nan,nan,0.37122406614840175,0.0,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.0,0.25,0.0,0.5,nan,27,-1,0.385947497421666,0.38624279116807614,0.385947497421666,0.385947497421666,0.385947497421666,0.3899831896658172,0.387932149198215,0.3888483111220621,0.38624279116807614,0.3899831896658172,nan,0.385947497421666,0.387932149198215,0.3899831896658172,0.3899831896658172,nan,0.4005793104144757,0.3958822118578442,0.3986044278109707,nan,nan,nan,0.385947497421666,0.0,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.875,0.75,0.625,0.75,nan,27,-1,0.3691527082720559,0.37259755995413246,0.3691527082720559,0.37259755995413246,0.37459533656766053,0.37258746571268264,0.3745565956105462,0.3746502806929808,0.37259755995413246,0.3746502806929808,nan,0.37305080267420965,0.3746502806929808,0.3746502806929808,0.3746502806929808,nan,0.3815138571263732,0.37651000681580293,0.3798874868241645,nan,nan,nan,0.3691527082720559,0.0,0.3691527082720559
