target,seed,n_partners,epv,A_merge_rules_dAUPRC,A_merge_rules_dslope,A_merge_rules_dintercept,B_merge_dp_dAUPRC,B_merge_dp_dslope,B_merge_dp_dintercept
AK,0,3,0.6666666666666666,0.11683355292050945,0.15928988494392682,0.008917293319146674,0.07906256024677072,0.36307509250955305,0.01301566335255
AK,1,1,0.6666666666666666,0.1395726495726496,0.07126584159383056,0.21946272062253627,0.10515617360010948,-0.13867363230512597,0.13059196653331748
AK,2,1,0.6666666666666666,0.32156623442664634,0.4211940577514713,0.11501135156245657,0.10288433788433793,0.16374967220291708,0.0869893572071139
AK,3,2,0.6666666666666666,0.01756250995381431,0.28429492861864514,0.024722404146172355,-0.008395721925133715,0.05690021509504478,0.019997524851311815
AK,4,3,0.6666666666666666,0.02473604826546011,0.9760675375076088,-0.00656123149158,0.07978021978021987,0.30202619620104365,-0.024084400355381175
AK,5,1,0.6666666666666666,-0.006210456210456239,0.25156531780131136,0.06711116500024775,-0.04887216648086218,0.15820635478530437,0.07511163864861703
AK,6,3,0.6666666666666666,0.12328449328449326,0.8509056772749753,0.01813262762014023,0.18343679712100763,0.9287862551253898,0.037565746996655464
AK,7,3,0.6666666666666666,0.17878787878787877,0.3849872766466761,0.14873031190367023,0.034265734265734316,0.08689197907723467,0.06787481935190437
AK,8,1,0.6666666666666666,0.04915750915750916,0.6478874658008216,0.019668687276680558,-0.031208791208791165,0.156010486370821,0.01998476015389261
AK,9,1,0.6666666666666666,-0.01909583170452739,-0.04551563607474702,0.08411105292026375,-0.09487179487179487,-0.23535291158146937,0.07173073359139578
AL,0,2,2.388888888888889,0.10480915793295764,0.6836052093182362,-0.02817529837975051,0.017137882358261414,0.32873449340876104,-0.022462854010242075
AL,1,1,2.388888888888889,0.041563842213146684,0.2678367616678945,-0.002526453142624091,0.03739913590982963,0.20706041005415066,-0.005081359749960282
AL,2,1,2.388888888888889,0.008956885249561286,0.05939082283285235,0.002693994704660918,0.011649641894434737,0.04216995470598017,-0.002330561500086953
AL,3,2,2.388888888888889,0.03035128758099609,0.4815180572662303,-0.009695871734246353,-0.020963475737614673,0.3039033686361079,-0.011277189333503967
AL,4,3,2.388888888888889,0.049450076186820624,0.6224310672170364,-0.013054718461768214,-0.01753436461877672,0.20515181123433113,-0.006202292858905015
AL,5,2,2.388888888888889,-0.007507362672447115,0.19019049401035482,0.009631747160652043,0.0002390328557526633,0.22845842297613117,-0.006177336712432119
AL,6,3,2.388888888888889,0.07651288532423162,0.3202587619792482,-0.009484045892105122,0.0723469218305447,0.20780175490604091,-0.013759289939624664
AL,7,2,2.388888888888889,-0.06596294190432944,-0.0485381937651147,-0.02325516549451112,0.010515200532810576,0.11406262690869662,-0.02175380023669074
AL,8,2,2.388888888888889,0.028310657826477348,0.19207648383866105,0.011696607042249951,0.012752350719021477,0.2629168687140395,-0.003276283840531663
AL,9,3,2.388888888888889,-0.039283627382051045,0.23509197867619758,0.0010725357690780368,-0.06921775904551969,-0.09168059684797902,-0.016843012330656076
AR,0,3,1.3333333333333333,0.05126967210599448,0.3412321373095914,-0.016954532711832976,0.027233552851396864,0.24836405541613482,-0.016774381471746952
AR,1,2,1.3333333333333333,0.06509732080723696,0.2982874440455261,0.01772070502628237,0.01878180679226857,0.15943337608695873,-0.006790774140703226
AR,2,1,1.3333333333333333,-0.005537965686366497,0.0027428194152822605,0.013909982861015135,-0.004029677693427186,0.02808145266104689,0.0052943283141085595
AR,3,1,1.3333333333333333,0.01898439587940559,0.34040118472732245,-0.02325521787935872,-0.0012789249919412105,0.2831944588089914,-0.03178318498043753
AR,4,3,1.3333333333333333,0.11377754939081941,0.591366625973856,-0.047014919338514705,0.15909827151623795,0.5385207300908957,-0.03058479022915936
AR,5,2,1.3333333333333333,0.008091785588734468,0.36145267668671877,0.012442615105205834,-0.042921336138676824,0.17575606293603707,-0.007251015623615437
AR,6,3,1.3333333333333333,0.037360414469823855,0.4202913395337879,-0.05384176831324437,0.020041587061080612,0.10676512737988486,-0.0411974061775337
AR,7,2,1.3333333333333333,0.03560924051451875,0.4041447096942346,0.008575054637381563,0.07266462526407019,0.33678090957936146,0.009162137195486489
AR,8,3,1.3333333333333333,-0.07579775999913296,-0.1255923042960405,-0.014473713773179298,-0.050117012318625226,-0.12972417893487187,-0.02495727631151562
AR,9,2,1.3333333333333333,-0.1501810677751907,-0.43806976017476584,0.015483363069010991,-0.018288057881033826,-0.23478976239909755,-0.011486788869096848
AZ,0,3,5.555555555555555,0.0321264847905281,0.18758028591632536,-0.0252475507222725,0.010036400497070136,0.06278828908669509,-0.020781570499482815
AZ,1,3,5.555555555555555,-0.023697133224620748,0.028541735266671364,-0.009722664272708098,-0.04079362129744579,-0.05427611922400555,-0.00427166379924232
AZ,2,1,5.555555555555555,0.08993817945868854,0.3520510770603904,0.009198487954388185,0.036634206190776564,0.2894564868032159,0.012090473930764956
AZ,3,2,5.555555555555555,0.061037143306082176,0.08073249679337202,0.01215714311060187,0.04862138540176125,-0.009381473283970765,0.005034080717092965
AZ,4,3,5.555555555555555,0.01645099410694828,0.22615970102951327,0.0009304488364283992,0.03241737018193866,0.22255138869574986,-0.002029444648584927
AZ,5,1,5.555555555555555,-0.006159376383434223,0.10686956153659788,0.0022315801946878877,-0.020196253278498444,-0.022550796387500682,-0.0009747249307840711
AZ,6,1,5.555555555555555,0.03213776075953825,0.02391427869665741,0.006135920379970072,0.024701818985242652,0.00029266138677086495,0.001293534573898858
AZ,7,3,5.555555555555555,-0.04569033880794454,-0.2520337752669384,0.028252851838073773,-0.016500345228653124,-0.010735135458734169,0.013450012144172435
AZ,8,1,5.555555555555555,-0.03132041628101698,-0.022652307585407372,-0.0064486496205372335,0.00815696025151802,0.004215706366800576,-0.00951567248858215
AZ,9,3,5.555555555555555,0.013719971465468883,0.24728005936452357,0.011892236906025616,0.012108640334250131,0.13671051852576033,0.0046322940843277205
CA,0,1,47.888888888888886,-0.0006696733406618693,-0.002650203586057387,2.249826594211135e-05,-0.00041581482119212865,-0.006032038694211428,-0.0001250058834726675
CA,1,1,47.888888888888886,0.0007191746784099284,0.018794762359522266,0.004689951601687947,0.001172979065926394,0.013488007965646753,0.002372243036734889
CA,2,1,47.888888888888886,-0.0028734781555252997,-0.023474540130823285,0.009838539865721196,0.0012758980865710257,-0.012192397590174986,0.007283254850775189
CA,3,3,47.888888888888886,0.00012508905365521406,0.0018598039116882736,0.00844923291510205,0.00047340194288703064,-0.030528080816753178,0.004016597013661888
CA,4,1,47.888888888888886,0.0032446769818407217,-0.003948581605752399,0.010680356034562605,0.0024554527450187935,0.011774380713694077,0.00729891642335162
CA,5,3,47.888888888888886,0.00031671747518102755,-0.03643326108685119,0.012290899842942571,-0.001819481091767161,-0.055681294966571704,0.008503451420332958
CA,6,1,47.888888888888886,0.0017880715114484969,0.0004797852845713768,0.008713240601050387,0.0007942381547456634,-0.00908570036445533,0.0066249705733143205
CA,7,1,47.888888888888886,-0.00035979324292789716,-0.012743828775017785,0.0037611966571566013,-0.0011417703281216829,-0.011521010575086699,0.002260613757573915
CA,8,3,47.888888888888886,0.003214758799692685,-0.004078322695553527,0.011326741006302765,0.003037796645513402,0.05305400485724543,0.007596661133598914
CA,9,2,47.888888888888886,0.0030813544366194434,0.0017175936508814216,0.00939560595204686,0.0009049926074058412,-0.004973472819455926,0.0067723707106909226
CO,0,1,4.333333333333333,0.010647831508430489,0.09181373345738719,0.0029715173258479943,-0.007010136774125819,-0.010665689625427577,-0.003176254324784994
CO,1,1,4.333333333333333,-0.0005224917867942547,0.1837707259834157,-0.021079789525702275,0.008128787753070382,0.3401854881105463,-0.022920183633997088
CO,2,3,4.333333333333333,-0.013986686988395142,0.029339859780965316,-0.016144402984372058,-0.07167938330737161,-0.15593455697631398,-0.012466976629970261
CO,3,2,4.333333333333333,-0.03089066130097648,0.03190786266587353,0.005482828528390632,-0.013808570920416652,-0.055107152186341324,6.332794914298834e-05
CO,4,1,4.333333333333333,0.043282151169693195,0.16318347230695418,0.012503838085182517,0.03718410047014481,-0.19702621822872124,-0.002592926884567387
CO,5,3,4.333333333333333,0.0537004623355809,0.31820596032173487,0.001918331328438494,0.01973093709914306,0.002922241871395226,-0.004900680115497852
CO,6,2,4.333333333333333,-0.02925187370217483,-0.05348335315446351,-0.006421829169300508,-0.01981886730646304,-0.14265239109794636,-0.0073688122853413085
CO,7,1,4.333333333333333,-0.005730644997917478,0.0209283123289713,-0.0005404981692788136,-0.00965368314314688,-0.10167338457974706,-0.00390199684473419
CO,8,1,4.333333333333333,0.009004682414452014,0.2329046063451392,0.006225173445432983,0.005476443626423078,0.13991626244433153,0.002202429773676323
CO,9,1,4.333333333333333,-0.006619591443046746,-0.05588658371599464,-0.007661596256205855,0.01299690393893585,0.11637497821010112,-0.009459098142686778
CT,0,3,4.111111111111111,0.03097934143641512,0.11725485331937402,0.013367068500359514,0.031000681053921286,0.07206986584745012,0.0016021165245504732
CT,1,2,4.111111111111111,0.06444139445470123,0.32801813947028213,0.022074955134515004,0.01967795641854253,0.18242034565578558,0.00585407052585063
CT,2,1,4.111111111111111,0.0052390842145594585,0.028630103030253817,0.00021317922572905434,0.010815258957222296,0.023825160393043054,-0.004198710635197278
CT,3,3,4.111111111111111,-0.05258798054228436,0.2071799790711335,-0.017741052958474446,0.004074160901946566,0.3396486616117542,-0.01680439402728154
CT,4,1,4.111111111111111,-0.001266303926333312,0.045370571454123265,0.002475126442806841,-0.008198544602470936,0.01920112299349208,-0.004790026413609344
CT,5,1,4.111111111111111,-0.0021478777596187215,0.0175807835337074,0.0023747892249973146,-0.0007534666399384715,0.023142895744675318,0.0009977398810670501
CT,6,1,4.111111111111111,0.02534736312030561,0.3096370418500506,-0.01950248933563925,-0.010091975443235479,0.3020957206170203,-0.022594727755504834
CT,7,1,4.111111111111111,-0.017188426012052616,0.20108566519636373,0.011398606173025308,0.03082742429147517,0.3368385338407567,0.0026381162307072825
CT,8,3,4.111111111111111,0.027905963439240844,0.1625237638409892,0.005354960067355863,0.005425971205866742,0.23884975753124293,-0.0031751381204570828
CT,9,3,4.111111111111111,0.017910610226961388,0.26802145920388276,-0.008849814889762109,0.09398575185477942,0.3661197057172594,-0.013964571073394522
DC,0,2,0.6666666666666666,-0.11699424114922014,0.2090264620310338,-0.030338834028150505,0.008964506016786333,-0.08310900835014623,-0.053942520576107975
DC,1,3,0.6666666666666666,0.013320546779758455,0.2460692247115512,-0.02514114008284049,0.041327336007515925,0.06757475286115278,-0.07226545320257896
DC,2,1,0.6666666666666666,-0.149184583398071,-0.16657484529103195,-0.040391917904354466,0.0015750108629365434,0.08832105469245399,-0.05823969869770727
DC,3,1,0.6666666666666666,0.013055195459914182,0.24731370503027672,-0.008712664563631595,0.01578059502403531,0.06492211215362215,-0.02647325529114132
DC,4,1,0.6666666666666666,0.22159517443048848,0.8893024390954437,-0.018692693499676505,0.07968504719661056,0.4240995370522481,-0.029613810151718337
DC,5,3,0.6666666666666666,-0.3339366777013836,-0.5208510204679615,-0.028814431525037335,-0.28603615587311243,-0.515093628336028,-0.04893543704808104
DC,6,3,0.6666666666666666,-0.011852024893473104,-0.18159682533750082,-0.040929914293592176,-0.016711181070596423,-0.22188559274935238,-0.042977772778007156
DC,7,3,0.6666666666666666,-0.2130518269005111,-0.18587747585104236,-0.05846930708721321,-0.03411209358017869,-0.2029206813714169,-0.07756800515554753
DC,8,1,0.6666666666666666,-0.1380396643783371,0.4365024163019816,-0.014171569862322334,0.10188771165137525,0.2846155212600182,-0.04464365250242848
DC,9,1,0.6666666666666666,-0.1792079784015268,0.04235270341256636,0.00018561751283685535,0.013596753685130553,-0.003930522349497756,-0.03535069571625585
DE,0,2,0.6111111111111112,0.05060735109515596,0.4130623026238981,-0.03682291038980898,0.03747782532775523,0.39353815145345405,-0.034578005964210845
DE,1,2,0.6111111111111112,-0.06967783507513642,0.011018232768677472,-0.03428920366440315,-0.20160512109428516,0.02439925499984269,-0.035529959629229696
DE,2,1,0.6111111111111112,0.05159870087597945,0.9637604390750025,-0.03036794599832883,0.08633948177426437,0.8086602537318966,-0.024501663346544536
DE,3,2,0.6111111111111112,0.13954715849452692,1.1112411174528578,-0.02583959603134639,0.07044398548824196,0.46684921723304423,-0.020453594383502013
DE,4,2,0.6111111111111112,0.03865148704413761,0.309903836450664,-0.027874554815159852,0.021248956248956258,0.3048760238925439,-0.038182506274118205
DE,5,2,0.6111111111111112,0.1013637823277292,0.48121945620501383,-0.03113746085319219,0.028560939367390986,0.1814452783187801,-0.033752094875747166
DE,6,1,0.6111111111111112,0.01083866697163316,0.5247703149694418,-0.0063264801063229875,0.04329870129870128,0.5470796847500908,-0.010930315969454346
DE,7,3,0.6111111111111112,0.3044319739479118,1.248221705773729,-0.0522065507291353,0.25041580716959666,0.8579170972433363,-0.029364041995885354
DE,8,1,0.6111111111111112,0.05872201872201874,0.6407213329326917,-0.040323701693022435,0.14266640766640765,0.8306316565047213,-0.032131514593888674
DE,9,2,0.6111111111111112,0.07017620159706936,0.9185505600485928,-0.017938476482483298,0.15104565514507526,1.559473519532867,-0.016141145456796305
FL,0,3,22.61111111111111,0.0009092422779225506,-0.02754054777631798,0.02349074407995788,0.0014467352946246903,0.052101698203518954,0.018939411081832752
FL,1,1,22.61111111111111,-0.004893334043086228,-0.1588115628427833,0.02789923818139048,-0.004561973465736779,-0.06808169118507901,0.02924913665842771
FL,2,1,22.61111111111111,0.0018162014017187866,-0.005534900722184988,0.008521026921021996,0.006990213212843932,0.02863130804096814,0.005754827705053811
FL,3,2,22.61111111111111,0.027346190045307528,0.045218123847340475,0.0197441823642856,0.012542519196715118,-0.011117959405082312,0.0164659956628134
FL,4,3,22.61111111111111,0.01326357263541722,-0.03532338970106097,0.01801057155016264,-0.0009323578656371678,-0.1352135609016598,0.015590242132752424
FL,5,2,22.61111111111111,0.008277925528985652,-0.04406439963587028,0.01357457307827653,0.00525547500532908,-0.05805025272447728,0.017073858413142823
FL,6,1,22.61111111111111,0.016649624058362178,0.03370791537555662,0.023271884285058775,0.0028770972355010027,0.13427404605651239,0.020569930250868812
FL,7,3,22.61111111111111,-0.0028824050339237295,-0.10457098237089535,0.03484014846325423,0.009926160779781368,-0.09079588074510991,0.027488045133476885
FL,8,2,22.61111111111111,-0.009117508509640604,-0.18664747409866045,0.017587095119136947,-0.0005558019002967485,-0.12518565047362995,0.01427354081033927
FL,9,3,22.61111111111111,0.0034777039256264075,-0.01170143992615258,0.01763436705468524,0.010209106716437655,0.027698679224373635,0.016028005941166767
GA,0,1,9.722222222222221,0.006179533050826608,0.04724056720161807,0.010292670982888275,-0.0031219750711643235,-0.008651937113870689,0.0074409264209612525
GA,1,2,9.722222222222221,0.013678827016945672,0.09117147061370034,0.026388865724358612,0.005261546801218542,0.0727784684663948,0.01683656355361135
GA,2,2,9.722222222222221,-0.0034307332299549076,0.04469399589301393,0.0056558937706413515,-0.006149585072215635,-0.0009674165215927122,0.0024657929094324404
GA,3,3,9.722222222222221,0.00017332054522631313,0.056227665876637856,0.02164016786730749,-0.0009069861671815171,0.006008926208774135,0.011616826768682698
GA,4,3,9.722222222222221,0.014962500311935967,0.11835580018952607,0.02829685487623479,0.013726494972463671,0.09504582678522966,0.02263771921228419
GA,5,2,9.722222222222221,0.006149633003105892,0.2310590714341083,0.013636758585444497,0.002463636166777916,0.06051368234783516,0.008213936104172342
GA,6,3,9.722222222222221,0.03303927985364119,0.2410687384468595,0.021867631155604167,0.04034190493934925,0.03894309540197849,0.014373198848759344
GA,7,2,9.722222222222221,-0.012526366446779569,0.0067232108229828835,0.029940433659392973,0.01038031427164876,0.008856247589237976,0.01970115691705604
GA,8,3,9.722222222222221,0.025612692218094812,0.19685872575856345,0.022723089030636745,0.013106763932108245,0.18663014306631398,0.01985542613477917
GA,9,1,9.722222222222221,0.004142386187896502,0.08896551568295119,0.009851052025907553,-0.0030018275788676885,0.013273303685372606,0.006920329938851777
HI,0,1,1.1666666666666667,-0.008533661092500727,0.25230596648268333,-0.0008191844503691592,0.0170309528099383,0.19950120816743455,-0.005429455685656226
HI,1,3,1.1666666666666667,0.04041881234751976,0.12309174677436718,-0.011437358328527464,0.03661103550135858,-0.07681738100614549,-0.009000352173223786
HI,2,1,1.1666666666666667,0.04373203045286561,0.20589548650409717,0.025000102809191738,0.025222154620386905,0.24738890096341576,0.0190585516332773
