feature,rho,p,loso_acc,majority
epv_target,0.02575639721711292,0.3757010329438505,0.6227848101265823,0.6135021097046414
n_target,nan,nan,0.6135021097046414,0.6135021097046414
n_min,nan,nan,0.6135021097046414,0.6135021097046414
n_partner_total,-0.05122221469754428,0.0779745677137981,0.6135021097046414,0.6135021097046414
ratio_partner_to_target,-0.05122221469754428,0.0779745677137981,0.6135021097046414,0.6135021097046414
n_partners,-0.05122221469754428,0.0779745677137981,0.6135021097046414,0.6135021097046414
schema_jaccard,nan,nan,0.6135021097046414,0.6135021097046414
q_median,-0.008534302041774744,0.7691563166224094,0.6092827004219409,0.6135021097046414
i2_median,0.0463919684118089,0.11045236104137257,0.610126582278481,0.6135021097046414
