dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
lendingclub,AK,1,60,317,0.6666666666666666,1.0,0.0,nan,18,-1,0.2548830409356725,0.24393772893772894,0.24393772893772894,0.24393772893772894,0.24393772893772894,0.25357142857142856,0.238592132505176,0.24,0.2548830409356725,0.2548830409356725,nan,nan,0.24393772893772894,12.0,0.24393772893772894
lendingclub,AK,1,60,317,0.6666666666666666,0.0,0.375,nan,18,-1,0.21591575091575094,0.19975723622782446,0.19975723622782446,0.21591575091575094,0.21591575091575094,0.2267094017094017,0.211256038647343,0.2061064425770308,0.21591575091575094,0.23077984817115255,nan,nan,0.19975723622782446,12.0,0.19975723622782446
lendingclub,AK,1,60,317,0.6666666666666666,0.25,0.0,nan,18,-1,0.4655203619909502,0.42980329611908563,0.42980329611908563,0.4655203619909502,0.3371428571428572,0.3371428571428572,0.31820512820512825,0.3550125313283208,0.4655203619909502,0.4655203619909502,nan,nan,0.42980329611908563,12.0,0.42980329611908563
lendingclub,AK,2,60,254,0.6666666666666666,0.75,1.0,nan,18,-1,0.19496131887436235,0.31846153846153846,0.31846153846153846,0.31846153846153846,0.27893772893772895,0.22705367096671444,0.22375565610859727,0.27893772893772895,0.31846153846153846,0.31846153846153846,nan,nan,0.31846153846153846,12.0,0.31846153846153846
lendingclub,AK,2,60,254,0.6666666666666666,0.0,0.0,nan,18,-1,0.23525252525252527,0.21333011673568947,0.21333011673568947,0.23525252525252527,0.23525252525252527,0.23170940170940174,0.23,0.2122222222222222,0.23525252525252527,0.23525252525252527,nan,nan,0.21333011673568947,12.0,0.21333011673568947
lendingclub,AK,2,60,254,0.6666666666666666,1.0,1.0,nan,18,-1,0.2548830409356725,0.26046153846153847,0.26046153846153847,0.26046153846153847,0.26046153846153847,0.2369047619047619,0.2514285714285714,0.2496969696969697,0.26046153846153847,0.26046153846153847,nan,nan,0.26046153846153847,12.0,0.26046153846153847
lendingclub,AK,2,60,254,0.6666666666666666,0.0,1.0,nan,18,-1,0.21591575091575094,0.35487012987012984,0.35487012987012984,0.21591575091575094,0.21591575091575094,0.2492063492063492,0.26403846153846156,0.3119047619047619,0.35487012987012984,0.35487012987012984,nan,nan,0.35487012987012984,12.0,0.35487012987012984
lendingclub,AK,2,60,254,0.6666666666666666,0.5,0.0,nan,18,-1,0.4655203619909502,0.24444444444444446,0.24444444444444446,0.4655203619909502,0.4441758241758242,0.43012820512820515,0.4441758241758242,0.28348318348318347,0.4655203619909502,0.4655203619909502,nan,nan,0.24444444444444446,12.0,0.24444444444444446
lendingclub,AK,1,60,2915,0.6666666666666666,0.875,1.0,nan,18,-1,0.19496131887436235,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.32634032634032634,0.23385020776325122,0.23514890906195252,0.2892948717948718,0.3384615384615385,0.3384615384615385,nan,nan,0.3384615384615385,12.0,0.3384615384615385
lendingclub,AK,1,60,2915,0.6666666666666666,0.0,1.0,nan,18,-1,0.23525252525252527,0.4006211180124223,0.4006211180124223,0.23525252525252527,0.23525252525252527,0.2388522588522589,0.23774114774114777,0.2606211180124223,0.4006211180124223,0.4006211180124223,nan,nan,0.4006211180124223,12.0,0.4006211180124223
lendingclub,AK,1,60,2915,0.6666666666666666,1.0,1.0,nan,18,-1,0.2548830409356725,0.5131752305665349,0.5131752305665349,0.5131752305665349,0.5131752305665349,0.28258145363408516,0.2921052631578947,0.3287445887445887,0.5131752305665349,0.5131752305665349,nan,nan,0.5131752305665349,12.0,0.5131752305665349
lendingclub,AK,1,60,2915,0.6666666666666666,0.125,1.0,nan,18,-1,0.21591575091575094,0.3597619047619047,0.3597619047619047,0.21591575091575094,0.224370220422852,0.224370220422852,0.2526406926406926,0.2642857142857143,0.3597619047619047,0.3597619047619047,nan,nan,0.3597619047619047,12.0,0.3597619047619047
lendingclub,AK,1,60,2915,0.6666666666666666,1.0,1.0,nan,18,-1,0.4655203619909502,0.680952380952381,0.680952380952381,0.680952380952381,0.680952380952381,0.47060439560439565,0.4980237154150197,0.551923076923077,0.680952380952381,0.680952380952381,nan,nan,0.680952380952381,12.0,0.680952380952381
lendingclub,AL,3,338,7895,2.388888888888889,0.25,1.0,nan,18,-1,0.26140253663196794,0.38342451749735346,0.38342451749735346,0.26140253663196794,0.2930181162792349,0.2930181162792349,0.3165051226764075,0.34218326431733526,0.38342451749735346,0.38342451749735346,nan,nan,0.38342451749735346,12.0,0.38342451749735346
lendingclub,AL,3,338,7895,2.388888888888889,1.0,0.75,nan,18,-1,0.2993390629837358,0.34351367668976274,0.34351367668976274,0.34351367668976274,0.34351367668976274,0.3167145420755081,0.3238818991612452,0.36146415931628845,0.34351367668976274,0.36146415931628845,nan,nan,0.34351367668976274,12.0,0.34351367668976274
lendingclub,AL,3,338,7895,2.388888888888889,0.75,1.0,nan,18,-1,0.3240651792686513,0.3606207225894839,0.3606207225894839,0.3606207225894839,0.3455902110786158,0.33532915828493937,0.3414529682485863,0.3455902110786158,0.3606207225894839,0.3606207225894839,nan,nan,0.3606207225894839,12.0,0.3606207225894839
lendingclub,AL,3,338,7895,2.388888888888889,0.75,0.875,nan,18,-1,0.2575893124544619,0.30790271873804964,0.30790271873804964,0.30790271873804964,0.29860092957298623,0.2689131760918326,0.29777065354158266,0.29860092957298623,0.30790271873804964,0.31175136740772524,nan,nan,0.30790271873804964,12.0,0.30790271873804964
lendingclub,AL,3,338,7895,2.388888888888889,0.875,1.0,nan,18,-1,0.30129785294885436,0.3683125524061147,0.3683125524061147,0.30129785294885436,0.35591100683686966,0.3178294723884948,0.33394167423342297,0.3549003706878996,0.3683125524061147,0.3683125524061147,nan,nan,0.3683125524061147,12.0,0.3683125524061147
lendingclub,AL,4,338,11594,2.388888888888889,0.0,1.0,nan,18,-1,0.26140253663196794,0.3607630443939694,0.3607630443939694,0.26140253663196794,0.26140253663196794,0.2898862514106693,0.3219445968636339,0.34176738931602396,0.3607630443939694,0.3607630443939694,nan,nan,0.3607630443939694,12.0,0.3607630443939694
lendingclub,AL,4,338,11594,2.388888888888889,1.0,1.0,nan,18,-1,0.2993390629837358,0.3509538142229647,0.3509538142229647,0.3509538142229647,0.3509538142229647,0.3182609292944572,0.32126588866885125,0.3479834683986393,0.3509538142229647,0.3509538142229647,nan,nan,0.3509538142229647,12.0,0.3509538142229647
lendingclub,AL,4,338,11594,2.388888888888889,0.625,1.0,nan,18,-1,0.3240651792686513,0.36776871589108395,0.36776871589108395,0.36776871589108395,0.35047213690936097,0.33346538795927494,0.3423836142144669,0.3574778329377679,0.36776871589108395,0.36776871589108395,nan,nan,0.36776871589108395,12.0,0.36776871589108395
lendingclub,AL,4,338,11594,2.388888888888889,0.375,0.875,nan,18,-1,0.2575893124544619,0.2959526183548723,0.2959526183548723,0.2575893124544619,0.28270732809039817,0.27087779666505096,0.29976600794852143,0.29689239801796935,0.2959526183548723,0.30416295527837167,nan,nan,0.2959526183548723,12.0,0.2959526183548723
lendingclub,AL,4,338,11594,2.388888888888889,0.875,1.0,nan,18,-1,0.30129785294885436,0.3784209373587388,0.3784209373587388,0.3784209373587388,0.35712503889267394,0.31911747658042877,0.3387108100393041,0.35250522835792764,0.3784209373587388,0.3784209373587388,nan,nan,0.3784209373587388,12.0,0.3784209373587388
lendingclub,AL,3,338,4416,2.388888888888889,0.125,1.0,nan,18,-1,0.26140253663196794,0.38898364120918116,0.38898364120918116,0.26140253663196794,0.2850438758234151,0.3000302121103409,0.3309282922131345,0.3461608765735491,0.38898364120918116,0.38898364120918116,nan,nan,0.38898364120918116,12.0,0.38898364120918116
lendingclub,AL,3,338,4416,2.388888888888889,0.875,0.75,nan,18,-1,0.2993390629837358,0.33792254594714577,0.33792254594714577,0.33792254594714577,0.3394639810029805,0.30678036746408577,0.3221607644538473,0.3485203255098735,0.33792254594714577,0.3485203255098735,nan,nan,0.33792254594714577,12.0,0.33792254594714577
lendingclub,AL,3,338,4416,2.388888888888889,0.75,1.0,nan,18,-1,0.3240651792686513,0.3848359099930739,0.3848359099930739,0.3848359099930739,0.37003122074834927,0.3341437497629396,0.349671435626397,0.37003122074834927,0.3848359099930739,0.3848359099930739,nan,nan,0.3848359099930739,12.0,0.3848359099930739
lendingclub,AL,3,338,4416,2.388888888888889,0.375,1.0,nan,18,-1,0.2575893124544619,0.33320971102888514,0.33320971102888514,0.2575893124544619,0.28728445408659875,0.271924012325502,0.30534101937002994,0.3191068886181761,0.33320971102888514,0.33320971102888514,nan,nan,0.33320971102888514,12.0,0.33320971102888514
lendingclub,AL,3,338,4416,2.388888888888889,0.75,1.0,nan,18,-1,0.30129785294885436,0.3668092980902565,0.3668092980902565,0.3668092980902565,0.3434215555360303,0.3177043374610809,0.3295514547195589,0.3434215555360303,0.3668092980902565,0.3668092980902565,nan,nan,0.3668092980902565,12.0,0.3668092980902565
lendingclub,AL,2,338,3159,2.388888888888889,0.125,1.0,nan,18,-1,0.26140253663196794,0.3316059425159288,0.3316059425159288,0.3316059425159288,0.27938357718805545,0.28231903132270286,0.3071946900228511,0.31560016106828664,0.3316059425159288,0.3316059425159288,nan,nan,0.3316059425159288,12.0,0.3316059425159288
lendingclub,AL,2,338,3159,2.388888888888889,0.75,0.375,nan,18,-1,0.2993390629837358,0.3144786136064349,0.3144786136064349,0.3144786136064349,0.31514546875981525,0.3154358167545723,0.31566037800235563,0.31514546875981525,0.3144786136064349,0.3206575560721565,nan,nan,0.3144786136064349,12.0,0.3144786136064349
lendingclub,AL,2,338,3159,2.388888888888889,0.75,0.75,nan,18,-1,0.3240651792686513,0.3281184998788398,0.3281184998788398,0.3281184998788398,0.33364215164390587,0.32712194321635685,0.3318976200804384,0.33364215164390587,0.3281184998788398,0.33364215164390587,nan,nan,0.3281184998788398,12.0,0.3281184998788398
lendingclub,AL,2,338,3159,2.388888888888889,0.625,1.0,nan,18,-1,0.2575893124544619,0.30987956710350706,0.30987956710350706,0.30987956710350706,0.2883809299796663,0.2735514837981065,0.2900112145862937,0.29658132068129506,0.30987956710350706,0.30987956710350706,nan,nan,0.30987956710350706,12.0,0.30987956710350706
lendingclub,AL,2,338,3159,2.388888888888889,0.75,1.0,nan,18,-1,0.30129785294885436,0.38765546912512744,0.38765546912512744,0.38765546912512744,0.383460544663865,0.32216858351959915,0.32908543007878727,0.383460544663865,0.38765546912512744,0.38765546912512744,nan,nan,0.38765546912512744,12.0,0.38765546912512744
lendingclub,AL,4,338,2628,2.388888888888889,0.375,0.875,nan,18,-1,0.26140253663196794,0.33054368294039255,0.33054368294039255,0.26140253663196794,0.2935980036094753,0.2872716868564506,0.309282504044673,0.32643734434750443,0.33054368294039255,0.330850980001003,nan,nan,0.33054368294039255,12.0,0.33054368294039255
lendingclub,AL,4,338,2628,2.388888888888889,0.75,0.75,nan,18,-1,0.2993390629837358,0.30208941302803083,0.30208941302803083,0.30208941302803083,0.3395683649098824,0.315176089826353,0.32367430809399667,0.3395683649098824,0.30208941302803083,0.3395683649098824,nan,nan,0.30208941302803083,12.0,0.30208941302803083
lendingclub,AL,4,338,2628,2.388888888888889,0.5,0.75,nan,18,-1,0.3240651792686513,0.3348474685577428,0.3348474685577428,0.3348474685577428,0.3348683286598136,0.32967458579825987,0.3348683286598136,0.34524494164727926,0.3348474685577428,0.34524494164727926,nan,nan,0.3348474685577428,12.0,0.3348474685577428
lendingclub,AL,4,338,2628,2.388888888888889,0.375,1.0,nan,18,-1,0.2575893124544619,0.28944673755912526,0.28944673755912526,0.28944673755912526,0.2792513351071925,0.26699941787531317,0.28710049696152984,0.27623261507440283,0.28944673755912526,0.28944673755912526,nan,nan,0.28944673755912526,12.0,0.28944673755912526
lendingclub,AL,4,338,2628,2.388888888888889,0.625,1.0,nan,18,-1,0.30129785294885436,0.3465627339170212,0.3465627339170212,0.30129785294885436,0.33632041692875403,0.3171865960768088,0.331870358906135,0.3373617701859275,0.3465627339170212,0.3465627339170212,nan,nan,0.3465627339170212,12.0,0.3465627339170212
lendingclub,AL,2,338,848,2.388888888888889,0.0,1.0,nan,18,-1,0.26140253663196794,0.37656715651814265,0.37656715651814265,0.26140253663196794,0.26140253663196794,0.29793538903430333,0.3284040823335641,0.35640438746734515,0.37656715651814265,0.37656715651814265,nan,nan,0.37656715651814265,12.0,0.37656715651814265
