dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_pfedme_personal,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,0.0,1.0,0.0,0.75,nan,27,-1,0.33920629283910225,0.35444295546492116,0.33920629283910225,0.33920629283910225,0.33920629283910225,0.34235711123189855,0.3478884878761209,0.35280117158331387,0.35444295546492116,0.35444295546492116,nan,0.33920629283910225,0.35280117158331387,0.35444295546492116,0.35444295546492116,nan,0.3637069711869874,0.3550862798274115,0.3470771117215673,nan,nan,nan,0.33920629283910225,9.192307692307692,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,1.0,1.0,0.625,nan,27,-1,0.37122406614840175,0.3944155823287437,0.37122406614840175,0.3944155823287437,0.3944155823287437,0.37707019755235804,0.38151876933742124,0.3879237199743679,0.3944155823287437,0.3944155823287437,nan,0.3944155823287437,0.38518383881057683,0.3944155823287437,0.3944155823287437,nan,0.39824131053143375,0.39824131053143375,0.39824131053143375,nan,nan,nan,0.37122406614840175,9.192307692307692,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,0.75,1.0,1.0,nan,27,-1,0.385947497421666,0.38994174911037977,0.385947497421666,0.38994174911037977,0.38994174911037977,0.3916371823985611,0.39094547523091866,0.39298998328900914,0.38994174911037977,0.39298998328900914,nan,0.38994174911037977,0.38994174911037977,0.39298998328900914,0.39298998328900914,nan,0.40732745636270834,0.39832763023405093,0.4002916271769794,nan,nan,nan,0.385947497421666,9.192307692307692,0.385947497421666
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,1.0,0.875,0.75,nan,27,-1,0.3691527082720559,0.3841558373485583,0.3691527082720559,0.3841558373485583,0.3841558373485583,0.3746051691469139,0.37855845663340776,0.38231483131379473,0.3841558373485583,0.3841558373485583,nan,0.38113607554666235,0.38231483131379473,0.3841558373485583,0.3841558373485583,nan,0.39342960529858745,0.37216982768759554,0.38825935626592667,nan,nan,nan,0.3691527082720559,9.192307692307692,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,4,2722,18539,11.0,1.0,1.0,0.875,1.0,nan,27,-1,0.3712891493331875,0.3937201114923382,0.3712891493331875,0.3937201114923382,0.3937201114923382,0.3793704001024779,0.3851305726211723,0.39075562127128505,0.3937201114923382,0.3937201114923382,nan,0.3934265207673366,0.3937201114923382,0.4004237161010049,0.4004237161010049,nan,0.40692090672721604,0.40650883609416966,0.40678868744782226,nan,nan,nan,0.3712891493331875,9.192307692307692,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.25,0.5,0.0,0.75,nan,27,-1,0.33920629283910225,0.3488915438726957,0.33920629283910225,0.33920629283910225,0.34247813465105,0.34247813465105,0.35035104304597703,0.348967720994843,0.3488915438726957,0.35035104304597703,nan,0.33920629283910225,0.348967720994843,0.35035104304597703,0.35035104304597703,nan,0.3629749935804427,0.348057224389217,0.34969995897128997,nan,nan,nan,0.33920629283910225,9.192307692307692,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,1.0,0.75,0.5,nan,27,-1,0.37122406614840175,0.3943023052340105,0.37122406614840175,0.3943023052340105,0.391232897939292,0.3767625325610243,0.3835285775885341,0.3884535294480681,0.3943023052340105,0.3943023052340105,nan,0.3884535294480681,0.3835285775885341,0.3943023052340105,0.3943023052340105,nan,0.3967998151548823,0.3967998151548823,0.39372461590215424,nan,nan,nan,0.37122406614840175,9.192307692307692,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,0.375,0.875,0.625,nan,27,-1,0.385947497421666,0.3821202280870865,0.385947497421666,0.3821202280870865,0.38243437207348174,0.3892854482575307,0.3875652908408222,0.38609711360208687,0.385947497421666,0.39008731396308416,nan,0.38243437207348174,0.3855319070674403,0.39008731396308416,0.39008731396308416,nan,0.4028164253990811,0.4028164253990811,0.39468893577822384,nan,nan,nan,0.385947497421666,9.192307692307692,0.385947497421666
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,0.75,0.625,0.5,nan,27,-1,0.3691527082720559,0.38236467822360115,0.3691527082720559,0.38236467822360115,0.38246046813034795,0.3754248183970611,0.3809293546112378,0.3840438335397641,0.38236467822360115,0.3840438335397641,nan,0.38148821996729276,0.3809293546112378,0.3840438335397641,0.3840438335397641,nan,0.39387209342500223,0.3699672940852531,0.38530429791567394,nan,nan,nan,0.3691527082720559,9.192307692307692,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,3,2722,13431,11.0,0.875,0.75,0.75,1.0,nan,27,-1,0.3712891493331875,0.3784378271337806,0.3712891493331875,0.3784378271337806,0.3808968758002964,0.37431392484900505,0.379234637440812,0.38124674194187896,0.3784378271337806,0.38124674194187896,nan,0.38124674194187896,0.3784378271337806,0.38124674194187896,0.38124674194187896,nan,0.39554104662332423,0.3836701929349039,0.39378434472166945,nan,nan,nan,0.3712891493331875,9.192307692307692,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.375,0.875,0.0,0.25,nan,27,-1,0.33920629283910225,0.3503123044940977,0.33920629283910225,0.33920629283910225,0.34656382828763393,0.3427699857155696,0.34907712473404684,0.3482929216837477,0.3503123044940977,0.3509254721654075,nan,0.33920629283910225,0.3427699857155696,0.3509254721654075,0.3509254721654075,nan,0.3605261535537858,0.357978296182477,0.3560350368092594,nan,nan,nan,0.33920629283910225,9.192307692307692,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.25,0.625,0.25,0.25,nan,27,-1,0.37122406614840175,0.3751658692371038,0.37122406614840175,0.37122406614840175,0.3734697172651748,0.3734697172651748,0.37423646401235694,0.3741863120577063,0.3751658692371038,0.3757345293994992,nan,0.3734697172651748,0.3734697172651748,0.3757345293994992,0.3757345293994992,nan,0.3876369062996077,0.3753405461602401,0.37829652757194143,nan,nan,nan,0.37122406614840175,9.192307692307692,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.0,0.125,0.0,0.25,nan,27,-1,0.385947497421666,0.3772674298011831,0.385947497421666,0.385947497421666,0.385947497421666,0.387011116774226,0.3842414621465564,0.3821238630394867,0.385947497421666,0.38882389025578806,nan,0.385947497421666,0.387011116774226,0.38882389025578806,0.38882389025578806,nan,0.39931554882938064,0.39931554882938064,0.3986044278109707,nan,nan,nan,0.385947497421666,9.192307692307692,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,1.0,0.375,0.625,0.875,nan,27,-1,0.3691527082720559,0.3650545478084083,0.3691527082720559,0.3650545478084083,0.3650545478084083,0.37021742705906957,0.37022692654846573,0.3677868140748537,0.3691527082720559,0.37024468222146845,nan,0.3691200055080943,0.36695091607559993,0.37024468222146845,0.37024468222146845,nan,0.37856311332175563,0.36302011143439283,0.37074357515760126,nan,nan,nan,0.3691527082720559,9.192307692307692,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,1,2722,4976,11.0,0.875,0.75,0.5,0.625,nan,27,-1,0.3712891493331875,0.385006072198444,0.3712891493331875,0.385006072198444,0.38769239873934175,0.3785507032017161,0.3821331510635686,0.3883344102461157,0.385006072198444,0.3883344102461157,nan,0.3821331510635686,0.3844031902081334,0.3883344102461157,0.3883344102461157,nan,0.39945947481476296,0.39945947481476296,0.3980088617106444,nan,nan,nan,0.3712891493331875,9.192307692307692,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.125,1.0,0.0,0.375,nan,27,-1,0.33920629283910225,0.3511534676425235,0.33920629283910225,0.33920629283910225,0.34131910288312706,0.34312869113602723,0.3496363676187933,0.3496168857511392,0.3511534676425235,0.3511534676425235,nan,0.33920629283910225,0.3474251614934412,0.3511534676425235,0.3511534676425235,nan,0.36233374111586014,0.34969613673353167,0.3491240533078502,nan,nan,nan,0.33920629283910225,9.192307692307692,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.25,0.375,0.0,0.25,nan,27,-1,0.37122406614840175,0.36772718800419046,0.37122406614840175,0.37122406614840175,0.37373598773138095,0.37373598773138095,0.372845829002452,0.37354145028115354,0.37122406614840175,0.37403013279609965,nan,0.37122406614840175,0.37373598773138095,0.37403013279609965,0.37403013279609965,nan,0.3821776634915629,0.37581353597852407,0.3801697510370627,nan,nan,nan,0.37122406614840175,9.192307692307692,0.37122406614840175
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.0,0.5,0.0,0.25,nan,27,-1,0.385947497421666,0.395945733043494,0.385947497421666,0.385947497421666,0.385947497421666,0.3928069677809681,0.3966602233715049,0.39585594505236965,0.395945733043494,0.3966602233715049,nan,0.385947497421666,0.3928069677809681,0.3966602233715049,0.3966602233715049,nan,0.4043269378016958,0.40265447801468274,0.3986044278109707,nan,nan,nan,0.385947497421666,9.192307692307692,0.385947497421666
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.375,0.875,0.25,0.625,nan,27,-1,0.3691527082720559,0.38086506337991993,0.3691527082720559,0.3691527082720559,0.37710279062503954,0.3733098134953409,0.37958924893337276,0.3808970085949514,0.38086506337991993,0.38150775882175214,nan,0.3733098134953409,0.3805089690311367,0.38166608030578225,0.38166608030578225,nan,0.38918338913608597,0.37975980922071656,0.38177981516179404,nan,nan,nan,0.3691527082720559,9.192307692307692,0.3691527082720559
mimic_sites_unit_x_system,CCU-care,1,2722,2902,11.0,0.875,0.875,0.875,0.75,nan,27,-1,0.3712891493331875,0.38599413739251043,0.3712891493331875,0.38599413739251043,0.3860397915327771,0.3765679796016566,0.3822050859841602,0.38469955154247204,0.38599413739251043,0.3860397915327771,nan,0.3860397915327771,0.38469955154247204,0.3860397915327771,0.3860397915327771,nan,0.396074753325284,0.38530892561976576,0.39392337429536656,nan,nan,nan,0.3712891493331875,9.192307692307692,0.3712891493331875
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.375,0.625,0.0,0.5,nan,27,-1,0.33920629283910225,0.3411968809754767,0.33920629283910225,0.33920629283910225,0.3456943324802421,0.34422809739667637,0.34700310756178043,0.3490831273392367,0.3411968809754767,0.3501282628839422,nan,0.33920629283910225,0.34700310756178043,0.3501282628839422,0.3501282628839422,nan,0.36140824743628863,0.3557139517920679,0.3549746977406135,nan,nan,nan,0.33920629283910225,9.192307692307692,0.33920629283910225
mimic_sites_unit_x_system,CCU-care,4,2722,16887,11.0,0.75,0.875,0.5,0.5,nan,27,-1,0.37122406614840175,0.3946174444661866,0.37122406614840175,0.3946174444661866,0.3931649213949719,0.37882968426729785,0.3864579530290496,0.3931649213949719,0.3946174444661866,0.39494011864647194,nan,0.3864579530290496,0.3864579530290496,0.39494011864647194,0.39494011864647194,nan,0.4030791403584332,0.38296288322690886,0.3992616196263288,nan,nan,nan,0.37122406614840175,9.192307692307692,0.37122406614840175
