feature,rho,p,loso_acc,majority
epv_target,-0.17223580607283576,3.565997047730259e-122,0.5973841961852862,0.5776566757493188
n_target,nan,nan,0.5776566757493188,0.5776566757493188
n_min,nan,nan,0.5776566757493188,0.5776566757493188
n_partner_total,-0.013243114741027193,0.07282952486486671,0.5776566757493188,0.5776566757493188
ratio_partner_to_target,-0.013243114741027193,0.07282952486486671,0.5776566757493188,0.5776566757493188
n_partners,-0.013243114741027193,0.07282952486486671,0.5776566757493188,0.5776566757493188
schema_jaccard,nan,nan,0.5776566757493188,0.5776566757493188
q_median,-0.061792883665421884,5.381884667622531e-17,0.573133514986376,0.5776566757493188
i2_median,-0.06507000525260041,1.111598744454264e-18,0.5729155313351498,0.5776566757493188
