dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
lendingclub,AL,4,338,2031,2.388888888888889,0.125,0.875,0.26140253663196794,0.3356462509607079,0.3356462509607079,0.26140253663196794,0.27919012888511524,0.28413007486346253,0.3109495615261696,0.32625425181244405,0.3356462509607079,0.35898424558881126,0.3356462509607079,12.0,0.3356462509607079
lendingclub,AL,4,338,2031,2.388888888888889,0.5,0.75,0.2993390629837358,0.3674024693358867,0.3674024693358867,0.3674024693358867,0.3608652214445179,0.3169675545604751,0.3608652214445179,0.37706800953213465,0.3674024693358867,0.37706800953213465,0.3674024693358867,12.0,0.3674024693358867
lendingclub,AL,4,338,2031,2.388888888888889,0.5,1.0,0.3240651792686513,0.3480385462604322,0.3480385462604322,0.3480385462604322,0.3385864921053566,0.332219994389223,0.3385864921053566,0.3454963089001729,0.3480385462604322,0.3480385462604322,0.3480385462604322,12.0,0.3480385462604322
lendingclub,AL,2,338,833,2.388888888888889,0.0,0.75,0.26140253663196794,0.27686269441801,0.27686269441801,0.26140253663196794,0.26140253663196794,0.27051202633660043,0.28398664477872115,0.2902939834908134,0.27686269441801,0.2902939834908134,0.27686269441801,12.0,0.27686269441801
lendingclub,AL,2,338,833,2.388888888888889,0.0,0.375,0.2993390629837358,0.29064840259158464,0.29064840259158464,0.2993390629837358,0.2993390629837358,0.3075925199166673,0.2919767680190193,0.29055701537006684,0.2993390629837358,0.30995530778765346,0.29064840259158464,12.0,0.29064840259158464
lendingclub,AL,2,338,833,2.388888888888889,1.0,0.0,0.3240651792686513,0.2893439992704279,0.2893439992704279,0.2893439992704279,0.2893439992704279,0.32086011862101116,0.3151561862404174,0.3039535823495899,0.3240651792686513,0.3240651792686513,0.2893439992704279,12.0,0.2893439992704279
lendingclub,AL,1,338,516,2.388888888888889,0.0,0.75,0.26140253663196794,0.2602310935812778,0.2602310935812778,0.26140253663196794,0.26140253663196794,0.26441275488528543,0.2694208760268712,0.2783706560897063,0.26140253663196794,0.2783706560897063,0.2602310935812778,12.0,0.2602310935812778
lendingclub,AL,1,338,516,2.388888888888889,0.25,0.125,0.2993390629837358,0.27735063376513036,0.27735063376513036,0.2993390629837358,0.29514696121468315,0.29514696121468315,0.29458618709865647,0.2778993545016011,0.2993390629837358,0.30017686855257536,0.27735063376513036,12.0,0.27735063376513036
lendingclub,AL,1,338,516,2.388888888888889,1.0,0.0,0.3240651792686513,0.25521848335610475,0.25521848335610475,0.25521848335610475,0.25521848335610475,0.307833889561403,0.302939212775671,0.2869062305251377,0.3240651792686513,0.3240651792686513,0.25521848335610475,12.0,0.25521848335610475
lendingclub,AR,3,182,1252,1.3333333333333333,0.0,1.0,0.16880595840348162,0.2931165088703006,0.2931165088703006,0.16880595840348162,0.16880595840348162,0.1868905467153994,0.2111627865762893,0.24144253886623906,0.2931165088703006,0.2931165088703006,0.2931165088703006,12.0,0.2931165088703006
lendingclub,AR,3,182,1252,1.3333333333333333,0.875,0.875,0.23241047872183918,0.27921383568442387,0.27921383568442387,0.27921383568442387,0.2866174490644268,0.24330171118870808,0.2621213559137011,0.2650077437976221,0.27921383568442387,0.2866174490644268,0.27921383568442387,12.0,0.27921383568442387
