dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
freddiemac_zip2,01,3,24488,46538,41.3125,1.0,0.0,0.09253657986000548,0.08931138141571808,0.09253657986000548,0.08931138141571808,0.08931138141571808,0.09187565996463111,0.09120768596497329,0.09045289561620795,0.09253657986000548,0.09253657986000548
freddiemac_zip2,01,3,24488,46538,41.3125,0.0,0.625,0.07672040905124147,0.07705574077974266,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.076814548051596,0.07698462572783628,0.07716463606558324,0.07705574077974266,0.07720293026934183
freddiemac_zip2,01,4,24488,157084,41.3125,0.25,0.0,0.09274115069673294,0.08896382287848156,0.09274115069673294,0.08896382287848156,0.092276588476138,0.092276588476138,0.09147644188342423,0.08998361178980911,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,4,24488,157084,41.3125,1.0,0.0,0.09253657986000548,0.08812151134706413,0.09253657986000548,0.08812151134706413,0.08812151134706413,0.09192825922743476,0.09101444539649572,0.08982533786008036,0.09253657986000548,0.09253657986000548
freddiemac_zip2,01,4,24488,157084,41.3125,0.0,0.125,0.07672040905124147,0.07572100782302513,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07675900765749631,0.07669118005032788,0.0764722392109825,0.07672040905124147,0.07681214006276993
freddiemac_zip2,01,3,24488,143979,41.3125,0.25,0.0,0.09274115069673294,0.08788752976455656,0.09274115069673294,0.09274115069673294,0.09179860006149035,0.09179860006149035,0.09088747840333147,0.08935021292529681,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,3,24488,143979,41.3125,1.0,0.375,0.09253657986000548,0.09154512551867698,0.09253657986000548,0.09154512551867698,0.09154512551867698,0.09268439199002629,0.09248508354854455,0.09201309821411194,0.09253657986000548,0.09276870047944138
freddiemac_zip2,01,3,24488,143979,41.3125,0.0,0.0,0.07672040905124147,0.0744510095338011,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.0765416450740882,0.0758693061657566,0.07524771558149647,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,2,24488,46641,41.3125,0.0,0.0,0.09274115069673294,0.08642438582408968,0.09274115069673294,0.09274115069673294,0.09274115069673294,0.09154507890063625,0.09074467985994537,0.0896377495273186,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,2,24488,46641,41.3125,1.0,0.0,0.09253657986000548,0.08823522643712657,0.09253657986000548,0.08823522643712657,0.08823522643712657,0.09198226114910807,0.09089990130584984,0.08975404263755857,0.09253657986000548,0.09253657986000548
freddiemac_zip2,01,2,24488,46641,41.3125,0.125,0.0,0.07672040905124147,0.07436148074344562,0.07672040905124147,0.07672040905124147,0.0765766662908036,0.07638401073579551,0.0759472971728323,0.07528951399981677,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,4,24488,111324,41.3125,0.25,0.0,0.09274115069673294,0.08857657277293526,0.09274115069673294,0.09274115069673294,0.09235018975086581,0.09235018975086581,0.09135503338630022,0.09012972101862908,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,4,24488,111324,41.3125,1.0,0.0,0.09253657986000548,0.08713417815582183,0.09253657986000548,0.08713417815582183,0.08713417815582183,0.0915643673494363,0.09050125010560756,0.08893521195305257,0.09253657986000548,0.09253657986000548
freddiemac_zip2,01,4,24488,111324,41.3125,0.0,0.0,0.07672040905124147,0.07508915688400113,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07658621169323736,0.0762509564118174,0.07573753009131719,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,2,24488,141033,41.3125,0.375,0.0,0.09274115069673294,0.0859298817492955,0.09274115069673294,0.09274115069673294,0.09178989697767423,0.09213542535597591,0.09093090038500423,0.08902401801841592,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,2,24488,141033,41.3125,0.625,0.625,0.09253657986000548,0.08926959577517338,0.09253657986000548,0.08926959577517338,0.09345822342891315,0.09305000758336647,0.09291139625137924,0.09252659020895007,0.09253657986000548,0.09345822342891315
freddiemac_zip2,01,2,24488,141033,41.3125,0.0,0.0,0.07672040905124147,0.07404950905449065,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07649365326411371,0.0761676885244599,0.07519504663988093,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,3,24488,43766,41.3125,0.375,0.5,0.09274115069673294,0.09243449228219816,0.09274115069673294,0.09243449228219816,0.09284162780922905,0.09272758647051495,0.09315987603635681,0.09275136987221708,0.09274115069673294,0.09315987603635681
freddiemac_zip2,01,3,24488,43766,41.3125,1.0,0.375,0.09253657986000548,0.09164894185091423,0.09253657986000548,0.09164894185091423,0.09164894185091423,0.09294227649030375,0.09281598255593769,0.09251099532320144,0.09253657986000548,0.09311743733690436
freddiemac_zip2,01,3,24488,43766,41.3125,0.5,0.0,0.07672040905124147,0.07590973307701093,0.07672040905124147,0.07590973307701093,0.07609387819070149,0.0762672822556727,0.07609387819070149,0.0760574171367574,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,3,24488,25591,41.3125,0.0,0.0,0.09274115069673294,0.08906300535402581,0.09274115069673294,0.09274115069673294,0.09274115069673294,0.09231720915300562,0.09178831721790673,0.09024095867365323,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,3,24488,25591,41.3125,1.0,0.0,0.09253657986000548,0.08874725550867585,0.09253657986000548,0.08874725550867585,0.08874725550867585,0.09192706717008572,0.09133894069358733,0.09019051112997495,0.09253657986000548,0.09253657986000548
freddiemac_zip2,01,3,24488,25591,41.3125,0.0,0.0,0.07672040905124147,0.07500419443884355,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07631946125073731,0.07613600356293734,0.07564258716237414,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,4,24488,25661,41.3125,1.0,0.25,0.09274115069673294,0.09066278107402213,0.09274115069673294,0.09066278107402213,0.09066278107402213,0.09301025843576591,0.09239249751997754,0.09168746835675422,0.09274115069673294,0.09301025843576591
freddiemac_zip2,01,4,24488,25661,41.3125,1.0,0.375,0.09253657986000548,0.09147712788266488,0.09253657986000548,0.09147712788266488,0.09147712788266488,0.09293905143568135,0.09321128994750098,0.09278118935191525,0.09253657986000548,0.09335697704199145
freddiemac_zip2,01,4,24488,25661,41.3125,0.125,0.75,0.07672040905124147,0.07714042921684018,0.07672040905124147,0.07672040905124147,0.0767673609568008,0.07685025087453877,0.07710745583179,0.07727692373215833,0.07714042921684018,0.07727692373215833
freddiemac_zip2,01,4,24488,57739,41.3125,0.5,0.25,0.09274115069673294,0.09190596667421441,0.09274115069673294,0.09190596667421441,0.09274111582415925,0.09308067454428559,0.09274111582415925,0.09242809757958001,0.09274115069673294,0.09308067454428559
freddiemac_zip2,01,4,24488,57739,41.3125,1.0,0.875,0.09253657986000548,0.09460113930754929,0.09253657986000548,0.09460113930754929,0.09460113930754929,0.09349111053206592,0.0937573241011992,0.09414329873480935,0.09460113930754929,0.09488276195313783
freddiemac_zip2,01,4,24488,57739,41.3125,0.0,0.75,0.07672040905124147,0.0767787858897818,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07690147477069403,0.0769575757425019,0.07707427371428238,0.0767787858897818,0.07707427371428238
freddiemac_zip2,01,2,24488,113162,41.3125,0.75,0.875,0.09274115069673294,0.09320788130667902,0.09274115069673294,0.09274115069673294,0.09315800721396252,0.0934202667817471,0.09341398902706605,0.09315800721396252,0.09320788130667902,0.09360211537376802
freddiemac_zip2,01,2,24488,113162,41.3125,0.5,0.875,0.09253657986000548,0.09417767488062274,0.09253657986000548,0.09417767488062274,0.09357667393076718,0.09322155724452315,0.09357667393076718,0.09381574744851702,0.09417767488062274,0.09450986946540592
freddiemac_zip2,01,2,24488,113162,41.3125,0.0,0.625,0.07672040905124147,0.07686266326363704,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07732048756740778,0.07753120970972825,0.07747043891488636,0.07686266326363704,0.07758558031483079
freddiemac_zip2,01,1,24488,50662,41.3125,0.625,0.5,0.09274115069673294,0.09181822349810614,0.09274115069673294,0.09181822349810614,0.09308218113625984,0.093077295012853,0.09331847866545426,0.09293918736434753,0.09274115069673294,0.09331847866545426
freddiemac_zip2,01,1,24488,50662,41.3125,1.0,0.5,0.09253657986000548,0.09239133343884119,0.09253657986000548,0.09239133343884119,0.09239133343884119,0.0932679476763344,0.0933249160507988,0.09280434554371327,0.09253657986000548,0.0933249160507988
freddiemac_zip2,01,1,24488,50662,41.3125,0.0,0.625,0.07672040905124147,0.0766545093734603,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.0768679594060442,0.07713348789361929,0.07704468280949665,0.07672040905124147,0.07715236161761932
freddiemac_zip2,02,3,33390,105504,54.3125,0.125,0.0,0.08947164278052788,0.0882945678751217,0.08947164278052788,0.0882945678751217,0.08873041838859218,0.08878265148840328,0.08877249002981093,0.08846130733777971,0.08947164278052788,0.08947164278052788
freddiemac_zip2,02,3,33390,105504,54.3125,0.875,1.0,0.08325310255694608,0.08504402925004045,0.08325310255694608,0.08504402925004045,0.08470535980781353,0.08336655475118927,0.08322307372506164,0.08460160185596169,0.08504402925004045,0.08504402925004045
freddiemac_zip2,02,3,33390,105504,54.3125,1.0,0.375,0.08897224962097997,0.08944208606621928,0.08897224962097997,0.08944208606621928,0.08944208606621928,0.08964112554658646,0.08933784265393077,0.08962010943562224,0.08944208606621928,0.08969621537969233
freddiemac_zip2,02,4,33390,113332,54.3125,0.625,0.0,0.08947164278052788,0.08853533046603959,0.08947164278052788,0.08853533046603959,0.0892995407545914,0.0889490587575592,0.08921327900664287,0.08938160571219643,0.08947164278052788,0.08947164278052788
freddiemac_zip2,02,4,33390,113332,54.3125,0.625,1.0,0.08325310255694608,0.085602993433407,0.08325310255694608,0.085602993433407,0.08406526148892461,0.08370434172203932,0.0840558812662206,0.0841626362388535,0.085602993433407,0.085602993433407
freddiemac_zip2,02,4,33390,113332,54.3125,1.0,0.75,0.08897224962097997,0.08954917672674385,0.08897224962097997,0.08954917672674385,0.08954917672674385,0.089288610785822,0.08898806169215256,0.08958367925504858,0.08954917672674385,0.08958367925504858
