dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
eicu,7.884615384615385,0.05230913303977969,0.21218013499797744,0.024955813497565982,0.0025602811464063846,0.010968029537569146,0.2517828151563735,-0.0031102144728172854,0.05807072220977716,1,3039,0,73
eicu,7.884615384615385,0.06071196327659967,0.2711916132920818,0.08010523766867528,0.00022913464225760016,-0.006613212520721834,0.3060086126302539,-0.04346103354240344,0.09236648058555258,1,3039,1,73
eicu,7.884615384615385,0.006707172993234339,0.21218013499797744,0.05541763515813225,-0.015826941231466884,0.002106721973178405,0.2517828151563735,-0.004618626308892593,0.04819284133151913,1,3039,0,73
eicu,7.884615384615385,0.008809064339180717,0.2711916132920818,0.09243113819618098,-0.017282626312618565,-0.020933812094189652,0.3060086126302539,-0.00924406978410136,0.03622193797330919,1,3039,1,73
eicu,1.5526315789473684,0.01817933185057302,0.2625850055029067,0.043152444880965035,0.013898092686945529,0.0015043523758319632,0.17197836047997656,0.010421974974580694,0.09150510369587528,3,576,0,79
eicu,1.5526315789473684,0.0039648753460189146,0.21405083961791582,0.06819226354341046,0.0361536016100035,0.04714978805075651,0.19793293284401484,0.05994184449608694,0.1303819899486283,3,576,1,79
eicu,1.5526315789473684,-0.05011030649726936,0.2625850055029067,,-0.006926171474657461,-0.019901421061423813,0.17197836047997656,0.002200405660726573,0.038694676688400764,3,576,0,79
eicu,1.5526315789473684,0.014029455698781085,0.21405083961791582,,0.04580706173296298,0.04440912362602728,0.19793293284401484,0.08447710790110272,0.08677746255903926,3,576,1,79
eicu,1.5526315789473684,-0.08082307585460652,0.2625850055029067,-0.010624604718914077,-0.00828203188977461,-0.005811659820063486,0.17197836047997656,-0.006959777921530352,0.03180127449624584,4,576,0,79
eicu,1.5526315789473684,0.041972556366563496,0.21405083961791582,0.12258201342039649,0.04482184406461168,0.02570421245011259,0.19793293284401484,0.05724790334123961,0.11577180040850513,4,576,1,79
eicu,1.5526315789473684,-0.031926556988961796,0.2625850055029067,-0.020963543126030437,0.02593250998374813,0.009293369627448311,0.17197836047997656,0.01693581705396141,0.0753912586344368,1,576,0,79
eicu,1.5526315789473684,-0.008618740689471271,0.21405083961791582,-0.039396033763383076,0.031355465956442535,0.03822110875687795,0.19793293284401484,0.028805133777965786,0.09386650039218467,1,576,1,79
eicu,1.5526315789473684,-0.01817667114493432,0.2625850055029067,0.0178351969488455,-3.35527888540299e-05,0.012714850208570883,0.17197836047997656,0.012610306062457943,0.021903710897822698,4,576,0,79
eicu,1.5526315789473684,0.13068189032685162,0.21405083961791582,0.14483291946366567,0.04307445781991928,0.048325762667526945,0.19793293284401484,0.07212408698549475,0.06829597951816682,4,576,1,79
eicu,1.5526315789473684,0.039689981043625755,0.2625850055029067,0.010175361519868698,0.02773372758413345,0.040271439184224905,0.17197836047997656,0.02197451289137367,0.04479294614166904,3,576,0,79
eicu,1.5526315789473684,0.03030058659385615,0.21405083961791582,0.15938577080847288,0.10967299343535256,0.11671149847338338,0.19793293284401484,0.1427703489408679,0.14106553322519957,3,576,1,79
eicu,1.5526315789473684,-0.080946215015882,0.2625850055029067,-0.0195245966266461,-0.029758320775584685,-0.02562754627252889,0.17197836047997656,-0.00545938335072399,0.002801566421561874,4,576,0,79
eicu,1.5526315789473684,0.003462043421659733,0.21405083961791582,0.08837225620969391,0.05672785006879602,0.009431418398996638,0.19793293284401484,0.011794056027588318,0.08651777946783021,4,576,1,79
eicu,1.5526315789473684,0.03204620783425738,0.2625850055029067,0.055724916210528885,0.021664011997004573,0.014169011199981263,0.17197836047997656,-0.011094942796149254,0.15975322735327985,1,576,0,79
eicu,1.5526315789473684,0.07025157530222181,0.21405083961791582,0.08714096213004208,0.1851307793963384,0.15484133330527625,0.19793293284401484,0.13935960678061957,0.1293787410790234,1,576,1,79
eicu,1.5526315789473684,0.031079073199767104,0.2625850055029067,-0.10004351154330504,-0.007406620564933353,0.005744133654949801,0.17197836047997656,-0.002556181567060778,0.043837652020582096,1,576,0,79
eicu,1.5526315789473684,-0.04013536771751475,0.21405083961791582,0.026457447628036812,-0.03623385952976518,-0.0175027711679501,0.19793293284401484,-0.045640838026432096,0.01638245754425413,1,576,1,79
eicu,1.5526315789473684,-0.01816856776691292,0.2625850055029067,,-0.012266434808510918,-0.0030148799077791,0.17197836047997656,-0.015700205669446604,0.12351034124592436,1,576,0,79
eicu,1.5526315789473684,-0.004526719109216121,0.21405083961791582,,0.14471510222498493,0.06253771309236275,0.19793293284401484,0.03804113470192663,0.08777405238469196,1,576,1,79
