feature,rho,p,loso_acc,majority
epv_target,-0.1635596370037086,2.086014828437735e-210,0.5399937752878929,0.5387488328664799
n_target,-0.15177079484394018,4.054794291219804e-181,0.5597147950089126,0.5387488328664799
n_min,-0.06148851846267963,5.833461717824515e-31,0.5399654811419518,0.5387488328664799
n_partner_total,0.004789528573132618,0.3679117027175714,0.5341085929321223,0.5387488328664799
ratio_partner_to_target,0.08611468891572137,3.7081173727772645e-59,0.5480576068811363,0.5387488328664799
n_partners,0.005723017490226597,0.2819796645644821,0.5387488328664799,0.5387488328664799
schema_jaccard,nan,nan,0.5387488328664799,0.5387488328664799
q_median,-0.010757154762971713,0.0431450108414509,0.5380414792179498,0.5387488328664799
i2_median,-0.017093896674264367,0.0013102361966572484,0.541521659168718,0.5387488328664799
