dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_propertystate,AK,2,4076,66973,8.625,1.0,0.07452224927816324,0.07445813354051281,0.07445813354051281,0.07445813354051281,0.07445813354051281,0.07452224927816324
freddiemac_propertystate,AK,2,4076,66973,8.625,1.0,0.07340669598591305,0.07819558243463547,0.07819558243463547,0.07819558243463547,0.07819558243463547,0.07819558243463547
freddiemac_propertystate,AK,2,4076,66973,8.625,1.0,0.06696975043151958,0.08264757273022477,0.08264757273022477,0.08264757273022477,0.08264757273022477,0.08264757273022477
freddiemac_propertystate,AK,3,4076,140445,8.625,0.0,0.07452224927816324,0.08130232970503962,0.08130232970503962,0.07452224927816324,0.07452224927816324,0.08130232970503962
freddiemac_propertystate,AK,3,4076,140445,8.625,1.0,0.07340669598591305,0.08231765348170081,0.08231765348170081,0.08231765348170081,0.08231765348170081,0.08231765348170081
freddiemac_propertystate,AK,3,4076,140445,8.625,1.0,0.06696975043151958,0.08251766399135856,0.08251766399135856,0.08251766399135856,0.08251766399135856,0.08251766399135856
freddiemac_propertystate,AK,3,4076,201213,8.625,0.25,0.07452224927816324,0.08367678196863326,0.08367678196863326,0.07452224927816324,0.07756955488334744,0.08367678196863326
freddiemac_propertystate,AK,3,4076,201213,8.625,1.0,0.07340669598591305,0.08394730840867103,0.08394730840867103,0.08394730840867103,0.08394730840867103,0.08394730840867103
freddiemac_propertystate,AK,3,4076,201213,8.625,1.0,0.06696975043151958,0.08329331254931714,0.08329331254931714,0.08329331254931714,0.08329331254931714,0.08329331254931714
freddiemac_propertystate,AK,1,4076,96934,8.625,0.0,0.07452224927816324,0.07769434787205766,0.07769434787205766,0.07452224927816324,0.07452224927816324,0.07769434787205766
freddiemac_propertystate,AK,1,4076,96934,8.625,1.0,0.07340669598591305,0.0852735520400726,0.0852735520400726,0.0852735520400726,0.0852735520400726,0.0852735520400726
freddiemac_propertystate,AK,1,4076,96934,8.625,1.0,0.06696975043151958,0.08672210800734086,0.08672210800734086,0.08672210800734086,0.08672210800734086,0.08672210800734086
freddiemac_propertystate,AK,2,4076,50477,8.625,0.125,0.07452224927816324,0.08855110959870202,0.08855110959870202,0.07452224927816324,0.07683481785409993,0.08855110959870202
freddiemac_propertystate,AK,2,4076,50477,8.625,1.0,0.07340669598591305,0.09488036130480586,0.09488036130480586,0.09488036130480586,0.09488036130480586,0.09488036130480586
freddiemac_propertystate,AK,2,4076,50477,8.625,1.0,0.06696975043151958,0.08381518339430781,0.08381518339430781,0.08381518339430781,0.08381518339430781,0.08381518339430781
freddiemac_propertystate,AK,1,4076,5466,8.625,1.0,0.07452224927816324,0.07885018582477152,0.07885018582477152,0.07885018582477152,0.07885018582477152,0.07885018582477152
freddiemac_propertystate,AK,1,4076,5466,8.625,0.5,0.07340669598591305,0.07570256618654728,0.07570256618654728,0.07570256618654728,0.07571255267167007,0.07570256618654728
freddiemac_propertystate,AK,1,4076,5466,8.625,1.0,0.06696975043151958,0.07097829999322464,0.07097829999322464,0.07097829999322464,0.07097829999322464,0.07097829999322464
freddiemac_propertystate,AL,4,19399,649899,36.3125,0.875,0.10287485810373667,0.1019662188774856,0.10287485810373667,0.1019662188774856,0.10226020872176773,0.10287485810373667
freddiemac_propertystate,AL,4,19399,649899,36.3125,0.125,0.10204928029576003,0.10733765470803579,0.10204928029576003,0.10204928029576003,0.10290321595838336,0.10733765470803579
freddiemac_propertystate,AL,4,19399,649899,36.3125,0.25,0.09567331125319312,0.09732240759809739,0.09567331125319312,0.09567331125319312,0.09670796898173915,0.09732240759809739
freddiemac_propertystate,AL,3,19399,282910,36.3125,0.875,0.10287485810373667,0.09921396278511291,0.10287485810373667,0.09921396278511291,0.10185594448379962,0.10287485810373667
freddiemac_propertystate,AL,3,19399,282910,36.3125,0.25,0.10204928029576003,0.10617405870245046,0.10204928029576003,0.10204928029576003,0.10317231827566546,0.10617405870245046
freddiemac_propertystate,AL,3,19399,282910,36.3125,0.5,0.09567331125319312,0.09806940113991765,0.09567331125319312,0.09567331125319312,0.09799717456444379,0.09806940113991765
freddiemac_propertystate,AL,3,19399,64304,36.3125,1.0,0.10287485810373667,0.10248301791616204,0.10287485810373667,0.10248301791616204,0.10248301791616204,0.10287485810373667
freddiemac_propertystate,AL,3,19399,64304,36.3125,0.625,0.10204928029576003,0.10698456418271436,0.10204928029576003,0.10698456418271436,0.10484889770362187,0.10698456418271436
freddiemac_propertystate,AL,3,19399,64304,36.3125,0.75,0.09567331125319312,0.09888381664235635,0.09567331125319312,0.09888381664235635,0.09833235860450426,0.09888381664235635
freddiemac_propertystate,AL,2,19399,73661,36.3125,0.75,0.10287485810373667,0.09995673350175681,0.10287485810373667,0.09995673350175681,0.10075435695631764,0.10287485810373667
freddiemac_propertystate,AL,2,19399,73661,36.3125,0.0,0.10204928029576003,0.10898549547192618,0.10204928029576003,0.10204928029576003,0.10204928029576003,0.10898549547192618
freddiemac_propertystate,AL,2,19399,73661,36.3125,0.25,0.09567331125319312,0.09829555060811475,0.09567331125319312,0.09567331125319312,0.09712779614291409,0.09829555060811475
freddiemac_propertystate,AL,4,19399,114140,36.3125,1.0,0.10287485810373667,0.10431803767027242,0.10287485810373667,0.10431803767027242,0.10431803767027242,0.10431803767027242
freddiemac_propertystate,AL,4,19399,114140,36.3125,0.75,0.10204928029576003,0.10424117973807626,0.10204928029576003,0.10424117973807626,0.10401073005329776,0.10424117973807626
freddiemac_propertystate,AL,4,19399,114140,36.3125,1.0,0.09567331125319312,0.09679667389911449,0.09567331125319312,0.09679667389911449,0.09679667389911449,0.09679667389911449
freddiemac_propertystate,AL,2,19399,35124,36.3125,1.0,0.10287485810373667,0.10352387503985176,0.10287485810373667,0.10352387503985176,0.10352387503985176,0.10352387503985176
freddiemac_propertystate,AL,2,19399,35124,36.3125,0.375,0.10204928029576003,0.10451248062636187,0.10204928029576003,0.10451248062636187,0.10347904218143651,0.10451248062636187
freddiemac_propertystate,AL,2,19399,35124,36.3125,1.0,0.09567331125319312,0.09790295386374677,0.09567331125319312,0.09790295386374677,0.09790295386374677,0.09790295386374677
freddiemac_propertystate,AL,3,19399,59255,36.3125,1.0,0.10287485810373667,0.10385471037845981,0.10287485810373667,0.10385471037845981,0.10385471037845981,0.10385471037845981
freddiemac_propertystate,AL,3,19399,59255,36.3125,0.5,0.10204928029576003,0.10527734594611249,0.10204928029576003,0.10204928029576003,0.10378238302464363,0.10527734594611249
freddiemac_propertystate,AL,3,19399,59255,36.3125,1.0,0.09567331125319312,0.09774362959096658,0.09567331125319312,0.09774362959096658,0.09774362959096658,0.09774362959096658
freddiemac_propertystate,AL,3,19399,146692,36.3125,0.875,0.10287485810373667,0.09916222230011451,0.10287485810373667,0.09916222230011451,0.10145832958114984,0.10287485810373667
freddiemac_propertystate,AL,3,19399,146692,36.3125,0.125,0.10204928029576003,0.10356235954813552,0.10204928029576003,0.10204928029576003,0.10263120112785608,0.10356235954813552
freddiemac_propertystate,AL,3,19399,146692,36.3125,0.25,0.09567331125319312,0.09662563912841571,0.09567331125319312,0.09567331125319312,0.09689554205619716,0.09662563912841571
freddiemac_propertystate,AL,4,19399,263172,36.3125,1.0,0.10287485810373667,0.10078253196362459,0.10287485810373667,0.10078253196362459,0.10078253196362459,0.10287485810373667
