feature,rho,p,loso_acc,majority
epv_target,-0.22258884340097754,5.598404945462363e-22,0.5797814207650274,0.5251366120218579
n_target,-0.21875783333264498,2.890404089500089e-21,0.4972677595628415,0.5251366120218579
n_min,-0.14328062490478075,7.416659681300248e-10,0.5377049180327869,0.5251366120218579
n_partner_total,-0.04126139621139888,0.07762327174307447,0.505464480874317,0.5251366120218579
ratio_partner_to_target,0.09801028521306124,2.6693470454319077e-05,0.3797814207650273,0.5251366120218579
n_partners,0.002926842520931464,0.9004280365665845,0.5251366120218579,0.5251366120218579
schema_jaccard,nan,nan,0.5251366120218579,0.5251366120218579
q_median,-0.03264210377151598,0.16277532028328393,0.5218579234972678,0.5251366120218579
i2_median,-0.03261599358956908,0.1631120695062123,0.5278688524590164,0.5251366120218579
