feature,rho,p,loso_acc,majority
epv_target,-0.14538061343763395,1.1275897331415514e-29,0.6940273606940274,0.711378044711378
n_target,-0.16171534158666817,2.0964806496526225e-36,0.6980313646980314,0.711378044711378
n_min,-0.07314745019945221,1.4316629335397463e-08,0.711378044711378,0.711378044711378
n_partner_total,0.1763889115228901,4.3517742068814044e-43,0.6998665331998666,0.711378044711378
ratio_partner_to_target,0.2424913739830687,5.962916853606717e-81,0.7035368702035368,0.711378044711378
n_partners,0.15219396861253134,2.1614472354970068e-32,0.711378044711378,0.711378044711378
schema_jaccard,-0.12293654990302352,1.2705814089439884e-21,0.6998665331998666,0.711378044711378
q_median,0.14000254248935887,1.2787875166880162e-27,0.704371037704371,0.711378044711378
i2_median,0.10358977018234838,8.985273787887075e-16,0.7002002002002002,0.711378044711378
