feature,rho,p,loso_acc,majority
epv_target,-0.40748709566832025,5.423704696830771e-18,0.6666666666666666,0.5144927536231884
n_target,-0.37515253119333725,2.776909054691606e-15,0.6666666666666666,0.5144927536231884
n_min,-0.24079133540093897,7.133364157197029e-07,0.47101449275362317,0.5144927536231884
n_partner_total,-0.1298694986131414,0.00815276091894941,0.46859903381642515,0.5144927536231884
ratio_partner_to_target,0.13473762223030702,0.006037331532501429,0.5,0.5144927536231884
n_partners,-0.02831547278619521,0.5656241652072888,0.5579710144927537,0.5144927536231884
schema_jaccard,0.08338785439199753,0.09016762513363234,0.5628019323671497,0.5144927536231884
q_median,-0.12459501492838178,0.011169111049106215,0.4782608695652174,0.5144927536231884
i2_median,-0.1175056853614518,0.016759124033176358,0.43719806763285024,0.5144927536231884
